SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
BAJAJHLDNG,2025-01-10,2,3.0,17307,51894.0,-27.0,-66.0,N,Y,-6.210676,-1.239581,8,4,13,0,7,4,10
BAJEL,2025-01-10,40,50.0,88800,134465.0,-20.0,-33.0,N,N,-11.304348,-6.422018,4,6,15,2,5,6,8
BAJFINANCE,2025-01-10,9,9.0,406741,464608.0,0.0,-12.0,Y,Y,1.800327,7.575233,6,6,13,3,4,4,10
BALAJEE,2025-01-10,58,77.0,196081,127266.0,-24.0,54.0,N,N,3.448276,0.0,3,6,16,1,6,2,12
BALAMINES,2025-01-10,9,6.0,36621,38384.0,53.0,-4.0,N,Y,4.211957,-6.804374,3,7,15,2,5,3,11
BALAXI,2025-01-10,39,48.0,21317,30409.0,-18.0,-29.0,N,N,3.333333,0.0,4,7,14,2,5,3,11
BALKRISHNA,2025-01-10,39,93.0,14291,25353.0,-58.0,-43.0,N,N,-9.090909,0.0,6,4,15,3,4,6,8
BALKRISIND,2025-01-10,9,8.0,76825,88046.0,2.0,-12.0,Y,Y,-2.508361,-1.686341,6,6,13,4,3,8,6
BALMLAWRIE,2025-01-10,15,19.0,63826,65054.0,-17.0,-1.0,N,N,-4.347826,-2.222222,3,7,15,5,2,8,6
BALRAMCHIN,2025-01-10,26,25.0,261380,160444.0,5.0,62.0,N,Y,-4.12844,-5.429864,4,6,15,2,5,4,10
BALUFORGE,2025-01-10,16,19.0,303712,125703.0,-16.0,141.0,N,N,-8.256881,-9.365559,5,5,15,1,6,5,9
BANARISUG,2025-01-10,5,3.0,836,326.0,51.0,156.0,N,N,2.565789,1.233766,3,3,19,2,5,5,9
BANCOINDIA,2025-01-10,24,25.0,67102,129110.0,-3.0,-48.0,N,N,-0.980392,-50.123457,6,7,12,3,4,7,7
BANDHANBNK,2025-01-10,154,142.0,5302552,3688753.0,8.0,43.0,Y,Y,-8.955224,-11.594203,3,10,12,2,5,6,8
BANKA,2025-01-10,36,30.0,6279,5539.0,16.0,13.0,N,N,-7.317073,-11.627907,3,8,14,0,7,3,11
BANKBARODA,2025-01-10,116,143.0,3025288,5072194.0,-18.0,-40.0,Y,Y,-4.0,-7.692308,2,7,16,3,4,7,7
BANKBEES,2025-01-10,54,87.0,797869,799917.0,-38.0,0.0,N,N,-2.293578,-4.054054,2,8,15,3,4,7,7
BANKBETF,2025-01-10,33,205.0,9202,159049.0,-83.0,-94.0,N,N,0.0,-4.545455,2,6,17,2,5,5,8
BANKETF,2025-01-10,22,62.0,4677,10674.0,-64.0,-56.0,N,N,-2.325581,-3.669725,3,9,13,4,3,8,6
BANKETFADD,2025-01-10,60,164.0,6435,19276.0,-63.0,-66.0,N,N,-4.545455,-4.545455,1,7,17,2,5,5,9
BANKIETF,2025-01-10,1334,590.0,2698406,1117104.0,125.0,141.0,N,N,-4.545455,-4.545455,3,6,16,3,4,5,9
BANKINDIA,2025-01-10,183,177.0,3823737,2900693.0,2.0,31.0,Y,Y,-6.976744,-6.976744,2,7,16,2,5,5,9
BANKNIFTY1,2025-01-10,75,145.0,139870,114819.0,-48.0,21.0,N,N,-2.739726,-4.054054,3,10,12,3,4,9,5
BANKPSU,2025-01-10,2116,122.0,900955,12096.0,1632.0,7348.0,N,N,-3.703704,-7.142857,4,9,12,2,5,5,9
BANSALWIRE,2025-01-10,11,15.0,32481,33295.0,-29.0,-2.0,N,N,-4.255319,-2.702703,3,5,17,2,5,6,8
BANSWRAS,2025-01-10,34,29.0,20677,21650.0,16.0,-4.0,N,N,-1.666667,-9.230769,4,5,16,2,5,3,11
BARBEQUE,2025-01-10,15,13.0,32546,30649.0,16.0,6.0,N,N,-4.945055,-9.895833,2,10,13,1,6,4,10
BASF,2025-01-10,3,4.0,6136,13305.0,-6.0,-53.0,N,Y,-4.342105,-8.129739,5,7,13,0,7,6,8
BASML,2025-01-10,98,96.0,86452,76695.0,2.0,12.0,N,N,-4.545455,-4.545455,6,9,10,1,6,3,7
BATAINDIA,2025-01-10,15,13.0,100303,117784.0,15.0,-14.0,Y,Y,3.571429,8.362989,6,5,14,3,4,6,8
BAYERCROP,2025-01-10,3,2.0,16332,10879.0,6.0,50.0,N,Y,-2.491409,-6.507414,6,6,13,4,3,7,7
BBETF0432,2025-01-10,26,135.0,843,2954.0,-80.0,-71.0,N,N,3.784861,2.156863,3,1,21,3,4,8,6
BBL,2025-01-10,5,4.0,33645,10628.0,16.0,216.0,N,N,-11.567636,-9.566904,2,12,11,2,5,6,8
BBNPNBETF,2025-01-10,79,16.0,1314,436.0,387.0,201.0,N,N,0.0,0.0,3,8,14,3,4,7,7
BBNPPGOLD,2025-01-10,22,47.0,270,485.0,-52.0,-44.0,N,N,6.451613,6.451613,6,4,15,5,2,10,4
BBOX,2025-01-10,22,34.0,109676,122547.0,-34.0,-10.0,N,N,-5.734767,-6.405694,6,4,15,2,5,4,10
BBTC,2025-01-10,5,5.0,16807,24091.0,-8.0,-30.0,N,Y,-7.359307,-4.357542,5,5,15,3,4,7,7
BBTCL,2025-01-10,11,10.0,1485,3152.0,11.0,-52.0,N,N,1.190476,-4.494382,5,7,13,2,5,3,11
BCLIND,2025-01-10,87,114.0,362034,402527.0,-23.0,-10.0,N,N,-4.761905,-9.090909,0,10,15,1,6,4,10
BCONCEPTS,2025-01-10,28,16.0,23177,6121.0,67.0,278.0,N,N,-5.5,-3.571429,1,12,12,1,6,6,8
BDL,2025-01-10,15,13.0,299253,242419.0,7.0,23.0,N,Y,10.107527,0.195695,5,4,16,5,2,7,7
BEARDSELL,2025-01-10,92,88.0,64130,37157.0,4.0,72.0,N,N,0.0,0.0,7,7,11,3,3,8,5
BECTORFOOD,2025-01-10,5,6.0,31966,50652.0,-20.0,-36.0,N,N,-1.186944,-3.056769,5,5,15,1,6,4,10
BEDMUTHA,2025-01-10,22,24.0,8461,6797.0,-7.0,24.0,N,N,1.190476,0.0,5,10,10,3,4,5,9
BEL,2025-01-10,66,108.0,7173861,6308953.0,-38.0,13.0,Y,Y,-5.691057,-6.451613,4,9,12,2,5,6,8
BEML,2025-01-10,8,6.0,135318,47217.0,29.0,186.0,N,Y,-8.828621,-7.276995,5,6,14,1,6,4,10
BEPL,2025-01-10,47,52.0,233294,199926.0,-8.0,16.0,N,N,-8.77193,-10.344828,7,4,14,1,6,3,11
BERGEPAINT,2025-01-10,17,31.0,160541,319430.0,-41.0,-49.0,Y,Y,4.232804,5.347594,5,7,13,5,2,9,5
BESTAGRO,2025-01-10,14,21.0,14910,26085.0,-32.0,-42.0,N,N,-6.299213,-9.505703,7,6,12,0,7,3,11
BFINVEST,2025-01-10,12,15.0,14305,26253.0,-22.0,-45.0,N,N,-11.660777,-14.675768,5,5,15,2,5,5,9
BFSI,2025-01-10,93,294.0,72385,197999.0,-68.0,-63.0,N,N,0.0,0.0,2,4,19,2,4,4,9
BHAGCHEM,2025-01-10,45,68.0,106280,94342.0,-33.0,12.0,N,N,4.878049,-0.769231,5,5,15,3,4,4,10
BHAGYANGR,2025-01-10,41,28.0,19198,15241.0,46.0,25.0,N,N,-5.0,-7.317073,4,8,13,3,4,6,8
BHANDARI,2025-01-10,349,381.0,354851,342110.0,-8.0,3.0,N,N,0.0,0.0,3,7,15,2,4,4,9
BHARATFORG,2025-01-10,30,24.0,526513,665732.0,26.0,-20.0,Y,Y,-5.147059,-5.667276,5,7,13,3,4,8,6
BHARATGEAR,2025-01-10,23,35.0,10547,12552.0,-33.0,-15.0,N,N,-4.761905,-4.761905,5,6,14,3,4,7,7
BHARATRAS,2025-01-10,2,2.0,1570,1722.0,-11.0,-8.0,N,N,-1.772031,-5.679467,4,8,13,2,5,4,10
BHARATWIRE,2025-01-10,25,32.0,31593,36748.0,-20.0,-14.0,N,N,-4.444444,-5.494505,4,6,15,2,5,4,10
BHARTIARTL,2025-01-10,22,24.0,2814853,2090052.0,-6.0,34.0,Y,Y,3.759398,3.293413,4,5,16,4,3,7,7
BHARTIHEXA,2025-01-10,8,12.0,50027,139763.0,-32.0,-64.0,N,Y,1.472995,-1.116427,6,3,16,3,4,7,7
BHEL,2025-01-10,147,139.0,8819666,5477648.0,5.0,61.0,Y,Y,-9.375,-13.861386,4,10,11,3,4,7,7
BIGBLOC,2025-01-10,42,53.0,63188,95421.0,-20.0,-33.0,N,N,-4.651163,-8.888889,3,6,16,1,6,2,12
BIKAJI,2025-01-10,11,13.0,145588,147083.0,-10.0,-1.0,N,Y,-2.588997,-8.510638,4,7,14,1,6,4,10
BINANIIND,2025-01-10,20,80.0,2622,10813.0,-75.0,-75.0,N,N,0.0,-14.285714,3,8,14,1,6,2,7
BIOCON,2025-01-10,75,79.0,743434,1033439.0,-5.0,-28.0,Y,Y,0.0,10.791367,5,7,13,2,5,7,7
BIOFILCHEM,2025-01-10,33,42.0,11973,17270.0,-21.0,-30.0,N,N,-7.692308,-4.0,3,8,14,1,6,4,10
BIRLACABLE,2025-01-10,15,20.0,14502,10346.0,-25.0,40.0,N,N,-3.409091,-6.593407,6,8,11,2,5,5,9
BIRLACORPN,2025-01-10,5,5.0,25002,20674.0,-4.0,20.0,N,Y,-1.359223,-3.238095,7,3,15,3,4,5,9
BLACKBUCK,2025-01-10,19,34.0,63511,198887.0,-41.0,-68.0,N,N,-8.02139,-20.0,5,4,16,3,4,4,9
BLAL,2025-01-10,31,36.0,52230,35933.0,-13.0,45.0,N,N,-5.0,-3.061224,3,6,16,1,6,4,10
BLBLIMITED,2025-01-10,177,178.0,61181,68361.0,0.0,-10.0,N,N,0.0,0.0,7,7,11,0,7,1,13
BLISSGVS,2025-01-10,76,85.0,221508,276564.0,-10.0,-19.0,N,N,-6.849315,1.492537,6,3,16,2,5,5,9
BLKASHYAP,2025-01-10,101,121.0,148478,244354.0,-17.0,-39.0,N,N,-5.882353,0.0,6,5,14,2,5,4,10
BLS,2025-01-10,41,43.0,897737,613389.0,-5.0,46.0,N,Y,-6.796117,-5.418719,8,4,13,2,5,4,10
BLSE,2025-01-10,29,42.0,93055,142927.0,-31.0,-34.0,N,N,0.0,0.0,3,5,17,2,5,5,9
BLUEDART,2025-01-10,2,3.0,5145,9883.0,-30.0,-47.0,N,Y,-4.778637,-8.445946,3,8,14,1,6,4,10
BLUEJET,2025-01-10,24,30.0,73441,132513.0,-21.0,-44.0,N,N,0.826446,2.953586,10,2,13,3,4,5,9
BLUESTARCO,2025-01-10,7,9.0,78302,207848.0,-18.0,-62.0,N,Y,-10.970464,0.0,9,2,14,3,4,7,7
BODALCHEM,2025-01-10,92,87.0,100988,104798.0,5.0,-3.0,N,N,-3.448276,-3.448276,1,8,16,3,4,6,8
BOMDYEING,2025-01-10,45,71.0,372667,579191.0,-37.0,-35.0,N,N,-12.345679,-14.457831,5,7,13,2,5,6,8
BOROLTD,2025-01-10,10,18.0,85915,71898.0,-42.0,19.0,N,N,-1.775148,-1.775148,6,7,12,3,4,5,9
BOROSCI,2025-01-10,32,36.0,53328,40525.0,-12.0,31.0,N,N,-4.225352,-2.857143,5,6,14,2,5,3,11
BOSCHLTD,2025-01-10,3,2.0,19509,11007.0,35.0,77.0,Y,Y,-4.904096,-6.879945,2,8,15,2,5,5,9
BPCL,2025-01-10,76,87.0,4093668,2717486.0,-13.0,50.0,Y,Y,-4.065041,-3.278689,7,5,13,2,5,4,10
BPL,2025-01-10,64,67.0,86697,119761.0,-3.0,-27.0,N,N,-6.666667,-14.285714,4,6,15,2,5,3,11
BRIGADE,2025-01-10,15,10.0,131597,95845.0,47.0,37.0,N,Y,-7.19697,-7.54717,8,3,14,3,4,6,8
BRITANNIA,2025-01-10,8,8.0,183585,216333.0,-4.0,-15.0,Y,Y,6.518444,6.464646,4,5,16,4,3,7,7
BRNL,2025-01-10,36,37.0,12570,16982.0,-2.0,-25.0,N,N,-5.263158,-10.0,4,9,12,0,7,2,12
BSE,2025-01-10,11,10.0,335868,355600.0,3.0,-5.0,Y,Y,-3.274336,-6.421233,5,4,16,3,4,8,6
BSE500IETF,2025-01-10,122,246.0,108382,236914.0,-50.0,-54.0,N,N,0.0,0.0,3,9,13,2,5,4,10
BSHSL,2025-01-10,17,19.0,4716,5825.0,-11.0,-19.0,N,N,-3.225806,-3.225806,4,10,11,1,6,4,10
BSL,2025-01-10,17,25.0,19469,45604.0,-28.0,-57.0,N,N,-9.565217,-24.637681,6,5,14,2,5,5,9
BSLGOLDETF,2025-01-10,41,130.0,9805,45621.0,-67.0,-78.0,N,N,7.142857,7.142857,5,4,16,4,2,8,5
BSLNIFTY,2025-01-10,980,229.0,9402114,1585173.0,328.0,493.0,N,N,9.090909,9.090909,3,7,15,3,4,6,8
BSLSENETFG,2025-01-10,25,27.0,1640,1629.0,-5.0,0.0,N,N,0.0,0.0,5,5,15,3,4,5,9
BSOFT,2025-01-10,37,39.0,531037,632017.0,-5.0,-15.0,Y,Y,0.858369,-2.892562,5,5,15,5,2,9,5
BTML,2025-01-10,357,278.0,429476,591367.0,28.0,-27.0,N,N,25.0,25.0,6,4,15,1,6,5,9
BURNPUR,2025-01-10,170,223.0,80139,125960.0,-23.0,-36.0,N,N,0.0,0.0,4,8,13,0,7,2,11
BUTTERFLY,2025-01-10,10,12.0,5003,5258.0,-19.0,-4.0,N,N,-1.829268,-4.733728,4,7,14,2,5,8,6
BVCL,2025-01-10,28,44.0,10240,25575.0,-36.0,-59.0,N,N,0.0,-4.761905,4,7,14,3,4,4,10
CALSOFT,2025-01-10,326,223.0,243590,51407.0,46.0,373.0,N,N,28.571429,28.571429,6,6,13,6,1,7,7
CAMLINFINE,2025-01-10,61,82.0,393924,923897.0,-26.0,-57.0,N,N,-3.508772,1.851852,9,2,14,2,5,7,7
CAMPUS,2025-01-10,24,32.0,220268,339160.0,-22.0,-35.0,N,Y,-5.426357,-0.813008,7,7,11,3,4,8,6
CAMS,2025-01-10,7,7.0,102260,129135.0,0.0,-20.0,Y,Y,-10.274291,-6.492248,6,4,15,1,6,7,7
CANBK,2025-01-10,247,230.0,14273917,7441024.0,7.0,91.0,Y,Y,-4.761905,-6.976744,5,9,11,2,5,6,8
CANFINHOME,2025-01-10,20,19.0,178723,389603.0,2.0,-54.0,Y,Y,-3.97351,-5.228758,2,9,14,3,4,7,7
CANTABIL,2025-01-10,59,60.0,129053,222435.0,-1.0,-41.0,N,N,5.882353,11.504425,10,2,13,2,5,6,8
CAPACITE,2025-01-10,18,22.0,265775,238510.0,-16.0,11.0,N,N,-9.189189,-9.677419,7,6,12,2,5,5,9
CAPITALSFB,2025-01-10,27,39.0,34860,60385.0,-28.0,-42.0,N,N,7.438017,12.068966,7,2,16,3,4,8,6
CAPLIPOINT,2025-01-10,6,8.0,53991,70676.0,-28.0,-23.0,N,Y,-4.253308,-0.491159,8,2,15,1,6,7,7
CARBORUNIV,2025-01-10,4,6.0,26203,60968.0,-25.0,-57.0,N,Y,-0.927644,-0.743494,6,6,13,2,5,7,7
CAREERP,2025-01-10,14,17.0,4308,9679.0,-17.0,-55.0,N,N,-4.117647,0.0,4,9,12,3,4,6,8
CARERATING,2025-01-10,8,9.0,31835,25635.0,0.0,24.0,N,N,-6.678082,-4.049296,4,6,15,3,4,6,8
CARRARO,2025-01-10,12,18.0,104975,289840.0,-33.0,-63.0,N,N,-2.238806,,2,1,6,4,3,5,5
CARTRADE,2025-01-10,12,10.0,183659,145591.0,15.0,26.0,N,N,0.151515,0.455927,8,7,10,3,4,6,8
CARYSIL,2025-01-10,7,8.0,26065,21857.0,-16.0,19.0,N,N,-2.572347,-6.481481,3,7,15,0,7,3,11
CASTROLIND,2025-01-10,61,61.0,922340,736365.0,-1.0,25.0,N,Y,-3.571429,-2.409639,5,7,13,3,4,5,9
CCHHL,2025-01-10,242,179.0,80606,69585.0,35.0,15.0,N,N,0.0,0.0,5,7,13,2,4,4,4
CCL,2025-01-10,12,17.0,126161,76848.0,-29.0,64.0,N,Y,-6.953642,-9.935897,4,8,13,4,3,7,7
CDSL,2025-01-10,16,21.0,1182651,666791.0,-22.0,77.0,Y,Y,-8.847185,-11.227154,2,7,16,3,4,6,8
CEATLTD,2025-01-10,4,6.0,37467,38137.0,-27.0,-1.0,N,Y,-0.07593,2.73224,5,3,17,4,3,9,5
CEIGALL,2025-01-10,26,28.0,95196,91137.0,-6.0,4.0,N,N,-2.816901,-6.122449,5,7,13,2,5,5,9
CELEBRITY,2025-01-10,202,201.0,109577,84957.0,0.0,28.0,N,N,-14.285714,-14.285714,7,5,13,1,6,3,11
CELLO,2025-01-10,13,10.0,95569,72370.0,27.0,32.0,N,Y,-4.43038,-5.329154,3,7,15,2,5,6,8
CENTENKA,2025-01-10,10,14.0,10540,16961.0,-28.0,-37.0,N,N,-10.188679,-10.861423,3,6,16,1,6,2,12
CENTEXT,2025-01-10,167,103.0,104097,57556.0,61.0,80.0,N,N,0.0,-9.090909,5,5,15,3,4,6,8
CENTRALBK,2025-01-10,169,185.0,1286049,934852.0,-8.0,37.0,N,Y,-4.545455,-8.695652,4,7,14,1,6,4,10
CENTRUM,2025-01-10,203,167.0,170118,126852.0,21.0,34.0,N,N,-7.142857,-7.142857,4,6,15,2,5,5,9
CENTUM,2025-01-10,4,5.0,9371,10254.0,-24.0,-8.0,N,N,-10.321865,-8.803612,5,5,15,1,6,5,9
CENTURYPLY,2025-01-10,7,12.0,25831,110855.0,-38.0,-76.0,N,Y,-4.532578,5.3125,7,4,14,4,3,6,8
CERA,2025-01-10,2,2.0,7408,5720.0,23.0,29.0,N,Y,-7.491344,-4.298274,5,5,15,2,5,7,7
CESC,2025-01-10,105,116.0,2812458,1830401.0,-9.0,53.0,Y,Y,-11.538462,-11.538462,5,9,11,3,4,7,7
CEWATER,2025-01-10,12,22.0,85227,513170.0,-42.0,-83.0,N,N,-11.011905,,1,1,8,3,4,3,8
CGCL,2025-01-10,60,21.0,33286,37287.0,181.0,-10.0,N,Y,-1.265823,-1.265823,5,8,12,4,3,8,6
CGPOWER,2025-01-10,22,26.0,932863,968554.0,-14.0,-3.0,Y,Y,-10.355987,-9.477124,4,7,14,2,5,5,9
CHALET,2025-01-10,11,12.0,209418,137850.0,-13.0,51.0,N,Y,-8.633094,-5.925926,4,7,14,1,6,6,8
CHAMBLFERT,2025-01-10,42,46.0,291827,333154.0,-9.0,-12.0,Y,Y,-1.913876,-4.205607,4,7,14,2,5,4,10
CHEMBOND,2025-01-10,8,11.0,9881,9122.0,-22.0,8.0,N,N,-4.347826,-2.811245,8,6,11,2,5,5,9
CHEMCON,2025-01-10,16,18.0,17246,16062.0,-10.0,7.0,N,N,0.0,-1.041667,4,7,14,0,7,4,10
CHEMFAB,2025-01-10,9,7.0,5047,4003.0,31.0,26.0,N,N,1.631702,-3.539823,5,5,15,4,3,7,7
CHEMPLASTS,2025-01-10,8,8.0,22833,30872.0,6.0,-26.0,N,Y,-1.449275,-2.857143,7,6,12,3,4,8,6
CHENNPETRO,2025-01-10,20,26.0,178238,307197.0,-19.0,-41.0,N,Y,-1.908397,1.581028,4,4,17,1,6,3,11
CHEVIOT,2025-01-10,5,4.0,1568,1579.0,17.0,0.0,N,N,-0.557621,-3.07971,5,5,15,1,6,5,9
CHOICEIN,2025-01-10,30,32.0,87237,109356.0,-5.0,-20.0,N,N,-3.463203,0.0,6,6,13,3,4,5,9
CHOLAFIN,2025-01-10,20,25.0,1303152,1037514.0,-20.0,25.0,Y,Y,1.901141,8.72211,6,5,14,5,2,8,6
CHOLAHLDNG,2025-01-10,6,9.0,44836,131622.0,-28.0,-65.0,N,Y,2.572347,8.135593,5,4,16,2,5,7,7
CIEINDIA,2025-01-10,7,13.0,51134,115815.0,-42.0,-55.0,N,Y,-2.5,-0.510204,4,5,16,2,5,6,8
CIGNITITEC,2025-01-10,14,12.0,42609,81204.0,14.0,-47.0,N,N,-1.373626,-6.63199,6,6,13,3,4,6,8
CINEVISTA,2025-01-10,110,109.0,25333,19003.0,1.0,33.0,N,N,0.0,0.0,3,8,14,2,5,4,9
CIPLA,2025-01-10,15,18.0,466730,702546.0,-18.0,-33.0,Y,Y,-1.415094,0.966184,6,3,16,2,5,7,7
CLEAN,2025-01-10,9,8.0,50104,58864.0,9.0,-14.0,N,Y,-3.99361,-1.797386,7,5,13,0,7,4,10
CLEDUCATE,2025-01-10,65,61.0,67529,56844.0,5.0,18.0,N,N,-12.244898,-10.416667,6,6,13,3,4,6,8
CLSEL,2025-01-10,16,26.0,29442,43226.0,-37.0,-31.0,N,N,-9.142857,-5.91716,8,3,14,1,6,5,9
CMSINFO,2025-01-10,10,14.0,135699,175875.0,-25.0,-22.0,N,N,-5.288462,-3.902439,3,8,14,2,5,7,7
COALINDIA,2025-01-10,54,77.0,1958750,4248575.0,-29.0,-53.0,Y,Y,-3.08642,-2.484472,2,7,16,3,4,6,8
COASTCORP,2025-01-10,15,23.0,9550,18568.0,-35.0,-48.0,N,N,-7.207207,-6.363636,7,5,13,1,6,3,11
COCHINSHIP,2025-01-10,9,15.0,182243,306346.0,-40.0,-40.0,N,Y,-7.283763,-1.132686,5,7,13,2,5,4,6
COFORGE,2025-01-10,7,6.0,328290,220682.0,15.0,48.0,Y,Y,0.099776,1.338384,9,2,14,4,3,9,5
COLPAL,2025-01-10,13,10.0,289732,324257.0,25.0,-10.0,Y,Y,5.043478,5.226481,6,4,15,3,4,4,10
COMMOIETF,2025-01-10,49,63.0,67601,62917.0,-22.0,7.0,N,N,0.0,-2.857143,1,9,15,2,5,6,8
COMPUSOFT,2025-01-10,97,80.0,81759,28435.0,20.0,187.0,N,N,-8.333333,-8.333333,3,9,13,0,6,3,10
CONCOR,2025-01-10,25,21.0,998358,427281.0,16.0,133.0,Y,Y,-1.840491,-2.140673,1,9,15,6,1,9,5
CONCORDBIO,2025-01-10,4,6.0,53853,51472.0,-28.0,4.0,N,Y,9.806157,7.119021,9,3,13,6,1,9,5
CONFIPET,2025-01-10,83,96.0,273905,251627.0,-13.0,8.0,N,N,-6.25,0.0,5,7,13,3,4,6,8
CONS,2025-01-10,18,41.0,1378,1998.0,-55.0,-31.0,N,N,0.0,2.083333,4,8,13,3,4,5,8
CONSOFINVT,2025-01-10,22,18.0,6106,5770.0,20.0,5.0,N,N,-2.272727,-4.444444,2,7,16,1,6,1,13
CONSUMBEES,2025-01-10,38,75.0,45590,66005.0,-48.0,-30.0,N,N,0.0,1.923077,5,8,12,3,3,7,6
CONSUMER,2025-01-10,968,2138.0,270192,1765551.0,-54.0,-84.0,N,N,0.0,,1,2,4,0,5,0,5
CONSUMIETF,2025-01-10,72,61.0,11682,11191.0,18.0,4.0,N,N,0.0,0.0,4,6,15,2,5,6,8
CONTROLPR,2025-01-10,10,10.0,8394,14264.0,0.0,-41.0,N,N,4.304636,6.418919,7,4,14,3,4,8,6
CORALFINAC,2025-01-10,91,77.0,84898,73626.0,17.0,15.0,N,N,-4.545455,0.0,7,5,13,0,7,0,10
CORDSCABLE,2025-01-10,23,23.0,29849,24315.0,-1.0,22.0,N,N,-11.494253,-9.411765,5,4,16,0,7,2,12
COROMANDEL,2025-01-10,12,13.0,188534,229265.0,-11.0,-17.0,Y,Y,1.359703,4.591837,9,3,13,3,4,8,6
COSMOFIRST,2025-01-10,26,20.0,71543,79359.0,27.0,-9.0,N,N,0.0,6.149733,8,2,15,5,2,8,6
COUNCODOS,2025-01-10,295,253.0,74401,69938.0,16.0,6.0,N,N,0.0,0.0,4,9,12,1,6,5,9
CPSEETF,2025-01-10,87,103.0,950790,921847.0,-15.0,3.0,N,N,-2.777778,-2.777778,5,7,13,2,5,5,9
CRAFTSMAN,2025-01-10,10,3.0,49912,12014.0,195.0,315.0,N,Y,0.589302,1.093394,7,4,14,2,5,5,9
CREATIVE,2025-01-10,9,10.0,13155,10026.0,-12.0,31.0,N,N,2.557545,5.249344,5,4,16,3,4,7,7
CREDITACC,2025-01-10,18,15.0,154240,261354.0,15.0,-40.0,N,Y,5.56962,19.827586,4,6,15,3,4,9,5
CREST,2025-01-10,17,18.0,6616,16255.0,-4.0,-59.0,N,N,-1.657459,-1.657459,3,9,13,2,5,6,8
CRISIL,2025-01-10,3,4.0,21177,23617.0,-19.0,-10.0,N,Y,-5.316654,1.000834,7,4,14,0,7,5,9
CROMPTON,2025-01-10,37,44.0,542781,859566.0,-14.0,-36.0,Y,Y,0.0,-6.097561,6,4,15,2,5,5,9
CROWN,2025-01-10,40,45.0,18357,17986.0,-11.0,2.0,N,N,-1.162791,-5.555556,6,7,12,3,4,5,5
CSBBANK,2025-01-10,22,21.0,131391,165907.0,5.0,-20.0,N,N,0.0,-0.75188,6,4,15,3,4,6,8
CSLFINANCE,2025-01-10,52,19.0,63337,14167.0,172.0,347.0,N,N,-2.962963,-5.072464,4,6,15,1,6,5,9
CTE,2025-01-10,36,58.0,11162,37998.0,-37.0,-70.0,N,N,-8.510638,-4.444444,8,3,14,2,5,2,12
CUB,2025-01-10,98,87.0,833516,627158.0,11.0,32.0,Y,Y,-2.739726,-2.739726,3,7,15,2,5,5,9
CUBEXTUB,2025-01-10,83,27.0,171000,14701.0,200.0,1063.0,N,N,13.888889,5.128205,5,4,16,2,5,3,11
CUMMINSIND,2025-01-10,11,12.0,381224,514365.0,-7.0,-25.0,Y,Y,-4.974016,-9.540636,5,6,14,2,5,6,8
CUPID,2025-01-10,90,86.0,362237,199701.0,4.0,81.0,N,N,0.0,-3.125,4,7,14,1,6,2,12
CYBERMEDIA,2025-01-10,52,54.0,12191,13583.0,-3.0,-10.0,N,N,-9.090909,-9.090909,4,6,15,1,6,3,11
CYIENT,2025-01-10,7,9.0,96843,176442.0,-22.0,-45.0,Y,Y,0.0,-6.892231,5,7,13,1,6,3,11
CYIENTDLM,2025-01-10,11,13.0,63685,63158.0,-11.0,0.0,N,N,-4.693141,-6.049822,4,8,13,2,5,5,9
DABUR,2025-01-10,45,52.0,1123335,1397137.0,-12.0,-19.0,Y,Y,4.245283,3.271028,5,5,15,3,4,6,8
DALBHARAT,2025-01-10,21,13.0,257591,159272.0,54.0,61.0,Y,Y,-1.864181,-0.539811,5,5,15,3,4,6,8
DALMIASUG,2025-01-10,17,30.0,23462,50916.0,-43.0,-53.0,N,N,-3.246753,-3.246753,1,8,16,3,4,4,10
DAMCAPITAL,2025-01-10,52,62.0,735806,2736261.0,-16.0,-73.0,N,N,-7.317073,,2,2,6,1,6,1,10
DAMODARIND,2025-01-10,26,28.0,6375,5828.0,-7.0,9.0,N,N,-5.263158,0.0,5,3,17,0,6,0,13
DANGEE,2025-01-10,394,632.0,124892,1064977.0,-37.0,-88.0,N,N,0.0,0.0,2,8,15,0,6,2,11
DATAMATICS,2025-01-10,25,32.0,74192,98890.0,-20.0,-24.0,N,N,-1.075269,2.222222,7,4,14,2,5,5,9
DATAPATTNS,2025-01-10,4,5.0,42144,33037.0,-14.0,27.0,N,Y,-7.378641,-8.62069,5,7,13,1,6,3,11
DAVANGERE,2025-01-10,334,365.0,710825,928007.0,-8.0,-23.0,N,N,0.0,0.0,1,8,16,0,7,3,11
DBCORP,2025-01-10,23,19.0,47163,28963.0,19.0,62.0,N,N,-4.724409,-3.968254,6,8,11,1,6,5,9
DBEIL,2025-01-10,31,41.0,135157,208871.0,-25.0,-35.0,N,N,-5.0,-2.564103,5,4,16,2,5,5,9
DBL,2025-01-10,31,22.0,269343,148468.0,41.0,81.0,N,N,-3.743316,-8.163265,6,5,14,3,4,5,9
DBOL,2025-01-10,53,49.0,80273,40463.0,6.0,98.0,N,N,-6.122449,-6.122449,3,10,12,2,5,3,11
