SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
BATAINDIA,2025-01-02,8,14,43926,104039,-39,-57,Y,Y,2.439024,1.730104,6,4,15,4,3,7,7
BAYERCROP,2025-01-02,2,3,9505,13619,-16,-30,N,Y,-3.121099,-7.655692,6,5,14,4,3,7,7
BBETF0432,2025-01-02,240,120,2183,2867,99,-23,N,N,-1.761252,2.868852,3,1,21,4,3,6,7
BBL,2025-01-02,6,4,6945,12772,44,-45,N,N,1.605652,4.353562,4,8,13,4,3,8,6
BBNPNBETF,2025-01-02,17,20,455,704,-16,-35,N,N,-4.545455,-4.545455,6,6,13,5,2,8,6
BBNPPGOLD,2025-01-02,62,52,1392,2518,18,-44,N,N,-3.125,0.0,6,4,15,5,2,6,7
BBOX,2025-01-02,27,38,118951,140554,-29,-15,N,N,4.494382,-0.357143,8,2,15,2,5,4,10
BBTC,2025-01-02,5,5,17102,19511,-1,-12,N,Y,2.099448,-1.702128,5,7,13,5,2,6,8
BBTCL,2025-01-02,11,9,675,3262,21,-79,N,N,-4.545455,-3.448276,6,5,14,1,6,4,10
BCLIND,2025-01-02,195,125,792682,528584,55,49,N,N,0.0,-4.545455,0,9,16,3,4,5,9
BCONCEPTS,2025-01-02,6,9,4792,4172,-27,14,N,N,1.010101,-1.477833,4,9,12,4,3,7,7
BDL,2025-01-02,13,16,265813,358810,-16,-25,N,Y,-9.179688,-8.644401,5,3,17,2,5,6,8
BEARDSELL,2025-01-02,93,113,39340,56693,-17,-30,N,N,0.0,6.25,7,4,14,5,2,7,7
BECTORFOOD,2025-01-02,7,8,55402,81987,-14,-32,N,N,-1.317716,-6.518724,6,4,15,4,3,5,9
BEDMUTHA,2025-01-02,53,20,9806,6308,165,55,N,N,1.204819,-3.448276,6,9,10,2,5,5,9
BEL,2025-01-02,123,117,7307995,6976045,5,4,Y,Y,0.0,-3.149606,5,6,14,4,3,8,6
BEML,2025-01-02,7,7,34425,41626,2,-17,N,Y,1.582649,-2.640449,6,4,15,3,4,5,9
BEPL,2025-01-02,53,58,132572,339084,-8,-60,N,N,0.0,-6.557377,8,2,15,3,4,4,10
BERGEPAINT,2025-01-02,35,30,267632,515660,14,-48,Y,Y,1.069519,-1.5625,3,7,15,4,3,7,7
BESTAGRO,2025-01-02,24,26,21978,43928,-5,-49,N,N,-6.617647,3.673469,8,5,12,2,5,7,7
BFINVEST,2025-01-02,12,15,12773,23842,-17,-46,N,N,-8.116883,-2.413793,6,3,16,3,4,6,8
BFSI,2025-01-02,889,227,522841,168178,291,210,N,N,0.0,0.0,5,5,15,3,4,4,8
BHAGCHEM,2025-01-02,48,71,36644,117038,-31,-68,N,N,-6.10687,-8.208955,5,4,16,1,6,3,11
BHAGYANGR,2025-01-02,32,33,16796,25309,-4,-33,N,N,-2.439024,-2.439024,5,5,15,4,3,5,9
BHANDARI,2025-01-02,367,411,281789,362624,-10,-22,N,N,0.0,0.0,5,5,15,2,4,3,10
BHARATFORG,2025-01-02,24,23,473148,661784,2,-28,Y,Y,-2.508961,0.0,7,4,14,5,2,8,6
BHARATGEAR,2025-01-02,32,46,9140,16443,-30,-44,N,N,0.0,2.439024,7,4,14,4,3,7,7
BHARATRAS,2025-01-02,2,2,1829,1769,-8,3,N,N,-4.592186,-5.71235,3,8,14,3,4,4,10
BHARATWIRE,2025-01-02,27,31,36359,33100,-12,9,N,N,-2.173913,-5.263158,5,5,15,3,4,4,10
BHARTIARTL,2025-01-02,19,32,2295007,2775161,-38,-17,Y,Y,-0.449102,-2.061856,4,6,15,4,3,6,8
BHARTIHEXA,2025-01-02,7,19,29523,557393,-62,-94,N,Y,-2.707006,2.003339,8,1,16,3,4,7,7
BHEL,2025-01-02,141,144,7668247,4680340,-1,63,Y,Y,-4.950495,-2.040816,5,8,12,4,3,8,6
BIGBLOC,2025-01-02,57,59,76886,122763,-3,-37,N,N,-2.272727,-4.444444,4,6,15,2,5,4,10
BIKAJI,2025-01-02,17,12,191883,157690,33,21,N,Y,-6.079027,-4.334365,5,6,14,2,5,4,10
BINANIIND,2025-01-02,89,78,11255,13877,13,-18,N,N,-14.285714,0.0,6,7,12,2,1,2,1
BIOCON,2025-01-02,61,84,947219,1038182,-27,-8,Y,Y,6.206897,8.450704,6,5,14,6,1,9,5
BIOFILCHEM,2025-01-02,51,49,26948,28375,2,-5,N,N,0.0,0.0,5,7,13,4,3,6,8
BIRLACABLE,2025-01-02,19,26,12382,15597,-24,-20,N,N,-3.296703,-4.347826,8,6,11,2,5,3,11
BIRLACORPN,2025-01-02,9,5,40323,22240,67,81,N,Y,-1.904762,-0.579151,9,2,14,1,6,6,8
BLACKBUCK,2025-01-02,31,40,206251,391005,-21,-47,N,N,-14.220183,9.356725,8,2,15,2,4,5,8
BLAL,2025-01-02,47,41,61381,61303,13,0,N,N,1.010101,5.263158,5,4,16,3,4,5,9
BLBLIMITED,2025-01-02,153,195,36129,150639,-21,-76,N,N,0.0,-11.111111,7,6,12,1,6,3,11
BLISSGVS,2025-01-02,87,86,290622,295365,0,-1,N,N,8.955224,2.816901,7,1,17,3,4,5,9
BLKASHYAP,2025-01-02,141,124,461462,214049,13,115,N,N,3.030303,3.030303,5,4,16,3,4,5,9
BLS,2025-01-02,56,48,1069920,767567,17,39,N,Y,2.487562,8.994709,10,4,11,3,4,6,8
BLSE,2025-01-02,145,35,570595,96754,304,489,N,N,0.0,-1.149425,5,5,15,4,3,5,9
BLUEDART,2025-01-02,2,4,2698,10004,-34,-73,N,Y,-4.432505,-9.965201,3,6,16,3,4,4,10
BLUEJET,2025-01-02,45,33,169495,283842,36,-40,N,N,3.862661,19.211823,9,3,13,3,4,7,7
BLUESTARCO,2025-01-02,10,8,252848,119222,17,112,N,Y,13.397129,12.455516,12,1,12,4,3,8,6
BODALCHEM,2025-01-02,96,94,92103,148688,2,-38,N,N,0.0,0.0,3,7,15,2,5,5,9
BOMDYEING,2025-01-02,93,73,845272,577961,27,46,N,N,-3.571429,-5.813953,7,5,13,4,3,8,6
BOROLTD,2025-01-02,12,23,27786,79709,-47,-65,N,N,1.197605,-3.977273,7,4,14,2,5,6,8
BOROSCI,2025-01-02,28,39,22292,42663,-27,-47,N,N,2.898551,-1.388889,5,4,16,1,6,2,12
BOSCHLTD,2025-01-02,3,2,21894,8808,41,148,Y,Y,-1.841379,-3.334692,4,6,15,4,3,6,8
BPCL,2025-01-02,89,93,3245798,3220392,-4,0,Y,Y,0.0,0.819672,7,3,15,3,4,6,8
BPL,2025-01-02,79,87,121669,285130,-9,-57,N,N,-10.0,-8.163265,7,3,15,2,5,3,11
BRIGADE,2025-01-02,9,10,66919,117066,-5,-42,N,Y,-0.938086,4.761905,9,2,14,4,3,6,8
BRITANNIA,2025-01-02,7,7,231579,144223,-4,60,Y,Y,-1.0005,1.072523,4,7,14,3,4,8,6
BRNL,2025-01-02,35,42,19210,20696,-17,-7,N,N,-5.0,-5.0,6,6,13,2,5,3,11
BSE,2025-01-02,10,11,213795,377035,-4,-43,Y,Y,-1.610797,-0.659341,7,1,17,5,2,9,5
BSE500IETF,2025-01-02,207,194,86636,138802,6,-37,N,N,0.0,0.0,5,6,14,2,5,4,10
BSHSL,2025-01-02,19,20,5866,6635,-2,-11,N,N,-1.587302,-4.615385,5,8,12,3,4,3,11
BSL,2025-01-02,22,24,24373,48523,-11,-49,N,N,-10.852713,1.769912,8,3,14,3,4,5,9
BSLGOLDETF,2025-01-02,67,234,14436,99802,-71,-85,N,N,0.0,0.0,4,5,16,4,3,7,7
BSLNIFTY,2025-01-02,200,40,772753,137861,394,460,N,N,0.0,0.0,4,7,14,3,4,5,8
BSLSENETFG,2025-01-02,40,23,2257,2014,70,12,N,N,0.0,0.0,6,4,15,2,5,4,10
BSOFT,2025-01-02,49,37,552642,682691,31,-19,Y,Y,-4.508197,-4.508197,7,4,14,4,3,6,8
BTML,2025-01-02,59,173,20529,82590,-65,-75,N,N,0.0,-20.0,6,3,16,4,3,4,10
BURNPUR,2025-01-02,176,207,69233,123282,-15,-43,N,N,0.0,0.0,6,5,14,1,5,3,10
BUTTERFLY,2025-01-02,5,13,882,7144,-62,-87,N,N,-3.244838,0.613497,3,5,17,5,2,8,6
BVCL,2025-01-02,70,39,31310,16676,77,87,N,N,-4.761905,-4.761905,7,5,13,2,5,6,8
CALSOFT,2025-01-02,184,119,46234,19706,54,134,N,N,0.0,0.0,4,7,14,2,5,2,6
CAMLINFINE,2025-01-02,66,84,1085387,721847,-20,50,N,N,3.636364,18.75,10,2,13,4,3,9,5
CAMPUS,2025-01-02,34,30,254909,289987,13,-12,N,Y,4.032258,9.322034,11,3,11,4,3,8,6
CAMS,2025-01-02,9,7,228567,118907,20,92,Y,Y,3.562831,2.722063,9,2,14,7,0,10,4
CANBK,2025-01-02,233,234,5218077,7077623,0,-26,Y,Y,0.0,-2.325581,7,5,13,4,3,8,6
CANFINHOME,2025-01-02,21,19,848459,285042,8,197,Y,Y,-1.30719,-6.790123,3,8,14,5,2,8,6
CANTABIL,2025-01-02,58,58,113156,197288,0,-42,N,N,4.385965,7.207207,11,2,12,5,2,7,7
CAPACITE,2025-01-02,20,24,185437,318353,-16,-41,N,N,-2.116402,6.321839,8,3,14,3,4,7,7
CAPITALSFB,2025-01-02,24,40,15431,41001,-40,-62,N,N,2.542373,9.009009,6,2,17,5,2,10,4
CAPLIPOINT,2025-01-02,8,8,76368,55062,0,38,N,Y,4.752475,7.08502,11,1,13,5,2,8,6
CARBORUNIV,2025-01-02,6,8,64569,90456,-21,-28,N,Y,-0.919118,-0.736648,5,7,13,6,1,9,5
CAREERP,2025-01-02,20,32,14321,9823,-37,45,N,N,2.409639,1.796407,6,7,12,4,3,7,7
CARERATING,2025-01-02,12,9,49548,24278,23,104,N,N,3.180212,5.989111,7,6,12,3,4,8,6
CARRARO,2025-01-02,14,22,201511,480391,-37,-58,N,N,,,1,0,2,2,2,2,2
CARTRADE,2025-01-02,12,11,125749,136661,9,-7,N,N,-3.0837,8.552632,10,5,10,3,4,8,6
CARYSIL,2025-01-02,9,8,36952,30029,10,23,N,N,-5.471125,1.302932,4,6,15,3,4,5,9
CASTROLIND,2025-01-02,65,64,535451,762708,1,-29,N,Y,0.0,-1.176471,6,4,15,3,4,5,9
CCHHL,2025-01-02,207,135,79045,30392,52,160,N,N,0.0,0.0,6,6,13,3,0,3,0
CCL,2025-01-02,12,11,41212,57115,5,-27,N,Y,-3.205128,-2.893891,5,6,14,4,3,6,8
CDSL,2025-01-02,24,22,635318,703427,10,-9,Y,Y,-2.48366,-4.968153,6,4,15,4,3,7,7
CEATLTD,2025-01-02,8,7,69144,45036,6,53,N,Y,1.856148,2.650039,7,1,17,4,3,6,8
CEIGALL,2025-01-02,24,29,37356,115859,-19,-67,N,N,-2.068966,-3.401361,5,5,15,3,4,7,7
CELEBRITY,2025-01-02,193,204,48657,122935,-5,-60,N,N,0.0,16.666667,6,3,16,2,5,3,11
CELLO,2025-01-02,16,10,95503,64438,54,48,N,Y,-1.863354,-5.671642,3,5,17,5,2,7,7
CENTENKA,2025-01-02,15,15,17952,27172,-2,-33,N,N,-1.486989,-10.169492,4,5,16,1,6,3,11
CENTEXT,2025-01-02,90,111,47761,93556,-18,-48,N,N,-9.090909,0.0,5,4,16,2,5,6,7
CENTRALBK,2025-01-02,186,207,1005021,1116579,-9,-9,N,Y,-4.347826,-4.347826,5,7,13,4,3,7,7
CENTRUM,2025-01-02,168,202,123250,212741,-16,-42,N,N,0.0,0.0,7,2,16,2,5,6,8
CENTUM,2025-01-02,5,7,9879,19591,-19,-49,N,N,-1.637555,-1.74482,6,3,16,4,3,7,7
CENTURYPLY,2025-01-02,20,9,343057,77858,110,340,N,Y,9.287926,4.129794,7,4,14,3,4,7,7
CERA,2025-01-02,2,2,5260,4995,6,5,N,Y,2.649435,2.417795,7,3,15,5,2,8,6
CESC,2025-01-02,140,117,2486972,1539423,19,61,Y,Y,1.298701,2.631579,9,5,11,4,3,7,7
CEWATER,2025-01-02,22,24,495682,991381,-7,-50,N,N,,,1,0,3,1,4,1,4
CGCL,2025-01-02,17,19,37754,36831,-8,2,N,Y,0.0,-3.658537,4,6,15,4,3,6,8
CGPOWER,2025-01-02,27,29,861747,1027855,-6,-16,Y,Y,2.657807,-0.322581,6,6,13,4,3,8,6
CHALET,2025-01-02,15,16,265985,163740,-8,62,N,Y,0.968523,2.457002,7,5,13,4,3,9,5
CHAMBLFERT,2025-01-02,58,48,200494,378945,21,-47,Y,Y,-1.415094,-1.877934,8,5,12,3,4,5,9
CHEMBOND,2025-01-02,16,13,21415,19284,25,11,N,N,-0.393701,12.444444,9,5,11,3,4,6,8
CHEMCON,2025-01-02,20,18,10454,17027,6,-38,N,N,-1.041667,-2.061856,5,6,14,3,4,6,8
CHEMFAB,2025-01-02,7,7,3559,5071,1,-29,N,N,-3.160271,-5.506608,7,5,13,3,4,7,7
CHEMPLASTS,2025-01-02,7,8,18620,29123,-10,-36,N,Y,-3.271028,0.97561,8,5,12,5,2,9,5
CHENNPETRO,2025-01-02,25,27,277110,328221,-5,-15,N,Y,4.38247,9.623431,5,5,15,2,5,4,10
CHEVIOT,2025-01-02,4,5,1022,2625,-25,-61,N,N,-3.23741,-5.114638,7,3,15,4,3,4,10
CHOICEIN,2025-01-02,37,36,62814,178528,3,-64,N,N,3.587444,3.587444,8,5,12,3,4,6,8
CHOLAFIN,2025-01-02,35,25,2146352,1053008,42,103,Y,Y,5.2,-0.189753,7,6,12,4,3,6,8
CHOLAHLDNG,2025-01-02,10,11,158520,163722,-8,-3,N,Y,5.423729,2.134647,6,6,13,6,1,8,6
CIEINDIA,2025-01-02,10,14,74860,108012,-26,-30,N,Y,-1.477833,-0.497512,5,4,16,4,3,6,8
CIGNITITEC,2025-01-02,17,8,123366,60369,96,104,N,N,-7.848101,-3.830911,7,4,14,4,3,7,7
CINEVISTA,2025-01-02,101,102,4276,16068,-1,-73,N,N,0.0,0.0,6,5,14,2,4,2,11
CIPLA,2025-01-02,16,21,894107,1016117,-23,-12,Y,Y,2.250804,8.90411,5,4,16,5,2,9,5
CLEAN,2025-01-02,10,8,84575,60801,29,39,N,Y,3.814262,8.869565,7,4,14,3,4,8,6
CLEDUCATE,2025-01-02,64,88,69056,137747,-27,-49,N,N,4.255319,-2.0,8,4,13,4,3,4,9
CLSEL,2025-01-02,30,28,32561,87951,7,-62,N,N,2.941176,24.113475,9,1,15,4,3,5,9
CMSINFO,2025-01-02,14,13,140942,178228,2,-20,N,N,2.463054,-3.255814,5,5,15,6,1,9,5
COALINDIA,2025-01-02,82,70,3836430,4007477,16,-4,Y,Y,0.0,-2.409639,3,6,16,4,3,7,7
COASTCORP,2025-01-02,19,26,12628,22863,-27,-44,N,N,1.834862,6.730769,8,3,14,2,5,4,10
COCHINSHIP,2025-01-02,15,20,240364,525613,-24,-54,N,Y,6.462036,1.540832,7,3,15,3,1,3,1
COFORGE,2025-01-02,7,6,218721,218224,5,0,Y,Y,1.262945,6.764314,11,0,14,6,1,11,3
COLPAL,2025-01-02,11,10,297164,186242,12,59,Y,Y,-0.086881,-0.862069,4,5,16,2,5,5,9
COMMOIETF,2025-01-02,41,48,17568,46670,-16,-62,N,N,-2.857143,-5.555556,3,7,15,4,3,7,7
COMPUSOFT,2025-01-02,106,94,31948,43878,12,-27,N,N,0.0,0.0,5,8,12,3,4,3,11
CONCOR,2025-01-02,19,20,124880,369852,-6,-66,Y,Y,-0.30581,-2.102102,3,5,17,3,4,6,8
CONCORDBIO,2025-01-02,6,6,32631,34974,11,-6,N,Y,-3.307607,2.934272,8,4,13,3,4,7,7
CONFIPET,2025-01-02,113,97,437206,250938,15,74,N,N,6.666667,3.225806,6,7,12,4,3,4,10
CONS,2025-01-02,43,36,1949,2443,18,-20,N,N,2.083333,2.083333,4,7,14,3,4,4,9
CONSOFINVT,2025-01-02,13,22,2622,8892,-39,-70,N,N,0.0,-7.368421,3,3,19,1,6,2,12
CONSUMBEES,2025-01-02,69,50,72389,43050,38,68,N,N,0.0,1.923077,7,6,12,5,2,8,6
CONSUMER,2025-01-02,11803,318,10808351,47003,3602,22895,N,N,,,1,0,0,0,0,0,0
CONSUMIETF,2025-01-02,65,61,17683,13431,6,31,N,N,0.0,2.083333,5,6,14,5,2,8,6
CONTROLPR,2025-01-02,8,9,13128,11614,-19,13,N,N,-2.893891,2.027027,5,5,15,4,3,9,5
CORALFINAC,2025-01-02,39,80,25999,112060,-50,-76,N,N,0.0,10.0,8,4,13,0,4,0,4
CORDSCABLE,2025-01-02,30,27,26875,28428,11,-5,N,N,1.162791,-4.395604,7,2,16,2,5,4,10
COROMANDEL,2025-01-02,9,15,184419,335544,-39,-45,Y,Y,3.452685,12.674095,9,2,14,5,2,9,5
COSMOFIRST,2025-01-02,18,27,86676,233408,-31,-62,N,N,2.056555,17.455621,9,0,16,4,3,7,7
COUNCODOS,2025-01-02,327,275,87524,139583,18,-37,N,N,0.0,0.0,5,7,13,4,3,6,8
CPSEETF,2025-01-02,120,97,755360,1239675,23,-39,N,N,0.0,-2.702703,4,6,15,4,3,6,8
CRAFTSMAN,2025-01-02,3,4,6136,21144,-27,-70,N,Y,0.501139,7.243559,8,3,14,4,3,6,8
CREATIVE,2025-01-02,4,10,4428,9669,-52,-54,N,N,-3.931204,-4.166667,7,3,15,3,4,5,9
CREDITACC,2025-01-02,30,11,352232,128994,162,173,N,Y,13.505747,9.116022,4,7,14,6,1,7,7
CREST,2025-01-02,14,19,9258,14857,-22,-37,N,N,2.259887,-4.736842,3,9,13,5,2,9,5
CRISIL,2025-01-02,4,4,29587,28991,12,2,N,Y,5.921325,8.897403,9,3,13,4,3,8,6
CROMPTON,2025-01-02,36,41,806756,727239,-13,10,Y,Y,-7.228916,-7.228916,5,5,15,2,5,6,8
CROWN,2025-01-02,37,68,17313,22535,-45,-23,N,N,-8.510638,-6.521739,5,6,14,2,2,2,2
CSBBANK,2025-01-02,43,20,661279,158266,114,317,N,N,-2.941176,5.6,6,3,16,3,4,4,10
CSLFINANCE,2025-01-02,16,23,6936,21165,-27,-67,N,N,-1.459854,5.46875,5,4,16,3,4,8,6
CTE,2025-01-02,91,52,147950,33250,72,344,N,N,6.818182,11.904762,10,2,13,0,7,1,13
CUB,2025-01-02,83,96,959838,837467,-14,14,Y,Y,-1.351351,-1.351351,8,4,13,4,3,7,7
CUBEXTUB,2025-01-02,27,38,19883,19390,-26,2,N,N,-2.702703,-10.0,4,4,17,1,6,3,11
CUMMINSIND,2025-01-02,18,11,622774,415161,62,50,Y,Y,-5.340829,-7.295251,6,6,13,4,3,8,6
CUPID,2025-01-02,73,91,92512,188796,-19,-50,N,N,-3.125,-6.060606,4,8,13,1,6,4,10
CYBERMEDIA,2025-01-02,57,60,6645,21254,-4,-68,N,N,10.0,0.0,6,4,15,2,5,2,11
CYIENT,2025-01-02,10,9,225918,140804,7,60,Y,Y,-7.356608,-11.547619,7,6,12,2,5,3,11
CYIENTDLM,2025-01-02,14,13,49199,78273,7,-37,N,N,-2.120141,4.528302,6,5,14,3,4,5,9
DABUR,2025-01-02,45,51,1055906,1263780,-12,-16,Y,Y,-1.395349,2.415459,4,5,16,3,4,7,7
DALBHARAT,2025-01-02,14,12,279783,119110,22,134,Y,Y,3.729282,-3.221649,6,4,15,4,3,6,8
DALMIASUG,2025-01-02,22,35,35419,72879,-36,-51,N,N,-4.938272,-12.5,3,5,17,2,5,4,10
DAMCAPITAL,2025-01-02,65,59,1703466,4811724,9,-64,N,N,,,2,0,2,0,5,0,5
DAMODARIND,2025-01-02,39,26,13285,9628,48,37,N,N,5.555556,5.555556,6,2,17,0,6,3,10
DANGEE,2025-01-02,634,1446,542119,2037200,-56,-73,N,N,-25.0,0.0,3,8,14,1,6,2,10
DATAMATICS,2025-01-02,43,29,201465,80168,47,151,N,N,0.359712,8.560311,9,3,13,3,4,7,7
DATAPATTNS,2025-01-02,5,5,21027,43458,0,-51,N,Y,-1.717557,0.389864,8,3,14,2,5,5,9
DAVANGERE,2025-01-02,333,372,973005,1002627,-10,-2,N,N,0.0,0.0,4,6,15,3,4,4,10
DBCORP,2025-01-02,17,20,17693,28539,-17,-38,N,N,-1.550388,-4.511278,8,4,13,4,3,6,8
DBEIL,2025-01-02,38,50,129471,318428,-22,-59,N,N,3.896104,0.0,8,2,15,3,4,4,10
DBL,2025-01-02,21,18,77594,66756,13,16,N,N,-3.108808,-6.5,6,4,15,2,5,5,9
DBOL,2025-01-02,44,64,43622,52253,-31,-16,N,N,0.0,-2.0,4,8,13,2,5,3,11
DBREALTY,2025-01-02,77,87,821605,1202912,-12,-31,N,Y,0.0,8.695652,6,2,17,2,5,4,10
DBSTOCKBRO,2025-01-02,32,38,8619,15749,-16,-45,N,N,5.263158,11.111111,9,4,12,2,5,5,9
DCAL,2025-01-02,35,94,209347,321543,-61,-34,N,N,4.385965,5.309735,8,4,13,2,5,2,12
DCBBANK,2025-01-02,53,85,428894,409957,-37,4,N,N,-3.846154,-3.846154,4,7,14,3,4,7,7
DCI,2025-01-02,16,25,20547,28026,-35,-26,N,N,18.367347,26.086957,8,5,12,5,2,5,9
DCM,2025-01-02,36,65,21870,129973,-44,-83,N,N,-2.272727,-23.214286,5,5,15,1,6,3,11
DCMNVL,2025-01-02,15,30,9948,20368,-49,-51,N,N,-5.494505,-4.444444,5,7,13,0,7,4,10
DCMSHRIRAM,2025-01-02,5,8,13193,33640,-31,-60,N,N,0.649351,6.407323,6,4,15,4,3,8,6
DCMSRIND,2025-01-02,46,56,27550,93432,-18,-70,N,N,-1.282051,-9.411765,5,4,16,3,4,4,10
DCW,2025-01-02,140,138,787279,533774,1,47,N,N,0.0,-2.564103,8,2,15,2,5,5,9
DCXINDIA,2025-01-02,75,66,883645,529016,12,67,N,N,7.801418,19.685039,9,3,13,3,4,4,10
DECCANCE,2025-01-02,36,14,100915,7014,156,1338,N,N,6.741573,10.03861,10,3,12,5,2,8,6
DEEDEV,2025-01-02,40,38,74754,73427,5,1,N,N,-3.731343,-8.510638,5,5,15,3,4,5,9
DEEPAKFERT,2025-01-02,18,21,112917,358282,-13,-68,N,Y,-0.395257,-6.319703,5,4,16,6,1,8,6
DEEPAKNTR,2025-01-02,7,7,25370,52322,-8,-51,Y,Y,-5.195989,-3.881701,3,8,14,2,5,5,9
DEEPINDS,2025-01-02,34,31,152694,118623,8,28,N,N,-3.238866,3.463203,9,3,13,4,3,8,6
DELHIVERY,2025-01-02,33,63,368532,1078744,-47,-65,Y,Y,-2.684564,-8.227848,6,4,15,6,1,9,5
DELTACORP,2025-01-02,99,87,254664,363741,13,-29,N,N,0.0,-4.081633,7,5,13,3,4,4,10
DELTAMAGNT,2025-01-02,33,35,15567,11257,-6,38,N,N,2.12766,2.12766,7,3,15,1,6,1,13
DEN,2025-01-02,156,157,285419,434357,0,-34,N,N,5.882353,0.0,5,7,13,3,4,4,10
DENORA,2025-01-02,6,6,4703,3913,-5,20,N,N,-1.52381,-5.311355,5,6,14,2,5,4,10
DEVIT,2025-01-02,51,58,105583,171514,-11,-38,N,N,-1.449275,9.677419,7,4,14,3,4,6,8
DEVYANI,2025-01-02,78,65,1231638,1359576,20,-9,N,Y,2.631579,14.705882,8,3,14,4,3,7,7
DHAMPURSUG,2025-01-02,36,43,66822,127573,-17,-47,N,N,-1.449275,-9.333333,4,6,15,2,5,4,10
DHANI,2025-01-02,233,244,5999897,1723497,-4,248,N,N,10.25641,19.444444,8,4,13,3,4,6,8
DHANUKA,2025-01-02,7,6,27712,10200,26,171,N,N,-9.31677,-10.703364,5,7,13,2,5,3,11
DHARMAJ,2025-01-02,18,30,43144,43439,-40,0,N,N,-6.837607,-13.492063,4,9,12,2,5,3,11
DHRUV,2025-01-02,15,31,3450,17409,-50,-80,N,N,-1.960784,-9.090909,3,6,16,3,4,3,11
DHUNINV,2025-01-02,2,3,346,527,-44,-34,N,N,-3.608847,-8.0,6,8,11,2,5,2,12
DIAMINESQ,2025-01-02,8,11,2628,2856,-29,-7,N,N,-2.358491,-3.271028,5,8,12,3,4,5,9
DIAMONDYD,2025-01-02,23,27,86157,95466,-14,-9,N,N,2.396514,16.336634,5,7,13,5,2,7,7
DICIND,2025-01-02,14,11,3748,2538,21,47,N,N,-5.882353,-9.634551,4,6,15,1,6,3,11
DIFFNKG,2025-01-02,27,54,36143,81402,-49,-55,N,N,-1.398601,0.714286,7,5,13,3,4,6,8
DIGIDRIVE,2025-01-02,44,56,30083,59226,-19,-49,N,N,-5.263158,-10.0,6,5,14,1,6,5,9
DIGISPICE,2025-01-02,94,142,52672,101055,-33,-47,N,N,0.0,8.333333,14,0,11,0,4,0,4
DISHTV,2025-01-02,892,1220,2431813,4211904,-26,-42,N,N,0.0,-20.0,6,5,14,1,6,4,10
DIVGIITTS,2025-01-02,7,12,3865,12660,-44,-69,N,N,-2.290076,-8.896797,6,4,15,2,5,5,9
DIVISLAB,2025-01-02,5,10,98562,291909,-41,-66,Y,Y,4.226508,7.037505,5,6,14,4,3,5,9
DIVOPPBEES,2025-01-02,30,44,18047,39027,-32,-53,N,N,0.0,0.0,3,8,14,4,3,6,8
DIXON,2025-01-02,4,5,68120,121555,-21,-43,Y,Y,0.556955,4.607532,6,2,17,5,2,9,5
DLF,2025-01-02,60,45,1247573,1301498,32,-4,Y,Y,-2.816901,-1.988636,9,3,13,4,3,7,7
DLINKINDIA,2025-01-02,28,27,104664,80431,4,30,N,N,-0.840336,-4.453441,7,3,15,2,5,3,11
DMART,2025-01-02,11,12,367823,471394,-2,-21,Y,Y,2.400549,1.220339,5,6,14,5,2,7,7
DNAMEDIA,2025-01-02,273,347,119020,168854,-21,-29,N,N,0.0,50.0,7,3,15,2,5,3,11
DODLA,2025-01-02,5,5,13134,24564,-3,-46,N,N,-0.956023,2.371542,5,6,14,3,4,8,6
DOLATALGO,2025-01-02,125,77,335737,140354,62,139,N,N,0.0,1.886792,10,4,11,3,4,4,9
DOLLAR,2025-01-02,48,26,126006,49455,84,154,N,N,-5.31401,-7.109005,7,2,16,0,7,2,12
DOMS,2025-01-02,7,12,59000,320388,-36,-81,N,Y,7.585569,-3.325021,7,5,13,7,0,10,4
DONEAR,2025-01-02,69,86,183077,274775,-19,-33,N,N,1.449275,29.62963,12,1,12,1,6,4,10
DPABHUSHAN,2025-01-02,13,12,9292,8629,9,7,N,N,-6.793049,-4.83871,6,6,13,2,5,4,10
DPSCLTD,2025-01-02,122,128,85772,112634,-4,-23,N,N,0.0,0.0,6,5,14,1,6,2,12
DPWIRES,2025-01-02,11,12,10668,9621,-3,10,N,N,-6.040268,-7.894737,0,6,19,1,6,3,11
DRCSYSTEMS,2025-01-02,96,134,109262,272401,-28,-59,N,N,0.0,-7.692308,8,2,15,3,4,4,10
DREAMFOLKS,2025-01-02,15,16,38048,47513,-4,-19,N,N,-1.796407,-1.204819,2,5,18,2,5,3,11
DREDGECORP,2025-01-02,9,10,7492,9767,-11,-23,N,N,-3.932584,-4.201681,5,7,13,2,5,4,10
DRREDDY,2025-01-02,22,26,862678,1617950,-15,-46,Y,Y,-0.175747,12.922465,9,3,13,4,3,8,6
DSSL,2025-01-02,14,8,123951,17934,81,591,N,N,14.782609,12.820513,8,3,14,5,2,7,7
DTIL,2025-01-02,10,17,4933,25408,-41,-80,N,N,0.0,-7.438017,6,4,15,3,4,4,10
DUCON,2025-01-02,299,373,256817,320541,-19,-19,N,N,0.0,0.0,6,7,12,1,6,3,10
