TICKER,NSE CODE,GOOGLE CODE,LAST PRICE,ATM STRIKE,ATM CE VALUE,ATM PE VALUE,UPPER BAND CONS,LOWER BAND CONS,COMBINED PREMIUM,% PREMIUM
The Ramco Cements Limited (XNSE:RAMCOCEM),RAMCOCEM,NSE:RAMCOCEM,970.65,970.0,26.55,26.7,1023.25,916.75,53.25,5.49%
RBL Bank Limited (XNSE:RBLBANK),RBLBANK,NSE:RBLBANK,157.07,157.5,7.15,7.75,172.4,142.6,14.9,9.49%
REC Limited (XNSE:RECLTD),RECLTD,NSE:RECLTD,508.5,510.0,18.0,19.25,547.25,472.75,37.25,7.33%
Reliance Industries Limited (XNSE:RELIANCE),RELIANCE,NSE:RELIANCE,1229.0,1230.0,26.05,26.45,1282.5,1177.5,52.5,4.27%
Steel Authority of India Limited (XNSE:SAIL),SAIL,NSE:SAIL,113.54,112.5,4.7,3.6,120.8,104.2,8.3,7.31%
SBI Cards and Payment Services Limited (XNSE:SBICARD),SBICARD,NSE:SBICARD,679.9,680.0,16.45,16.45,712.9,647.1,32.9,4.84%
SBI Life Insurance Company Limited (XNSE:SBILIFE),SBILIFE,NSE:SBILIFE,1406.15,1400.0,39.6,33.15,1472.75,1327.25,72.75,5.17%
State Bank of India (XNSE:SBIN),SBIN,NSE:SBIN,798.9,800.0,19.15,19.85,839.0,761.0,39.0,4.88%
SHREE CEMENT LIMITED (XNSE:SHREECEM),SHREECEM,NSE:SHREECEM,25489.75,25500.0,691.55,746.85,26938.4,24061.6,1438.4,5.64%
Shriram Finance Limited (XNSE:SHRIRAMFIN),SHRIRAMFIN,NSE:SHRIRAMFIN,2934.4,2950.0,92.75,105.7,3148.45,2751.55,198.45,6.76%
Siemens Limited (XNSE:SIEMENS),SIEMENS,NSE:SIEMENS,6656.75,6700.0,186.4,227.85,7114.25,6285.75,414.25,6.22%
SJVN Limited (XNSE:SJVN),SJVN,NSE:SJVN,111.11,110.0,5.15,4.05,119.2,100.8,9.2,8.28%
Sona BLW Precision Forgings Limited (XNSE:SONACOMS),SONACOMS,NSE:SONACOMS,593.95,590.0,24.45,19.7,634.15,545.85,44.15,7.43%
SRF Limited (XNSE:SRF),SRF,NSE:SRF,2228.2,2220.0,64.85,55.2,2340.05,2099.95,120.05,5.39%
Sun Pharmaceutical Industries Limited (XNSE:SUNPHARMA),SUNPHARMA,NSE:SUNPHARMA,1897.1,1900.0,30.75,34.6,1965.35,1834.65,65.35,3.44%
Sun TV Network Limited (XNSE:SUNTV),SUNTV,NSE:SUNTV,692.0,690.0,19.75,18.0,727.75,652.25,37.75,5.46%
Supreme Industries Limited (XNSE:SUPREMEIND),SUPREMEIND,NSE:SUPREMEIND,4734.25,4700.0,200.8,172.3,5073.1,4326.9,373.1,7.88%
Syngene International Limited (XNSE:SYNGENE),SYNGENE,NSE:SYNGENE,882.95,880.0,28.8,25.75,934.55,825.45,54.55,6.18%
Tata Chemicals Limited (XNSE:TATACHEM),TATACHEM,NSE:TATACHEM,1046.25,1040.0,38.0,30.95,1108.95,971.05,68.95,6.59%
Tata Communications Limited (XNSE:TATACOMM),TATACOMM,NSE:TATACOMM,1733.8,1740.0,49.2,54.15,1843.35,1636.65,103.35,5.96%
TATA CONSUMER PRODUCTS LIMITED (XNSE:TATACONSUM),TATACONSUM,NSE:TATACONSUM,924.3,920.0,24.45,20.05,964.5,875.5,44.5,4.81%
Tata Elxsi Limited (XNSE:TATAELXSI),TATAELXSI,NSE:TATAELXSI,6738.8,6700.0,263.6,224.3,7187.9,6212.1,487.9,7.24%
Tata Motors Limited (XNSE:TATAMOTORS),TATAMOTORS,NSE:TATAMOTORS,752.6,750.0,23.2,20.25,793.45,706.55,43.45,5.77%
Tata Power Company Limited (XNSE:TATAPOWER),TATAPOWER,NSE:TATAPOWER,395.0,395.0,11.75,11.65,418.4,371.6,23.4,5.92%
TATA Steel Limited (XNSE:TATASTEEL),TATASTEEL,NSE:TATASTEEL,137.72,137.5,4.05,3.7,145.25,129.75,7.75,5.63%
Tata Consultancy Services Limited (XNSE:TCS),TCS,NSE:TCS,4104.8,4100.0,106.85,99.6,4306.45,3893.55,206.45,5.03%
Tech Mahindra Limited (XNSE:TECHM),TECHM,NSE:TECHM,1709.35,1700.0,51.85,43.15,1795.0,1605.0,95.0,5.56%
Tube Investments of India Limited (XNSE:TIINDIA),TIINDIA,NSE:TIINDIA,3591.85,3600.0,128.0,135.35,3863.35,3336.65,263.35,7.33%
Titan Company Limited (XNSE:TITAN),TITAN,NSE:TITAN,3276.75,3300.0,68.5,90.1,3458.6,3141.4,158.6,4.84%
Torrent Pharmaceuticals Limited (XNSE:TORNTPHARM),TORNTPHARM,NSE:TORNTPHARM,3435.5,3450.0,86.05,97.75,3633.8,3266.2,183.8,5.35%
Trent Limited (XNSE:TRENT),TRENT,NSE:TRENT,7119.85,7100.0,259.3,235.2,7594.5,6605.5,494.5,6.95%
TVS Motor Company Limited (XNSE:TVSMOTOR),TVSMOTOR,NSE:TVSMOTOR,2418.3,2420.0,66.6,65.7,2552.3,2287.7,132.3,5.47%
United Breweries Limited (XNSE:UBL),UBL,NSE:UBL,2095.4,2100.0,49.95,53.8,2203.75,1996.25,103.75,4.95%
UltraTech Cement Limited (XNSE:ULTRACEMCO),ULTRACEMCO,NSE:ULTRACEMCO,11496.85,11500.0,275.25,279.15,12054.4,10945.6,554.4,4.82%
Union Bank of India (XNSE:UNIONBANK),UNIONBANK,NSE:UNIONBANK,123.75,124.0,4.25,4.45,132.7,115.3,8.7,7.03%
United Spirits Limited (XNSE:UNITDSPR),UNITDSPR,NSE:UNITDSPR,1668.85,1660.0,46.95,38.6,1745.55,1574.45,85.55,5.13%
UPL Limited (XNSE:UPL),UPL,NSE:UPL,504.4,500.0,16.35,11.95,528.3,471.7,28.3,5.61%
Varun Beverages Limited (XNSE:VBL),VBL,NSE:VBL,655.25,660.0,17.15,21.8,698.95,621.05,38.95,5.94%
Vedanta Limited (XNSE:VEDL),VEDL,NSE:VEDL,447.05,450.0,13.05,15.85,478.9,421.1,28.9,6.46%
Voltas Limited (XNSE:VOLTAS),VOLTAS,NSE:VOLTAS,1818.8,1820.0,49.4,50.5,1919.9,1720.1,99.9,5.49%
Wipro Limited (XNSE:WIPRO),WIPRO,NSE:WIPRO,301.9,302.5,9.65,10.2,322.35,282.65,19.85,6.58%
Yes Bank Limited (XNSE:YESBANK),YESBANK,NSE:YESBANK,19.72,20.0,0.65,0.9,21.55,18.45,1.55,7.86%
Zomato Limited (XNSE:ZOMATO),ZOMATO,NSE:ZOMATO,278.05,280.0,10.1,11.85,301.95,258.05,21.95,7.89%
Zydus Lifesciences Limited (XNSE:ZYDUSLIFE),ZYDUSLIFE,NSE:ZYDUSLIFE,980.55,980.0,24.5,23.75,1028.25,931.75,48.25,4.92%
