SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
BAYERCROP,2025-01-13,2,2.0,17317,11450.0,-1.0,51.0,N,Y,,,6,7,12,20,16,50,46
BBETF0432,2025-01-13,11,144.0,646,3098.0,-92.0,-79.0,N,N,,,3,1,21,14,22,44,52
BBL,2025-01-13,4,4.0,20724,9968.0,4.0,107.0,N,N,,,2,11,12,6,30,52,44
BBNPNBETF,2025-01-13,2403,19.0,905196,470.0,12243.0,192275.0,N,N,,,3,9,13,12,24,44,52
BBNPPGOLD,2025-01-13,22,41.0,366,564.0,-45.0,-35.0,N,N,,,6,4,15,29,7,76,20
BBOX,2025-01-13,42,37.0,245053,125978.0,12.0,94.0,N,N,,,6,5,14,8,28,20,76
BBTC,2025-01-13,4,5.0,24046,25875.0,-22.0,-7.0,N,Y,,,5,6,14,8,28,57,39
BBTCL,2025-01-13,5,12.0,612,3635.0,-54.0,-83.0,N,N,,,4,7,14,12,24,29,67
BCLIND,2025-01-13,107,118.0,737724,408346.0,-9.0,80.0,N,N,,,0,11,14,5,31,39,57
BCONCEPTS,2025-01-13,10,16.0,19108,6709.0,-38.0,184.0,N,N,,,1,11,13,3,33,38,58
BDL,2025-01-13,9,13.0,325462,237940.0,-29.0,36.0,N,Y,,,5,5,15,26,10,53,43
BEARDSELL,2025-01-13,90,83.0,70901,39827.0,8.0,78.0,N,N,,,7,7,11,8,19,56,31
BECTORFOOD,2025-01-13,5,7.0,68699,57977.0,-31.0,18.0,N,N,,,5,6,14,1,35,31,65
BEDMUTHA,2025-01-13,26,26.0,21561,7551.0,0.0,185.0,N,N,,,5,11,9,17,19,41,55
BEL,2025-01-13,113,112.0,10113608,6869304.0,0.0,47.0,Y,Y,,,4,10,11,5,31,42,54
BEML,2025-01-13,5,6.0,104697,47518.0,-6.0,120.0,N,Y,,,4,7,14,9,27,43,53
BEPL,2025-01-13,56,51.0,475365,180710.0,8.0,163.0,N,N,,,6,5,14,1,35,30,66
BERGEPAINT,2025-01-13,26,31.0,339784,330057.0,-17.0,2.0,Y,Y,,,5,8,12,23,13,70,26
BESTAGRO,2025-01-13,16,20.0,21776,23875.0,-19.0,-8.0,N,N,,,7,6,12,0,36,9,87
BFINVEST,2025-01-13,13,15.0,20050,21897.0,-10.0,-8.0,N,N,,,5,6,14,5,31,26,70
BFSI,2025-01-13,117,478.0,135479,331076.0,-75.0,-59.0,N,N,,,2,5,18,5,22,26,61
BHAGCHEM,2025-01-13,40,63.0,72594,83891.0,-36.0,-13.0,N,N,,,5,5,15,18,18,35,61
BHAGERIA,2025-01-13,51,,52993,,,,N,N,,,3,8,14,0,1,0,1
BHAGYANGR,2025-01-13,45,28.0,43171,15070.0,59.0,186.0,N,N,,,3,9,13,8,28,54,42
BHANDARI,2025-01-13,330,348.0,342267,332655.0,-5.0,2.0,N,N,,,3,7,15,14,22,23,61
BHARATFORG,2025-01-13,39,24.0,1155145,722770.0,63.0,59.0,Y,Y,,,5,8,12,8,28,57,39
BHARATGEAR,2025-01-13,23,34.0,11124,12743.0,-30.0,-12.0,N,N,,,5,6,14,12,24,38,58
BHARATRAS,2025-01-13,2,2.0,1575,1692.0,-13.0,-6.0,N,N,,,4,8,13,3,33,39,57
BHARATWIRE,2025-01-13,36,32.0,123707,42359.0,11.0,192.0,N,N,,,4,7,14,5,31,29,67
BHARTIARTL,2025-01-13,21,23.0,2330660,1940317.0,-5.0,20.0,Y,Y,,,4,5,16,15,21,52,44
BHARTIHEXA,2025-01-13,9,14.0,109513,153606.0,-34.0,-28.0,N,Y,,,6,4,15,15,21,45,51
BHEL,2025-01-13,152,142.0,10266713,6479657.0,6.0,58.0,Y,Y,,,4,10,11,8,28,45,51
BIGBLOC,2025-01-13,34,51.0,88250,87837.0,-34.0,0.0,N,N,,,3,7,15,0,36,19,77
BIKAJI,2025-01-13,12,13.0,221740,147581.0,-9.0,50.0,N,Y,,,3,8,14,3,33,12,84
BINANIIND,2025-01-13,67,77.0,10343,11154.0,-12.0,-7.0,N,N,,,3,9,13,0,36,29,43
BIOCON,2025-01-13,113,76.0,5108405,955594.0,49.0,434.0,Y,Y,,,5,7,13,5,31,58,38
BIOFILCHEM,2025-01-13,51,41.0,31095,19729.0,24.0,57.0,N,N,,,3,9,13,0,36,38,58
BIRLACABLE,2025-01-13,15,21.0,19325,10554.0,-27.0,83.0,N,N,,,6,9,10,8,28,32,64
BIRLACORPN,2025-01-13,8,5.0,77550,21243.0,39.0,265.0,N,Y,,,7,4,14,17,19,24,72
BLACKBUCK,2025-01-13,20,31.0,37011,125341.0,-34.0,-70.0,N,N,,,5,4,16,12,24,26,63
BLAL,2025-01-13,42,35.0,71433,33249.0,21.0,114.0,N,N,,,3,7,15,5,31,30,66
BLBLIMITED,2025-01-13,126,167.0,74890,53590.0,-24.0,39.0,N,N,,,6,7,12,0,36,7,89
BLISSGVS,2025-01-13,73,88.0,239470,354568.0,-17.0,-32.0,N,N,,,6,4,15,8,28,42,54
BLKASHYAP,2025-01-13,155,119.0,345709,220886.0,30.0,56.0,N,N,,,6,5,14,5,31,26,70
BLS,2025-01-13,64,41.0,1666546,648562.0,55.0,156.0,N,Y,,,7,5,13,5,31,34,62
BLSE,2025-01-13,23,48.0,136046,173947.0,-52.0,-21.0,N,N,,,3,6,16,5,31,43,53
BLUEDART,2025-01-13,3,3.0,17239,9605.0,-7.0,79.0,N,Y,,,3,9,13,7,29,33,63
BLUEJET,2025-01-13,30,30.0,87349,126696.0,-1.0,-31.0,N,N,,,10,2,13,15,21,51,45
BLUESTARCO,2025-01-13,12,11.0,502462,246785.0,6.0,103.0,N,Y,,,8,3,14,13,23,43,53
BODALCHEM,2025-01-13,96,88.0,249571,104147.0,8.0,139.0,N,N,,,1,9,15,17,19,41,55
BOMDYEING,2025-01-13,45,67.0,594575,498527.0,-32.0,19.0,N,N,,,4,8,13,5,31,36,60
BOROLTD,2025-01-13,11,16.0,80376,57200.0,-33.0,40.0,N,N,,,5,7,13,17,19,41,55
BOROSCI,2025-01-13,45,37.0,66189,36822.0,22.0,79.0,N,N,,,4,6,15,12,24,22,74
BOSCHLTD,2025-01-13,2,2.0,9422,14329.0,-9.0,-34.0,Y,Y,,,1,8,16,3,33,50,46
BPCL,2025-01-13,89,87.0,5335631,2609733.0,2.0,104.0,Y,Y,,,6,6,13,3,33,43,53
BPL,2025-01-13,56,66.0,139168,103211.0,-15.0,34.0,N,N,,,4,6,15,5,31,34,62
BRIGADE,2025-01-13,9,9.0,354114,78817.0,0.0,349.0,N,Y,,,7,4,14,14,22,45,51
BRITANNIA,2025-01-13,9,8.0,229141,193361.0,13.0,18.0,Y,Y,,,4,6,15,15,21,39,57
BRNL,2025-01-13,41,33.0,36630,15108.0,21.0,142.0,N,N,,,3,10,12,0,36,9,87
BSE,2025-01-13,10,11.0,546584,368808.0,-1.0,48.0,Y,Y,,,6,4,15,8,28,56,40
BSE500IETF,2025-01-13,102,190.0,168033,170395.0,-46.0,-1.0,N,N,,,2,10,13,8,28,32,64
BSHSL,2025-01-13,23,18.0,11328,5246.0,27.0,115.0,N,N,,,3,11,11,3,33,23,73
BSL,2025-01-13,26,20.0,15859,22032.0,27.0,-28.0,N,N,,,6,5,14,5,31,41,55
BSLGOLDETF,2025-01-13,56,90.0,38467,27357.0,-37.0,40.0,N,N,,,6,4,15,22,9,44,47
BSLNIFTY,2025-01-13,855,234.0,16897354,1655312.0,264.0,920.0,N,N,,,3,8,14,9,27,45,51
BSLSENETFG,2025-01-13,23,26.0,4111,1619.0,-10.0,153.0,N,N,,,4,6,15,11,25,35,61
BSOFT,2025-01-13,44,39.0,1362737,608263.0,11.0,124.0,Y,Y,,,5,6,14,20,16,61,35
BTML,2025-01-13,389,256.0,295721,460760.0,51.0,-35.0,N,N,,,5,4,16,3,33,38,58
BURNPUR,2025-01-13,262,206.0,216072,106697.0,27.0,102.0,N,N,,,4,9,12,0,36,1,78
BUTTERFLY,2025-01-13,7,10.0,4682,4258.0,-30.0,9.0,N,N,,,3,7,15,12,24,59,37
BVCL,2025-01-13,19,50.0,9596,28306.0,-61.0,-66.0,N,N,,,4,7,14,14,22,33,63
CALSOFT,2025-01-13,899,223.0,160182,51209.0,302.0,212.0,N,N,,,5,6,14,29,6,43,52
CAMLINFINE,2025-01-13,62,80.0,693133,1117355.0,-22.0,-37.0,N,N,,,9,3,13,14,22,50,46
CAMPUS,2025-01-13,27,34.0,487348,376988.0,-21.0,29.0,N,Y,,,6,8,11,12,24,32,64
CAMS,2025-01-13,8,7.0,231056,146902.0,4.0,57.0,Y,Y,,,6,5,14,0,36,60,36
CANBK,2025-01-13,217,228.0,16402940,7677591.0,-4.0,113.0,Y,Y,,,4,10,11,3,33,41,55
CANFINHOME,2025-01-13,19,20.0,279440,439937.0,-1.0,-36.0,Y,Y,,,2,9,14,8,28,40,56
CANTABIL,2025-01-13,68,60.0,248565,225140.0,13.0,10.0,N,N,,,10,3,12,9,27,51,45
CAPACITE,2025-01-13,15,21.0,256500,206247.0,-26.0,24.0,N,N,,,6,6,13,5,31,41,55
CAPITALSFB,2025-01-13,29,34.0,61593,48323.0,-14.0,27.0,N,N,,,7,3,15,8,28,57,39
CAPLIPOINT,2025-01-13,5,8.0,61542,70273.0,-34.0,-12.0,N,Y,,,8,2,15,3,33,49,47
CARBORUNIV,2025-01-13,8,7.0,132209,49713.0,22.0,165.0,N,Y,,,6,6,13,4,32,53,43
CAREERP,2025-01-13,14,16.0,31095,9131.0,-12.0,240.0,N,N,,,4,9,12,8,28,39,57
CARERATING,2025-01-13,9,9.0,39421,25873.0,2.0,52.0,N,N,,,4,7,14,15,21,36,60
CARRARO,2025-01-13,9,18.0,155988,305185.0,-48.0,-48.0,N,N,,,2,2,6,14,22,43,40
CARTRADE,2025-01-13,10,10.0,176055,112323.0,0.0,56.0,N,N,,,7,7,11,18,18,49,47
CARYSIL,2025-01-13,8,8.0,58615,21814.0,-4.0,168.0,N,N,,,3,8,14,0,36,26,70
CASTROLIND,2025-01-13,54,62.0,1189732,769919.0,-13.0,54.0,N,Y,,,5,8,12,8,28,44,52
CCHHL,2025-01-13,217,180.0,52020,62387.0,20.0,-16.0,N,N,,,4,7,14,6,21,42,21
CCL,2025-01-13,11,19.0,116942,83415.0,-42.0,40.0,N,Y,,,4,8,13,12,24,42,54
CDSL,2025-01-13,17,21.0,1269966,669023.0,-17.0,89.0,Y,Y,,,2,8,15,8,28,45,51
CEATLTD,2025-01-13,8,6.0,139509,41643.0,24.0,235.0,N,Y,,,5,3,17,27,9,47,49
CEIGALL,2025-01-13,21,28.0,75698,79553.0,-26.0,-4.0,N,N,,,4,7,14,5,31,41,55
CELEBRITY,2025-01-13,157,194.0,83565,70942.0,-19.0,17.0,N,N,,,7,5,13,9,27,26,70
CELLO,2025-01-13,17,10.0,200540,69692.0,63.0,187.0,N,Y,,,3,8,14,4,32,43,53
CENTENKA,2025-01-13,11,13.0,21957,15086.0,-16.0,45.0,N,N,,,3,6,16,5,31,12,84
CENTEXT,2025-01-13,92,103.0,79924,55490.0,-9.0,44.0,N,N,,,5,4,16,11,25,20,76
CENTRALBK,2025-01-13,146,181.0,1683185,921538.0,-19.0,82.0,N,Y,,,4,7,14,0,36,38,58
CENTRUM,2025-01-13,223,164.0,337433,130932.0,35.0,157.0,N,N,,,3,7,15,9,27,33,63
CENTUM,2025-01-13,3,5.0,5959,10130.0,-35.0,-41.0,N,N,,,5,5,15,5,31,32,64
CENTURYPLY,2025-01-13,9,15.0,28338,167794.0,-35.0,-83.0,N,Y,,,6,4,15,23,13,43,53
CERA,2025-01-13,2,2.0,9846,6752.0,-10.0,45.0,N,Y,,,4,6,15,5,31,54,42
CESC,2025-01-13,139,116.0,7183732,1732644.0,19.0,314.0,Y,Y,,,4,10,11,8,28,55,41
CEWATER,2025-01-13,15,22.0,229246,556382.0,-33.0,-58.0,N,N,,,1,2,8,8,28,20,73
CGCL,2025-01-13,37,20.0,43518,39100.0,82.0,11.0,N,Y,,,5,8,12,17,19,63,33
CGPOWER,2025-01-13,39,25.0,4973823,852580.0,53.0,483.0,Y,Y,,,4,8,13,3,33,43,53
CHALET,2025-01-13,9,12.0,146773,150586.0,-22.0,-2.0,N,Y,,,3,7,15,3,33,30,66
CHAMBLFERT,2025-01-13,32,48.0,255549,314756.0,-33.0,-18.0,Y,Y,,,4,7,14,5,31,41,55
CHEMBOND,2025-01-13,16,10.0,14650,9061.0,52.0,61.0,N,N,,,7,7,11,14,22,39,57
CHEMCON,2025-01-13,16,18.0,28929,15523.0,-10.0,86.0,N,N,,,4,8,13,0,36,34,62
CHEMFAB,2025-01-13,9,7.0,6510,4471.0,20.0,45.0,N,N,,,4,6,15,14,22,44,52
CHEMPLASTS,2025-01-13,6,7.0,34979,27265.0,-12.0,28.0,N,Y,,,7,7,11,8,28,56,40
CHENNPETRO,2025-01-13,23,26.0,342118,293251.0,-9.0,16.0,N,Y,,,4,5,16,0,36,13,83
CHEVIOT,2025-01-13,5,4.0,2454,1504.0,15.0,63.0,N,N,,,5,6,14,9,27,45,51
CHOICEIN,2025-01-13,48,33.0,489361,111852.0,42.0,337.0,N,N,,,6,7,12,8,28,28,68
CHOLAFIN,2025-01-13,20,27.0,1318431,1163895.0,-23.0,13.0,Y,Y,,,6,4,15,24,12,56,40
CHOLAHLDNG,2025-01-13,9,9.0,109782,122676.0,0.0,-10.0,N,Y,,,5,5,15,3,33,56,40
CIEINDIA,2025-01-13,23,11.0,322438,93981.0,114.0,243.0,N,Y,,,4,5,16,4,32,35,61
CIGNITITEC,2025-01-13,13,14.0,114019,92778.0,-4.0,22.0,N,N,,,5,7,13,12,24,38,58
CINEVISTA,2025-01-13,249,107.0,117254,19737.0,132.0,494.0,N,N,,,3,9,13,9,27,26,59
CIPLA,2025-01-13,15,19.0,511743,780460.0,-19.0,-34.0,Y,Y,,,6,3,16,6,30,47,49
CLEAN,2025-01-13,8,9.0,93896,71422.0,-5.0,31.0,N,Y,,,7,6,12,0,36,34,62
CLEDUCATE,2025-01-13,81,58.0,195725,45113.0,40.0,333.0,N,N,,,6,6,13,9,27,31,65
CLSEL,2025-01-13,21,26.0,55834,46542.0,-17.0,19.0,N,N,,,8,4,13,9,27,29,67
CMSINFO,2025-01-13,9,13.0,317802,154051.0,-29.0,106.0,N,N,,,3,9,13,5,31,54,42
COALINDIA,2025-01-13,52,82.0,4428234,4802481.0,-35.0,-7.0,Y,Y,,,2,8,15,8,28,46,50
COASTCORP,2025-01-13,29,22.0,17670,16423.0,28.0,7.0,N,N,,,7,6,12,3,33,27,69
COCHINSHIP,2025-01-13,10,16.0,276817,327380.0,-39.0,-15.0,N,Y,,,5,8,12,9,27,49,34
COFORGE,2025-01-13,8,6.0,508843,242284.0,30.0,110.0,Y,Y,,,9,3,13,15,21,73,23
COLPAL,2025-01-13,8,11.0,118489,365201.0,-27.0,-67.0,Y,Y,,,6,4,15,12,24,35,61
COMMOIETF,2025-01-13,49,55.0,55549,60122.0,-10.0,-7.0,N,N,,,1,10,14,3,33,40,56
COMPUSOFT,2025-01-13,65,85.0,58457,32015.0,-23.0,82.0,N,N,,,3,9,13,0,31,26,65
CONCOR,2025-01-13,34,21.0,992205,434722.0,63.0,128.0,Y,Y,,,1,10,14,26,10,46,50
CONCORDBIO,2025-01-13,8,6.0,121187,52503.0,28.0,130.0,N,Y,,,10,2,13,26,10,41,55
CONFIPET,2025-01-13,71,101.0,300423,276377.0,-29.0,8.0,N,N,,,5,8,12,12,24,58,38
CONS,2025-01-13,37,42.0,5382,1969.0,-10.0,173.0,N,N,,,3,9,13,12,24,32,64
CONSOFINVT,2025-01-13,28,16.0,12664,3533.0,75.0,258.0,N,N,,,2,8,15,0,36,12,84
CONSUMBEES,2025-01-13,47,72.0,117488,61689.0,-35.0,90.0,N,N,,,5,9,11,8,19,56,31
CONSUMER,2025-01-13,412,2670.0,231003,2226656.0,-84.0,-89.0,N,N,,,1,2,5,0,33,0,33
CONSUMIETF,2025-01-13,54,61.0,16179,12326.0,-11.0,31.0,N,N,,,4,7,14,3,33,51,45
CONTROLPR,2025-01-13,9,8.0,10553,14362.0,5.0,-26.0,N,N,,,7,4,14,17,19,46,50
CORALFINAC,2025-01-13,62,77.0,23557,76098.0,-19.0,-69.0,N,N,,,7,5,13,0,36,0,83
CORDSCABLE,2025-01-13,19,23.0,43817,21143.0,-15.0,107.0,N,N,,,4,5,16,0,36,9,87
COROMANDEL,2025-01-13,13,13.0,258397,237265.0,1.0,8.0,Y,Y,,,9,4,12,12,24,60,36
COSMOFIRST,2025-01-13,20,20.0,69888,66738.0,2.0,4.0,N,N,,,7,2,16,20,16,51,45
COUNCODOS,2025-01-13,240,254.0,60560,75675.0,-5.0,-19.0,N,N,,,4,9,12,0,36,50,46
CPSEETF,2025-01-13,190,102.0,4767452,867769.0,86.0,449.0,N,N,,,5,8,12,3,33,40,56
CRAFTSMAN,2025-01-13,4,3.0,27251,11870.0,28.0,129.0,N,Y,,,7,4,14,3,33,25,71
CREATIVE,2025-01-13,14,9.0,37842,9179.0,44.0,312.0,N,N,,,4,5,16,17,19,43,53
CREDITACC,2025-01-13,16,16.0,237358,236438.0,-4.0,0.0,N,Y,,,4,7,14,11,25,59,37
CREST,2025-01-13,24,16.0,20797,11056.0,49.0,88.0,N,N,,,3,10,12,9,27,66,30
CRISIL,2025-01-13,5,4.0,29125,27938.0,29.0,4.0,N,Y,,,8,4,13,0,36,30,66
CROMPTON,2025-01-13,58,47.0,1346549,1037507.0,22.0,29.0,Y,Y,,,6,5,14,15,21,18,78
CROWN,2025-01-13,38,48.0,14443,18787.0,-20.0,-23.0,N,N,,,5,7,13,17,19,45,38
CSBBANK,2025-01-13,23,20.0,193982,189898.0,12.0,2.0,N,N,,,5,5,15,15,21,35,61
CSLFINANCE,2025-01-13,25,20.0,14734,15295.0,24.0,-3.0,N,N,,,4,6,15,3,33,28,68
CTE,2025-01-13,41,59.0,34960,44229.0,-29.0,-20.0,N,N,,,7,4,14,12,24,12,84
CUB,2025-01-13,17,74.0,598934,562946.0,-76.0,6.0,Y,Y,,,3,6,16,9,27,47,49
CUBEXTUB,2025-01-13,92,29.0,468898,21435.0,217.0,2087.0,N,N,,,5,4,16,7,29,14,82
CUMMINSIND,2025-01-13,11,12.0,336178,543295.0,-10.0,-38.0,Y,Y,,,5,6,14,3,33,25,71
CUPID,2025-01-13,66,82.0,266679,170891.0,-19.0,56.0,N,N,,,4,7,14,9,27,10,86
CYBERMEDIA,2025-01-13,62,53.0,8603,12227.0,17.0,-29.0,N,N,,,4,6,15,5,31,33,63
CYIENT,2025-01-13,8,9.0,178771,201909.0,-13.0,-11.0,Y,Y,,,4,8,13,5,31,13,83
CYIENTDLM,2025-01-13,11,13.0,106870,59143.0,-12.0,80.0,N,N,,,4,9,12,6,30,26,70
DABUR,2025-01-13,42,51.0,1462518,1406878.0,-17.0,3.0,Y,Y,,,5,6,14,12,24,48,48
DALBHARAT,2025-01-13,11,14.0,182343,151912.0,-17.0,20.0,Y,Y,,,4,6,15,14,22,45,51
DALMIASUG,2025-01-13,28,30.0,77783,45481.0,-3.0,71.0,N,N,,,1,9,15,8,28,22,74
DAMCAPITAL,2025-01-13,55,60.0,1114497,2812244.0,-9.0,-60.0,N,N,,,2,3,6,5,31,5,88
DAMODARIND,2025-01-13,36,29.0,10760,6300.0,22.0,70.0,N,N,,,5,4,16,0,36,0,84
DANGEE,2025-01-13,1182,544.0,824964,546226.0,117.0,51.0,N,N,,,2,9,14,0,27,7,80
DATAMATICS,2025-01-13,21,31.0,59667,101320.0,-32.0,-41.0,N,N,,,6,4,15,5,31,34,62
DATAPATTNS,2025-01-13,4,5.0,87207,28590.0,-3.0,205.0,N,Y,,,5,8,12,5,31,29,67
DAVANGERE,2025-01-13,332,383.0,890791,979935.0,-13.0,-9.0,N,N,,,1,9,15,0,35,25,70
DBCORP,2025-01-13,17,19.0,41858,26243.0,-12.0,59.0,N,N,,,5,8,12,3,33,39,57
DBEIL,2025-01-13,25,39.0,123262,188806.0,-35.0,-34.0,N,N,,,4,4,17,8,28,33,63
DBL,2025-01-13,16,21.0,123099,141480.0,-25.0,-12.0,N,N,,,5,5,15,15,21,39,57
DBOL,2025-01-13,49,51.0,78463,42661.0,-5.0,83.0,N,N,,,3,10,12,5,31,24,72
DBREALTY,2025-01-13,75,79.0,1226368,849896.0,-4.0,44.0,N,Y,,,5,5,15,5,31,29,67
DBSTOCKBRO,2025-01-13,16,52.0,2576,26823.0,-68.0,-90.0,N,N,,,6,5,14,6,30,19,77
DCAL,2025-01-13,25,59.0,306116,265800.0,-56.0,15.0,N,N,,,6,5,14,8,28,27,69
DCBBANK,2025-01-13,61,70.0,647165,371917.0,-13.0,74.0,N,N,,,3,9,13,6,30,42,54
DCI,2025-01-13,9,23.0,5014,38959.0,-60.0,-87.0,N,N,,,7,5,13,0,36,38,58
DCM,2025-01-13,37,42.0,24687,28239.0,-9.0,-12.0,N,N,,,5,7,13,15,21,22,74
DCMNVL,2025-01-13,39,28.0,11016,11445.0,35.0,-3.0,N,N,,,4,6,15,0,36,0,96
DCMSHRIRAM,2025-01-13,4,7.0,33974,35137.0,-44.0,-3.0,N,N,,,7,4,14,17,19,39,57
DCMSRIND,2025-01-13,49,52.0,81162,69243.0,-5.0,17.0,N,N,,,5,9,11,0,36,29,67
DCW,2025-01-13,104,113.0,632087,482071.0,-7.0,31.0,N,N,,,5,5,15,5,31,24,72
DCXINDIA,2025-01-13,60,74.0,404149,726713.0,-18.0,-44.0,N,N,,,8,4,13,11,25,40,56
DECCANCE,2025-01-13,23,16.0,47619,34509.0,37.0,37.0,N,N,,,8,5,12,15,21,54,42
DEEDEV,2025-01-13,24,36.0,70182,60399.0,-33.0,16.0,N,N,,,4,6,15,0,36,25,71
DEEPAKFERT,2025-01-13,17,20.0,277824,291234.0,-16.0,-4.0,N,Y,,,4,5,16,5,31,64,32
DEEPAKNTR,2025-01-13,8,9.0,59048,100221.0,-14.0,-41.0,Y,Y,,,4,6,15,8,28,21,75
DEEPINDS,2025-01-13,25,31.0,100911,103578.0,-18.0,-2.0,N,N,,,8,4,13,5,31,36,60
DELHIVERY,2025-01-13,55,46.0,1208382,420078.0,17.0,187.0,Y,Y,,,4,8,13,6,30,64,32
DELTACORP,2025-01-13,95,96.0,1061317,490844.0,-1.0,116.0,N,N,,,6,5,14,0,36,36,60
DELTAMAGNT,2025-01-13,34,34.0,10002,11642.0,1.0,-14.0,N,N,,,5,5,15,5,31,16,80
DEN,2025-01-13,130,138.0,657709,324674.0,-5.0,102.0,N,N,,,4,9,12,3,33,37,59
DENORA,2025-01-13,13,7.0,12001,5230.0,94.0,129.0,N,N,,,3,7,15,9,27,38,58
DEVIT,2025-01-13,51,61.0,149191,220944.0,-15.0,-32.0,N,N,,,8,4,13,12,24,37,59
DEVYANI,2025-01-13,56,72.0,460505,1505333.0,-21.0,-69.0,N,Y,,,8,2,15,8,28,38,58
DHAMPURSUG,2025-01-13,47,37.0,234386,85759.0,28.0,173.0,N,N,,,3,10,12,5,31,29,67
DHANI,2025-01-13,268,257.0,2124174,3085123.0,4.0,-31.0,N,N,,,6,5,14,14,22,35,61
DHANUKA,2025-01-13,4,6.0,9636,13990.0,-28.0,-31.0,N,N,,,4,8,13,5,31,14,82
DHARMAJ,2025-01-13,17,25.0,34915,43696.0,-31.0,-20.0,N,N,,,1,11,13,17,19,41,55
DHRUV,2025-01-13,44,22.0,14525,7315.0,98.0,98.0,N,N,,,3,8,14,5,31,15,81
DHUNINV,2025-01-13,2,2.0,1384,419.0,8.0,230.0,N,N,,,4,9,12,5,31,22,74
DIACABS,2025-01-13,56,,71255,,,,N,N,,,4,9,12,0,1,0,1
DIAMINESQ,2025-01-13,10,11.0,4132,3129.0,-12.0,32.0,N,N,,,5,8,12,5,31,26,70
DIAMONDYD,2025-01-13,15,21.0,46484,60962.0,-29.0,-23.0,N,N,,,5,7,13,3,33,51,45
DICIND,2025-01-13,11,13.0,3782,2562.0,-18.0,47.0,N,N,,,2,7,16,9,27,10,86
DIFFNKG,2025-01-13,24,34.0,36227,50198.0,-31.0,-27.0,N,N,,,5,7,13,12,24,33,63
DIGIDRIVE,2025-01-13,51,41.0,32488,45421.0,23.0,-28.0,N,N,,,5,6,14,12,24,19,77
DIGISPICE,2025-01-13,204,137.0,88845,80812.0,48.0,9.0,N,N,,,11,3,11,9,27,9,74
DISHTV,2025-01-13,1224,1140.0,8353185,3962675.0,7.0,110.0,N,N,,,4,8,13,3,33,10,86
DIVGIITTS,2025-01-13,6,9.0,9585,6293.0,-24.0,52.0,N,N,,,5,7,13,21,15,39,57
DIVISLAB,2025-01-13,9,8.0,434868,296326.0,17.0,46.0,Y,Y,,,4,6,15,8,28,39,57
DIVOPPBEES,2025-01-13,40,50.0,44065,49966.0,-19.0,-11.0,N,N,,,2,11,12,8,28,45,51
DIXON,2025-01-13,4,4.0,185200,117664.0,5.0,57.0,Y,Y,,,5,5,15,5,31,53,43
DLF,2025-01-13,57,41.0,3891161,1182119.0,40.0,229.0,Y,Y,,,6,6,13,8,28,45,51
DLINKINDIA,2025-01-13,18,24.0,75451,60865.0,-26.0,23.0,N,N,,,5,7,13,14,22,23,73
DMART,2025-01-13,14,13.0,1318457,625584.0,7.0,110.0,Y,Y,,,5,6,14,3,33,44,52
DNAMEDIA,2025-01-13,646,317.0,629156,132104.0,103.0,376.0,N,N,,,8,3,14,20,16,29,67
DODLA,2025-01-13,6,5.0,37488,15807.0,18.0,137.0,N,N,,,3,9,13,8,28,28,68
DOLATALGO,2025-01-13,93,82.0,447044,159224.0,13.0,180.0,N,N,,,7,8,10,5,31,25,71
DOLLAR,2025-01-13,23,35.0,35492,59446.0,-32.0,-40.0,N,N,,,5,4,16,20,16,20,76
DOMS,2025-01-13,5,7.0,55891,87876.0,-24.0,-36.0,N,Y,,,6,4,15,6,30,66,30
DONEAR,2025-01-13,36,65.0,71478,126235.0,-44.0,-43.0,N,N,,,9,4,12,5,31,22,74
DPABHUSHAN,2025-01-13,7,13.0,4713,9673.0,-46.0,-51.0,N,N,,,4,6,15,11,25,22,74
DPSCLTD,2025-01-13,140,135.0,202057,106925.0,3.0,88.0,N,N,,,3,7,15,9,27,16,80
DPWIRES,2025-01-13,7,12.0,6600,11180.0,-39.0,-40.0,N,N,,,1,7,17,8,28,25,71
DRCSYSTEMS,2025-01-13,145,121.0,179355,174539.0,20.0,2.0,N,N,,,4,6,15,5,31,39,57
DREAMFOLKS,2025-01-13,10,14.0,62538,36898.0,-30.0,69.0,N,N,,,0,7,18,3,33,27,69
DREDGECORP,2025-01-13,10,10.0,33313,9288.0,8.0,258.0,N,N,,,4,9,12,5,31,24,72
DRREDDY,2025-01-13,20,22.0,1788827,1072873.0,-8.0,66.0,Y,Y,,,8,3,14,6,30,41,55
DSSL,2025-01-13,7,9.0,27862,39187.0,-20.0,-28.0,N,N,,,6,3,16,8,28,55,41
DTIL,2025-01-13,6,17.0,4803,11897.0,-62.0,-59.0,N,N,,,3,8,14,0,36,25,71
DUCON,2025-01-13,392,376.0,454774,338567.0,4.0,34.0,N,N,,,2,9,14,8,28,20,76
DVL,2025-01-13,14,17.0,15372,14322.0,-15.0,7.0,N,N,,,5,9,11,5,31,41,55
DWARKESH,2025-01-13,114,106.0,724622,264844.0,7.0,173.0,N,N,,,2,11,12,0,36,29,67
