Symbol,Lot Size,Future OI,Change (Future OI),# of lots change (Future OI),% Change in Future_OI,PE OI,Change (PE OI),# of lots change (PE OI),% Change (PE OI),CE OI,Change (CE OI),# of lots change (CE OI),% Change (CE OI),VWAP,CLOSE PRICE,Change CE / PE Ratio (OI),Delivery %,% Change in Price,% Change in Price From Low,% Change in Price From High,Decision (Based on Options,Decision (Based on Futures,Decision (Based on Price
IOC,4875,137811375,1564875,321.0,1.148562,43621500,-355875,-73.0,-0.809223,66436500,3890250,798.0,6.219797,131.16,130.28,-10.931507,47.53,-0.014523,0.004085,0.020451,None,Possible Sell,Weak. Price Close Below VWAP.
IPCALAB,650,2757300,-9750,-15.0,-0.352361,1088100,20150,31.0,1.886792,1894750,59800,92.0,3.258944,1634.71,1632.35,2.967742,35.43,-0.01781,0.006691,0.023948,None,Possible Sell,Weak. Price Close Below VWAP.
IRB,10250,93859250,4294750,419.0,4.795148,27162500,1804000,176.0,7.113985,38437500,5176250,505.0,15.562404,53.99,52.91,2.869318,31.51,-0.046838,0.003033,0.061879,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
IRCTC,875,16261875,-1077125,-1231.0,-6.212152,6279000,-385875,-441.0,-5.789681,10126375,-237125,-271.0,-2.288078,782.37,779.15,0.614512,13.39,0.020097,0.031577,0.026975,None,Possible Buy,Weak. Price Close Below VWAP.
IRFC,3525,67278150,1984575,563.0,3.039464,16553400,183300,52.0,1.119724,61581750,4272300,1212.0,7.454791,137.17,135.71,23.307692,34.4,-0.033817,0.003401,0.033405,None,Possible Sell,Weak. Price Close Below VWAP.
ITC,1600,36867200,1459200,912.0,4.121103,15251200,-80000,-50.0,-0.521812,34388800,4361600,2726.0,14.525497,445.59,444.9,-54.52,63.55,-0.011553,0.005424,0.015708,Possible Sell,None,Weak. Price Close Below VWAP.
JINDALSTEL,625,17141250,14375,23.0,0.083932,4393125,-11250,-18.0,-0.255428,4713125,-1875,-3.0,-0.039767,918.62,917.7,0.166667,38.68,-0.014868,0.007299,0.014868,None,None,Weak. Price Close Below VWAP.
JIOFIN,1650,57550350,1046100,634.0,1.851365,16407600,-97350,-59.0,-0.589823,30011850,3281850,1989.0,12.277778,284.28,280.55,-33.711864,54.21,-0.030078,0.001964,0.035745,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
JKCEMENT,125,804875,-58500,-468.0,-6.775735,213375,-24000,-192.0,-10.110585,295625,8625,69.0,3.005226,4564.1,4543.55,-0.359375,46.89,-0.041202,0.01388,0.040838,None,Possible Sell,Weak. Price Close Below VWAP.
JSL,775,2756675,65100,84.0,2.418658,602950,13175,17.0,2.233903,1508150,233275,301.0,18.297872,630.86,625.55,17.705882,54.65,-0.010441,0.0049,0.019745,Possible Sell,None,Weak. Price Close Below VWAP.
JSWENERGY,750,12567000,840750,1121.0,7.169811,4160250,138750,185.0,3.450205,8327250,796500,1062.0,10.576636,543.83,539.6,5.740541,52.17,-0.032368,0.005497,0.036429,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
JSWSTEEL,675,31490775,558225,827.0,1.804652,5192100,35100,52.0,0.680628,6096600,78975,117.0,1.312395,894.69,900.1,2.25,32.64,0.01027,0.02255,0.0087,None,Possible Buy,Strong. Price Close Above VWAP.
JUBLFOOD,1250,14035000,-80000,-64.0,-0.566773,6833750,-537500,-430.0,-7.291843,8740000,-158750,-127.0,-1.783958,735.92,737.0,0.295349,53.03,-0.011534,0.00952,0.012064,None,None,Strong. Price Close Above VWAP.
KALYANKJIL,775,15851850,365025,471.0,2.357003,7938325,114700,148.0,1.466072,26936675,5507150,7106.0,25.69889,639.63,626.75,48.013514,22.37,-0.054034,0.019686,0.052675,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
KEI,150,549600,-14250,-95.0,-2.527268,142350,11700,78.0,8.955224,155250,2700,18.0,1.769912,4199.45,4177.05,0.230769,65.74,-0.006162,0.004099,0.016633,None,None,Weak. Price Close Below VWAP.
KOTAKBANK,400,40611200,240000,600.0,0.594483,8866800,-629200,-1573.0,-6.625948,12030400,442400,1106.0,3.817742,1770.1,1756.2,-0.703115,70.41,-0.018992,0.001625,0.018691,None,None,Weak. Price Close Below VWAP.
KPITTECH,400,1700000,166400,416.0,10.850287,1152800,45600,114.0,4.118497,1736800,161200,403.0,10.231023,1376.34,1369.65,3.535088,44.33,-0.042303,0.008616,0.021644,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
LALPATHLAB,150,961500,28800,192.0,3.08781,486450,-16650,-111.0,-3.309481,723150,-39000,-260.0,-5.117103,2941.23,2928.15,2.342342,48.86,-0.025331,0.006704,0.025071,None,Possible Sell,Weak. Price Close Below VWAP.
LAURUSLABS,1700,23325700,-107100,-63.0,-0.457052,7218200,132600,78.0,1.871401,10115000,171700,101.0,1.726791,592.94,583.7,1.294872,36.48,-0.047875,0.003007,0.050508,None,Possible Sell,Weak. Price Close Below VWAP.
LICHSGFIN,1000,24781000,-225000,-225.0,-0.899784,5386000,-70000,-70.0,-1.282991,6392000,438000,438.0,7.356399,559.45,554.9,-6.257143,52.05,-0.032348,0.002077,0.036214,None,Possible Sell,Weak. Price Close Below VWAP.
LICI,575,6241625,-105800,-184.0,-1.666818,2539200,-64400,-112.0,-2.473498,3932425,429525,747.0,12.261983,842.94,839.5,-6.669643,39.32,-0.00427,0.004367,0.014671,Possible Sell,None,Weak. Price Close Below VWAP.
LODHA,450,3722850,6750,15.0,0.181642,759600,94050,209.0,14.13117,1559250,79650,177.0,5.383212,1292.23,1283.7,0.84689,48.39,-0.019552,0.005365,0.033286,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
LT,150,15717450,-8850,-59.0,-0.056275,3630900,-42150,-281.0,-1.147548,5039700,-150,-1.0,-0.002976,3527.93,3536.15,0.003559,64.72,0.002339,0.012556,0.004518,None,None,Strong. Price Close Above VWAP.
LTF,4462,109533176,-1985590,-445.0,-1.780499,21265892,-682686,-153.0,-3.110388,35834322,-1039646,-233.0,-2.819458,138.96,139.28,1.522876,28.63,-0.023966,0.015901,0.022596,None,Possible Sell,Strong. Price Close Above VWAP.
LTIM,150,2299950,-103500,-690.0,-4.30631,1043100,130800,872.0,14.337389,1293900,-41100,-274.0,-3.078652,6073.08,6124.4,-0.31422,29.66,0.048573,0.04121,0.004616,Possible Buy,Possible Buy,Strong. Price Close Above VWAP.
LTTS,100,567400,-53600,-536.0,-8.63124,490000,8100,81.0,1.680847,513600,14200,142.0,2.843412,4936.55,4935.65,1.753086,40.96,0.011538,0.023665,0.017586,None,Possible Buy,Weak. Price Close Below VWAP.
LUPIN,425,7435375,-87125,-205.0,-1.158192,2714050,-21675,-51.0,-0.792295,4711975,173400,408.0,3.820582,2208.75,2191.1,-8.0,44.67,-0.02741,0.003481,0.031601,None,Possible Sell,Weak. Price Close Below VWAP.
M&M,175,16599975,-336875,-1925.0,-1.989006,2819950,-137375,-785.0,-4.645245,4521300,218575,1249.0,5.07992,3101.17,3092.85,-1.591083,61.2,-0.010763,0.01239,0.018018,None,None,Weak. Price Close Below VWAP.
M&MFIN,2000,31270000,-458000,-229.0,-1.44352,10166000,-78000,-39.0,-0.761421,11426000,-204000,-102.0,-1.754084,276.66,275.55,2.615385,51.79,-0.015013,0.011007,0.020615,None,Possible Sell,Weak. Price Close Below VWAP.
MANAPPURAM,3000,61473000,-1797000,-599.0,-2.840209,13104000,-375000,-125.0,-2.782105,16338000,-237000,-79.0,-1.429864,180.44,180.32,0.632,22.23,0.007374,0.033293,0.022656,None,Possible Buy,Weak. Price Close Below VWAP.
MARICO,1200,18999600,457200,381.0,2.4657,4116000,322800,269.0,8.509965,4777200,14400,12.0,0.302343,673.45,673.9,0.04461,48.23,0.010496,0.013841,0.008387,None,None,Strong. Price Close Above VWAP.
MARUTI,50,2964700,-73800,-1476.0,-2.42883,1914600,-120500,-2410.0,-5.921085,2921100,-19900,-398.0,-0.676641,11634.03,11631.1,0.165145,49.39,-0.009322,0.005281,0.010961,None,None,Weak. Price Close Below VWAP.
MAXHEALTH,525,5620125,27825,53.0,0.497559,962850,369075,703.0,62.157383,1420650,-16800,-32.0,-1.168736,1165.73,1149.9,-0.045519,56.64,-0.048569,0.00485,0.051316,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
MCX,100,1665000,65400,654.0,4.088522,761400,-23600,-236.0,-3.006369,1278900,73500,735.0,6.097561,5707.81,5635.85,-3.114407,47.08,-0.037676,0.002401,0.038907,None,Possible Sell,Weak. Price Close Below VWAP.
METROPOLIS,400,1313200,-50800,-127.0,-3.72434,654400,10800,27.0,1.678061,1234800,-28400,-71.0,-2.248258,1963.95,1953.6,-2.62963,44.4,-0.023346,0.005533,0.029749,None,Possible Sell,Weak. Price Close Below VWAP.
MFSL,800,3569600,-89600,-112.0,-2.448623,996000,49600,62.0,5.240913,1157600,112800,141.0,10.796325,1079.66,1077.65,2.274194,58.18,-0.011285,0.002418,0.011919,Possible Sell,None,Weak. Price Close Below VWAP.
MGL,400,6820800,43600,109.0,0.643334,2201600,103600,259.0,4.938036,2457200,-484400,-1211.0,-16.467229,1283.28,1286.1,-4.675676,21.22,0.012159,0.037136,0.020823,None,Possible Buy,Strong. Price Close Above VWAP.
MOTHERSON,3550,120330800,-2548900,-718.0,-2.074305,25957600,-85200,-24.0,-0.327154,42979850,681600,192.0,1.611414,145.71,144.88,-8.0,57.37,-0.02582,0.005413,0.03265,None,Possible Sell,Weak. Price Close Below VWAP.
MPHASIS,275,3175975,273900,996.0,9.438074,759275,50600,184.0,7.140085,1284250,14025,51.0,1.104135,2920.67,2915.0,0.277174,66.71,0.01499,0.010399,0.01402,None,None,Weak. Price Close Below VWAP.
MRF,5,68170,-550,-110.0,-0.800349,16940,870,174.0,5.413815,43225,3405,681.0,8.550979,117713.34,117104.55,3.913793,32.39,-0.014982,0.000893,0.016752,None,None,Weak. Price Close Below VWAP.
MUTHOOTFIN,275,3001625,-9625,-35.0,-0.319635,1122825,11000,40.0,0.989364,1431650,-60500,-220.0,-4.054552,2129.44,2136.55,-5.5,62.13,0.000679,0.017865,0.006418,None,None,Strong. Price Close Above VWAP.
NATIONALUM,3750,56966250,1346250,359.0,2.420442,23092500,-202500,-54.0,-0.869285,36420000,510000,136.0,1.420217,201.52,202.26,-2.518519,36.93,0.015005,0.029994,0.012595,None,Possible Buy,Strong. Price Close Above VWAP.
NAUKRI,75,1787550,66975,893.0,3.892594,519900,-28950,-386.0,-5.274665,1104300,33375,445.0,3.116465,7887.62,7835.7,-1.15285,58.94,-0.014291,0.001719,0.028341,None,Possible Sell,Weak. Price Close Below VWAP.
NAVINFLUOR,175,1773975,-30975,-177.0,-1.716114,798350,-63175,-361.0,-7.332927,992950,34650,198.0,3.615778,3659.04,3630.95,-0.548476,22.61,-0.05062,0.011097,0.031023,None,Possible Sell,Weak. Price Close Below VWAP.
NCC,1775,7210050,-31950,-18.0,-0.441176,2032375,3550,2.0,0.174978,5110225,370975,209.0,7.827715,253.78,251.05,104.5,44.82,-0.029196,0.003999,0.026372,None,Possible Sell,Weak. Price Close Below VWAP.
NESTLEIND,200,9834800,192200,961.0,1.993238,1808400,-11400,-57.0,-0.626442,2205000,-44800,-224.0,-1.991288,2262.24,2247.9,3.929825,56.68,-0.003613,0.002967,0.013213,None,None,Weak. Price Close Below VWAP.
NHPC,6400,60422400,672000,105.0,1.124679,14272000,-313600,-49.0,-2.150066,31987200,2169600,339.0,7.27624,77.4,76.6,-6.918367,39.01,-0.019332,0.002224,0.024701,None,Possible Sell,Weak. Price Close Below VWAP.
NMDC,13500,251802000,-2808000,-208.0,-1.102863,104611500,1782000,132.0,1.732966,195804000,2443500,181.0,1.263702,63.65,63.04,1.371212,43.42,-0.02671,0.003023,0.036528,None,Possible Sell,Weak. Price Close Below VWAP.
NTPC,1500,132885000,3060000,2040.0,2.357019,20787000,64500,43.0,0.311256,53875500,5635500,3757.0,11.682214,311.46,308.25,87.372093,66.54,-0.037771,0.002113,0.03972,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
NYKAA,2950,29851050,1091500,370.0,3.795261,7525450,-286150,-97.0,-3.663142,10106700,20650,7.0,0.204738,169.72,169.7,-0.072165,40.57,-0.002938,0.007421,0.009976,None,None,Weak. Price Close Below VWAP.
OBEROIRLTY,350,4981200,68950,197.0,1.403634,1300250,18550,53.0,1.447297,2234050,-331800,-948.0,-12.931387,2164.66,2128.3,-17.886792,50.25,-0.052573,0.001553,0.054929,None,Possible Sell,Weak. Price Close Below VWAP.
OFSS,50,807400,40900,818.0,5.335943,271500,5350,107.0,2.010145,489700,68800,1376.0,16.345925,11578.62,11451.35,12.859813,29.57,-0.02351,0.004311,0.036803,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
OIL,1075,10718825,152650,142.0,1.444704,3535675,-69875,-65.0,-1.937984,5878100,-222525,-207.0,-3.647577,462.12,455.85,3.184615,28.55,-0.023876,0.00297,0.033499,None,Possible Sell,Weak. Price Close Below VWAP.
ONGC,1925,109950225,1634325,849.0,1.508851,43905400,-546700,-284.0,-1.229863,97412700,10728025,5573.0,12.375919,263.27,263.02,-19.623239,26.65,-0.000608,0.017604,0.013058,Possible Sell,None,Weak. Price Close Below VWAP.
PAGEIND,15,177795,-6900,-460.0,-3.735889,26025,-1395,-93.0,-5.087527,43800,6450,430.0,17.269076,46961.9,46745.55,-4.623656,42.18,-0.016808,0.00474,0.0241,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
PAYTM,650,16788200,2404350,3699.0,16.715622,9158500,1205750,1855.0,15.161422,11398400,707850,1089.0,6.621268,857.39,847.7,0.587062,34.62,-0.052479,0.013631,0.051684,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
PEL,750,9435000,53250,71.0,0.567591,2493750,102750,137.0,4.297365,3882000,257250,343.0,7.097041,1003.42,987.85,2.50365,44.25,-0.042827,0.004729,0.04758,None,Possible Sell,Weak. Price Close Below VWAP.
PERSISTENT,100,1558500,34500,345.0,2.26378,620000,700,7.0,0.113031,816500,-57500,-575.0,-6.578947,6332.13,6319.65,-82.142857,44.76,0.022705,0.023409,0.014095,None,Possible Buy,Weak. Price Close Below VWAP.
PETRONET,1500,33982500,738000,492.0,2.219916,11703000,-241500,-161.0,-2.021851,15832500,-171000,-114.0,-1.068516,323.5,320.35,0.708075,48.87,-0.020037,0.003288,0.026144,None,Possible Sell,Weak. Price Close Below VWAP.
PFC,1300,63072100,-945100,-727.0,-1.476322,20025200,1196000,920.0,6.351837,36341500,4607200,3544.0,14.518045,409.24,404.2,3.852174,39.52,-0.042067,0.006976,0.043087,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
PIDILITIND,250,3411500,9500,38.0,0.279248,682250,25750,103.0,3.922315,1192250,98000,392.0,8.955906,2919.55,2901.35,3.805825,64.22,-0.019234,0.000811,0.026066,None,Possible Sell,Weak. Price Close Below VWAP.
PIIND,125,1991000,-29750,-238.0,-1.472226,370750,6375,51.0,1.749571,724375,-19375,-155.0,-2.605042,3628.4,3614.5,-3.039216,57.11,-0.012391,0.003749,0.023108,None,Possible Sell,Weak. Price Close Below VWAP.
PNB,8000,354496000,7448000,931.0,2.146101,81256000,2240000,280.0,2.834869,128232000,3512000,439.0,2.815908,99.68,98.64,1.567857,34.03,-0.033226,0.003255,0.031802,None,Possible Sell,Weak. Price Close Below VWAP.
POLICYBZR,325,2693275,91650,282.0,3.522798,893100,-171925,-529.0,-16.142814,1799850,146575,451.0,8.865736,1868.65,1862.95,-0.852552,51.54,-0.029486,0.012005,0.035116,None,Possible Sell,Weak. Price Close Below VWAP.
POLYCAB,125,1587625,-43000,-344.0,-2.637026,604375,25000,200.0,4.314995,951875,118875,951.0,14.270708,6614.94,6538.95,4.755,30.63,-0.031166,0.005992,0.0327,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
POONAWALLA,1450,14060650,160950,111.0,1.157939,2681050,-65250,-45.0,-2.375924,4626950,-334950,-231.0,-6.750438,308.78,308.25,5.133333,40.39,-0.01659,0.015651,0.017373,None,None,Weak. Price Close Below VWAP.
POWERGRID,1800,67969800,-2179800,-1211.0,-3.107359,12101400,-192600,-107.0,-1.566618,24121800,-498600,-277.0,-2.02515,301.5,299.7,2.588785,54.29,-0.018182,0.00402,0.018182,None,None,Weak. Price Close Below VWAP.
PRESTIGE,325,2896400,5850,18.0,0.202384,531050,81900,252.0,18.234443,1386125,710450,2186.0,105.146705,1504.67,1492.4,8.674603,41.28,-0.018965,0.004543,0.030279,None,Possible Sell,Weak. Price Close Below VWAP.
PVRINOX,407,4567761,15466,38.0,0.339741,2427755,-46805,-115.0,-1.891447,5119653,-135938,-334.0,-2.586541,1142.77,1135.5,2.904348,32.47,-0.022469,0.009333,0.028033,None,Possible Sell,Weak. Price Close Below VWAP.
RAMCOCEM,850,5332050,-40800,-48.0,-0.759374,1420350,-67150,-79.0,-4.514286,2431000,9350,11.0,0.3861,917.63,916.25,-0.139241,49.65,-0.019687,0.006205,0.025473,None,Possible Sell,Weak. Price Close Below VWAP.
RBLBANK,2500,69247500,-1447500,-579.0,-2.047528,20055000,-322500,-129.0,-1.582628,20285000,-212500,-85.0,-1.036712,155.39,154.21,0.658915,27.36,-0.026329,0.008898,0.030065,None,Possible Sell,Weak. Price Close Below VWAP.
RECLTD,1000,53008000,2645000,2645.0,5.251871,18320000,1299000,1299.0,7.631749,32615000,7326000,7326.0,28.969117,465.7,459.35,5.639723,40.12,-0.064841,0.010782,0.066741,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
RELIANCE,500,181790500,-1718500,-3437.0,-0.936466,47747000,-204500,-409.0,-0.426473,69600500,723000,1446.0,1.04969,1245.97,1241.9,-3.535452,63.52,-0.010241,0.004773,0.011816,None,None,Weak. Price Close Below VWAP.
SAIL,4000,148348000,616000,154.0,0.416971,34648000,-284000,-71.0,-0.813008,54616000,5296000,1324.0,10.738037,106.93,106.03,-18.647887,27.1,-0.020599,0.011737,0.028139,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
SBICARD,800,20572000,-108800,-136.0,-0.526092,6700800,106400,133.0,1.61349,7312000,-244800,-306.0,-3.239466,726.4,722.55,-2.300752,46.29,-0.011154,0.006127,0.01513,None,None,Weak. Price Close Below VWAP.
SBILIFE,375,10657500,-187500,-500.0,-1.728907,1882875,76875,205.0,4.256645,2781750,-22125,-59.0,-0.789087,1476.8,1478.3,-0.287805,60.83,0.006708,0.013471,0.006519,None,None,Strong. Price Close Above VWAP.
SBIN,750,129854250,987750,1317.0,0.766491,38145750,1456500,1942.0,3.969828,82995000,8633250,11511.0,11.609799,748.01,743.25,5.927394,44.68,-0.022618,0.001617,0.026395,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
SHREECEM,25,399200,1350,54.0,0.339324,29775,-250,-10.0,-0.832639,54275,-1000,-40.0,-1.809136,25774.56,25738.3,4.0,53.64,-0.008609,0.007368,0.012411,None,None,Weak. Price Close Below VWAP.
SHRIRAMFIN,750,32663250,26262450,35016.6,410.299494,6066750,6066750,8089.0,0,8872500,8872500,11830.0,0,538.71,532.0,1.46248,40.45,-0.810666,0.005671,0.060071,None,Possible Sell,Weak. Price Close Below VWAP.
SIEMENS,75,2328300,32550,434.0,1.417837,696150,-33750,-450.0,-4.623921,1799100,129075,1721.0,7.728926,6130.08,6104.8,-3.824444,50.59,-0.021714,0.00623,0.02395,None,Possible Sell,Weak. Price Close Below VWAP.
SJVN,4725,21423150,269325,57.0,1.273174,12143250,1408050,298.0,13.116197,26431650,3170475,671.0,13.6299,98.25,96.92,2.251678,31.58,-0.037346,0.003313,0.037346,None,Possible Sell,Weak. Price Close Below VWAP.
SONACOMS,775,5704775,361925,467.0,6.774006,664175,-166625,-215.0,-20.05597,1701900,273575,353.0,19.153554,568.43,569.55,-1.64186,51.61,0.006717,0.019694,0.00732,Possible Sell,None,Strong. Price Close Above VWAP.
SRF,375,5689125,-347625,-927.0,-5.758479,5454000,45000,120.0,0.831947,4471875,775500,2068.0,20.980014,2592.4,2601.1,17.233333,25.19,-0.027226,0.035305,0.007365,Possible Sell,Possible Buy,Strong. Price Close Above VWAP.
SUNPHARMA,350,16751700,-19950,-57.0,-0.118951,2612400,-163800,-468.0,-5.900151,7235900,369950,1057.0,5.388184,1790.23,1784.8,-2.258547,49.67,-0.02275,0.006797,0.027145,None,Possible Sell,Weak. Price Close Below VWAP.
SUNTV,750,4584750,39750,53.0,0.874587,902250,4500,6.0,0.501253,1955250,10500,14.0,0.539915,667.38,670.2,2.333333,44.12,0.001494,0.02391,0.005638,None,Possible Buy,Strong. Price Close Above VWAP.
SUPREMEIND,125,651875,32375,259.0,5.225989,66500,1875,15.0,2.901354,116375,10875,87.0,10.308057,4590.94,4544.85,5.8,44.74,-0.026945,0.006466,0.026058,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
SYNGENE,1000,4862000,-270000,-270.0,-5.261107,2174000,174000,174.0,8.7,2363000,156000,156.0,7.068419,874.95,859.8,0.896552,34.27,-0.019724,0.003092,0.040134,None,Possible Sell,Weak. Price Close Below VWAP.
TATACHEM,550,8973250,204050,371.0,2.326894,3967700,-82500,-150.0,-2.036936,9975900,337150,613.0,3.49786,980.28,977.75,-4.086667,46.49,-0.036557,0.008458,0.037648,None,Possible Sell,Weak. Price Close Below VWAP.
TATACOMM,250,5648750,-85750,-343.0,-1.495335,1246500,16750,67.0,1.362065,1522000,16750,67.0,1.112772,1711.46,1718.9,1.0,46.22,0.007089,0.028604,0.006904,None,Possible Buy,Strong. Price Close Above VWAP.
TATACONSUM,456,13050720,-694488,-1523.0,-5.052583,3714120,75696,166.0,2.080461,3750144,81168,178.0,2.212279,972.29,972.8,1.072289,51.43,0.002783,0.01439,0.007347,None,None,Strong. Price Close Above VWAP.
TATAELXSI,100,1637700,438300,4383.0,36.543272,786800,96000,960.0,13.896931,1569400,356600,3566.0,29.403034,5996.06,6000.6,3.714583,25.09,-0.068223,0.013444,0.032161,None,Possible Sell,Strong. Price Close Above VWAP.
TATAMOTORS,550,103046900,-1049400,-1908.0,-1.008105,36438600,-124850,-227.0,-0.341461,56801250,160600,292.0,0.283542,778.29,774.65,-1.286344,21.26,-0.006986,0.010237,0.016879,None,None,Weak. Price Close Below VWAP.
TATAPOWER,1350,89553600,-341550,-253.0,-0.379943,30832650,465750,345.0,1.533742,59586300,4144500,3070.0,7.475407,358.68,356.35,8.898551,40.07,-0.029416,0.003661,0.032972,None,Possible Sell,Weak. Price Close Below VWAP.
TATASTEEL,5500,251900000,676500,123.0,0.269282,132011000,225500,41.0,0.171111,211222000,9933000,1806.0,4.934696,128.02,127.43,44.04878,48.09,-0.019241,0.005762,0.022701,None,Possible Sell,Weak. Price Close Below VWAP.
TCS,175,12607175,341775,1953.0,2.786497,9155650,199500,1140.0,2.22752,9420775,-5114025,-29223.0,-35.184695,4240.63,4265.65,-25.634211,37.72,0.056155,0.022938,0.007296,None,Possible Buy,Strong. Price Close Above VWAP.
TECHM,600,12128400,149400,249.0,1.247183,3538800,306000,510.0,9.465479,5071800,175200,292.0,3.577993,1696.66,1705.6,0.572549,28.14,0.038227,0.042352,0.004901,None,Possible Buy,Strong. Price Close Above VWAP.
TIINDIA,150,614850,15750,105.0,2.628943,107100,1800,12.0,1.709402,173400,-2700,-18.0,-1.53322,3493.53,3454.5,-1.5,55.83,-0.031892,0.00353,0.031906,None,Possible Sell,Weak. Price Close Below VWAP.
TITAN,175,8384250,70000,400.0,0.841928,2492875,-192850,-1102.0,-7.180556,3184475,-168350,-962.0,-5.021139,3453.68,3440.25,0.872958,47.77,-0.013421,0.003354,0.01369,None,None,Weak. Price Close Below VWAP.
TORNTPHARM,250,1980000,-25500,-102.0,-1.271503,353000,55500,222.0,18.655462,518750,-8500,-34.0,-1.612138,3301.97,3274.45,-0.153153,47.42,-0.01418,0.003171,0.022596,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
TRENT,100,3805000,23100,231.0,0.610804,1325500,-73000,-730.0,-5.219878,2403200,113500,1135.0,4.956981,6558.3,6584.1,-1.554795,52.32,-0.005678,0.016065,0.006324,None,None,Strong. Price Close Above VWAP.
TVSMOTOR,350,9636900,95200,272.0,0.997726,1690150,-17500,-50.0,-1.0248,2123450,10150,29.0,0.480291,2291.95,2283.25,-0.58,53.62,-0.018569,0.004664,0.028384,None,Possible Sell,Weak. Price Close Below VWAP.
UBL,400,1930400,57600,144.0,3.075609,946000,-41200,-103.0,-4.17342,886800,-35200,-88.0,-3.817787,2006.34,2029.5,0.854369,39.9,0.00299,0.024612,0.007579,None,Possible Buy,Strong. Price Close Above VWAP.
ULTRACEMCO,50,2355350,-109850,-2197.0,-4.456028,399300,-103950,-2079.0,-20.655738,738650,93650,1873.0,14.51938,10962.53,10865.2,-0.900914,55.4,-0.035045,0.002551,0.037392,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
UNIONBANK,4425,48918375,2141700,484.0,4.578564,23810925,1203600,272.0,5.323938,49431675,8102175,1831.0,19.603854,104.94,103.62,6.731618,41.7,-0.041088,0.005044,0.041,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
UNITDSPR,350,11238150,-47600,-136.0,-0.421771,1095500,-30450,-87.0,-2.704383,1611050,-15400,-44.0,-0.946847,1544.96,1539.15,0.505747,55.52,-0.022421,0.005192,0.028927,None,Possible Sell,Weak. Price Close Below VWAP.
UPL,1355,30312705,1154460,852.0,3.959292,7093425,237125,175.0,3.458498,12428060,986440,728.0,8.621506,546.97,548.85,4.16,33.43,0.006233,0.026848,0.012416,None,Possible Buy,Strong. Price Close Above VWAP.
VBL,875,10991750,281750,322.0,2.630719,2305625,56875,65.0,2.529183,4452875,404250,462.0,9.984871,596.83,596.55,7.107692,60.86,-0.0147,0.010417,0.010286,None,None,Weak. Price Close Below VWAP.
VEDL,1150,104900700,-905050,-787.0,-0.855388,20962200,-717600,-624.0,-3.309994,38737750,642850,559.0,1.687496,433.2,432.15,-0.895833,39.21,-0.015379,0.013485,0.017283,None,None,Weak. Price Close Below VWAP.
VOLTAS,300,7375800,-258000,-860.0,-3.379706,1730700,21900,73.0,1.281601,2149800,145800,486.0,7.275449,1680.73,1663.5,6.657534,44.43,-0.037271,0.005136,0.039189,None,Possible Sell,Weak. Price Close Below VWAP.
WIPRO,3000,59538000,-5451000,-1817.0,-8.387573,32025000,396000,132.0,1.252016,45516000,-4005000,-1335.0,-8.087478,300.03,300.55,-10.113636,33.35,0.028224,0.021237,0.008904,None,Possible Buy,Strong. Price Close Above VWAP.
YESBANK,26000,319358000,4498000,173.0,1.428571,70174000,7800000,300.0,12.505211,158418000,10660000,410.0,7.214499,18.1,17.96,1.366667,33.63,-0.028664,0.002232,0.029189,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
ZOMATO,2000,122134000,-506000,-253.0,-0.41259,42990000,-1542000,-771.0,-3.462679,85086000,1916000,958.0,2.303715,242.44,242.95,-1.242542,43.24,-0.009782,0.023163,0.014002,None,Possible Buy,Strong. Price Close Above VWAP.
ZYDUSLIFE,900,10425600,59400,66.0,0.573016,3561300,-185400,-206.0,-4.948355,5417100,207000,230.0,3.973052,1009.44,1004.4,-1.116505,51.05,-0.006037,0.003848,0.014424,None,None,Weak. Price Close Below VWAP.
