Symbol,Lot Size,Future OI,Change (Future OI),# of lots change (Future OI),% Change in Future_OI,PE OI,Change (PE OI),# of lots change (PE OI),% Change (PE OI),CE OI,Change (CE OI),# of lots change (CE OI),% Change (CE OI),VWAP,CLOSE PRICE,Change CE / PE Ratio (OI),Delivery %,% Change in Price,% Change in Price From Low,% Change in Price From High,Decision (Based on Options,Decision (Based on Futures,Decision (Based on Price
IOC,4875,140697375,2886000,592.0,2.094167,45162000,1540500,316.0,3.531515,77151750,10715250,2198.0,16.128559,123.91,121.99,6.955696,44.53,-0.063632,0.00685,0.049848,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
IPCALAB,650,2713750,-43550,-67.0,-1.579444,1114750,26650,41.0,2.449223,1864850,-29900,-46.0,-1.578045,1598.74,1579.65,-1.121951,38.38,-0.032285,0.004355,0.033705,None,Possible Sell,Weak. Price Close Below VWAP.
IRB,10250,93890000,30750,3.0,0.032762,31867250,4704750,459.0,17.320755,45233250,6795750,663.0,17.68,50.88,49.82,1.444444,38.02,-0.058401,0.008094,0.055187,None,Possible Sell,Weak. Price Close Below VWAP.
IRCTC,875,16978500,716625,819.0,4.40678,6351625,72625,83.0,1.156633,11529875,1403500,1604.0,13.859846,757.1,746.85,19.325301,38.48,-0.041455,0.004168,0.041455,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
IRFC,3525,70429500,3151350,894.0,4.684062,20011425,3458025,981.0,20.890119,71663250,10081500,2860.0,16.370922,131.44,128.44,2.915392,33.24,-0.05357,0.005716,0.053988,None,Possible Sell,Weak. Price Close Below VWAP.
ITC,1600,42446400,5579200,3487.0,15.133235,15515200,264000,165.0,1.731011,36894400,2505600,1566.0,7.286093,440.27,439.05,9.490909,72.19,-0.013149,0.00931,0.011149,None,None,Weak. Price Close Below VWAP.
JINDALSTEL,625,16708750,-432500,-692.0,-2.523153,4453750,60625,97.0,1.379997,4758125,45000,72.0,0.954781,900.39,876.7,0.742268,52.34,-0.044677,0.006486,0.045561,None,Possible Sell,Weak. Price Close Below VWAP.
JIOFIN,1650,57827550,277200,168.0,0.481665,17767200,1359600,824.0,8.286404,37722300,7710450,4673.0,25.691352,269.92,266.15,5.671117,51.27,-0.051328,0.00415,0.042626,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
JKCEMENT,125,773375,-31500,-252.0,-3.913651,185750,-27625,-221.0,-12.94669,271125,-24500,-196.0,-8.287526,4444.25,4364.35,0.886878,29.95,-0.039441,0.004754,0.045,None,Possible Sell,Weak. Price Close Below VWAP.
JSL,775,2766750,10075,13.0,0.365477,655650,52700,68.0,8.74036,1352375,-155775,-201.0,-10.32888,609.27,606.4,-2.955882,55.92,-0.030613,0.016001,0.035317,None,Possible Sell,Weak. Price Close Below VWAP.
JSWENERGY,750,13049250,482250,643.0,3.837431,4105500,-54750,-73.0,-1.316027,8665500,338250,451.0,4.061965,526.88,517.75,-6.178082,33.5,-0.040493,0.005926,0.040493,None,Possible Sell,Weak. Price Close Below VWAP.
JSWSTEEL,675,32262975,772200,1144.0,2.452147,5176575,-15525,-23.0,-0.299012,6320025,223425,331.0,3.664748,888.36,883.75,-14.391304,51.39,-0.018165,0.004261,0.016635,None,None,Weak. Price Close Below VWAP.
JUBLFOOD,1250,14045000,10000,8.0,0.07125,6326250,-507500,-406.0,-7.426376,8613750,-126250,-101.0,-1.444508,716.89,706.6,0.248768,47.35,-0.041248,0.003408,0.036739,None,Possible Sell,Weak. Price Close Below VWAP.
KALYANKJIL,775,16040950,189100,244.0,1.192921,9575125,1636800,2112.0,20.618959,30715575,3778900,4876.0,14.028829,587.7,573.1,2.308712,26.97,-0.0856,0.007648,0.06003,None,Possible Sell,Weak. Price Close Below VWAP.
KEI,150,552000,2400,16.0,0.436681,154800,12450,83.0,8.746048,161700,6450,43.0,4.154589,4026.23,3994.45,0.518072,66.9,-0.043715,0.010869,0.035029,None,Possible Sell,Weak. Price Close Below VWAP.
KOTAKBANK,400,41229600,618400,1546.0,1.522733,8768400,-98400,-246.0,-1.109758,12278800,248400,621.0,2.064769,1735.95,1738.4,-2.52439,71.6,-0.010136,0.008499,0.003525,None,None,Strong. Price Close Above VWAP.
KPITTECH,400,1872000,172000,430.0,10.117647,1142000,-10800,-27.0,-0.936849,1839600,102800,257.0,5.918931,1333.53,1310.2,-9.518519,39.96,-0.043405,0.005873,0.051851,None,Possible Sell,Weak. Price Close Below VWAP.
LALPATHLAB,150,998400,36900,246.0,3.837754,456600,-29850,-199.0,-6.136294,697050,-26100,-174.0,-3.60921,2875.03,2863.8,0.874372,42.34,-0.021976,0.004842,0.016552,None,None,Weak. Price Close Below VWAP.
LAURUSLABS,1700,21982700,-1343000,-790.0,-5.757598,7454500,236300,139.0,3.273669,10546800,431800,254.0,4.268908,567.66,559.05,1.827338,40.5,-0.042231,0.005666,0.04599,None,Possible Sell,Weak. Price Close Below VWAP.
LICHSGFIN,1000,24654000,-127000,-127.0,-0.512489,5599000,213000,213.0,3.954697,7073000,681000,681.0,10.653942,542.0,533.6,3.197183,42.57,-0.038385,0.004896,0.038559,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
LICI,575,6495200,253575,441.0,4.062644,2845100,305900,532.0,12.047101,4127350,194925,339.0,4.956865,823.13,808.95,0.637218,40.14,-0.036391,0.001796,0.033339,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
LODHA,450,3980250,257400,572.0,6.914058,1177200,417600,928.0,54.976303,2118150,558900,1242.0,35.844156,1192.33,1165.3,1.338362,41.46,-0.092233,0.004309,0.075085,None,Possible Sell,Weak. Price Close Below VWAP.
LT,150,16012950,295500,1970.0,1.880076,3830400,199500,1330.0,5.494505,5251950,212250,1415.0,4.21156,3492.05,3464.3,1.06391,67.68,-0.020319,0.004553,0.019861,None,None,Weak. Price Close Below VWAP.
LTF,4462,107128158,-2405018,-539.0,-2.195698,20435960,-829932,-186.0,-3.902644,34152148,-1682174,-377.0,-4.69431,132.93,130.89,2.026882,39.58,-0.060238,0.01308,0.042852,None,Possible Sell,Weak. Price Close Below VWAP.
LTIM,150,2245200,-54750,-365.0,-2.380487,1073850,30750,205.0,2.947944,1335300,41400,276.0,3.199629,6078.8,6030.75,1.346341,56.19,-0.015291,0.004288,0.020656,None,Possible Sell,Weak. Price Close Below VWAP.
LTTS,100,614400,47000,470.0,8.283398,483100,-6900,-69.0,-1.408163,541400,27800,278.0,5.412773,4896.03,4853.1,-4.028986,41.34,-0.016725,0.007379,0.023482,None,Possible Sell,Weak. Price Close Below VWAP.
LUPIN,425,7363975,-71400,-168.0,-0.960274,2776950,62900,148.0,2.31757,4828850,116875,275.0,2.480382,2158.31,2154.45,1.858108,53.75,-0.016727,0.007388,0.017556,None,None,Weak. Price Close Below VWAP.
M&M,175,16413250,-186725,-1067.0,-1.124851,2803500,-16450,-94.0,-0.583344,4602675,81375,465.0,1.799814,3020.83,2999.65,-4.946809,63.21,-0.030134,0.002071,0.021912,None,Possible Sell,Weak. Price Close Below VWAP.
M&MFIN,2000,31836000,566000,283.0,1.810042,9608000,-558000,-279.0,-5.488885,12280000,854000,427.0,7.474182,268.36,263.2,-1.530466,25.36,-0.044819,0.00458,0.036956,None,Possible Sell,Weak. Price Close Below VWAP.
MANAPPURAM,3000,59778000,-1695000,-565.0,-2.757308,12882000,-222000,-74.0,-1.694139,15987000,-351000,-117.0,-2.148366,175.73,171.46,1.581081,33.41,-0.049135,0.008232,0.052655,None,Possible Sell,Weak. Price Close Below VWAP.
MARICO,1200,18547200,-452400,-377.0,-2.381103,3945600,-170400,-142.0,-4.139942,4874400,97200,81.0,2.034665,671.05,668.4,-0.570423,66.2,-0.008161,0.007613,0.010144,None,None,Weak. Price Close Below VWAP.
MARUTI,50,2987050,22350,447.0,0.753871,1778000,-136600,-2732.0,-7.13465,2921500,400,8.0,0.013693,11557.32,11497.7,-0.002928,48.24,-0.011469,0.00259,0.01345,None,None,Weak. Price Close Below VWAP.
MAXHEALTH,525,5591250,-28875,-55.0,-0.513779,840525,-122325,-233.0,-12.704471,1597575,176925,337.0,12.453806,1091.32,1082.45,-1.446352,56.24,-0.058657,0.012345,0.039913,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
MCX,100,1700800,35800,358.0,2.15015,744700,-16700,-167.0,-2.193328,1307900,29000,290.0,2.267574,5612.22,5566.6,-1.736527,47.54,-0.012287,0.012698,0.021515,None,Possible Sell,Weak. Price Close Below VWAP.
METROPOLIS,400,1377600,64400,161.0,4.904051,660400,6000,15.0,0.91687,1264400,29600,74.0,2.397149,1902.27,1882.8,4.933333,40.98,-0.036241,0.007842,0.034437,None,Possible Sell,Weak. Price Close Below VWAP.
MFSL,800,3473600,-96000,-120.0,-2.689377,1021600,25600,32.0,2.570281,1224000,66400,83.0,5.736006,1064.24,1068.9,2.59375,68.21,-0.00812,0.016935,0.003031,None,None,Strong. Price Close Above VWAP.
MGL,400,6785200,-35600,-89.0,-0.521933,2194800,-6800,-17.0,-0.308866,2516400,59200,148.0,2.409246,1239.33,1227.65,-8.705882,45.67,-0.045447,0.010744,0.042992,None,Possible Sell,Weak. Price Close Below VWAP.
MOTHERSON,3550,118974700,-1356100,-382.0,-1.126977,25403800,-553800,-156.0,-2.133479,44186850,1207000,340.0,2.808293,141.03,139.76,-2.179487,56.46,-0.03534,0.011947,0.029916,None,Possible Sell,Weak. Price Close Below VWAP.
MPHASIS,275,3194675,18700,68.0,0.588796,710050,-49225,-179.0,-6.483158,1301850,17600,64.0,1.37045,2829.09,2777.5,-0.357542,49.57,-0.04717,0.003414,0.041547,None,Possible Sell,Weak. Price Close Below VWAP.
MRF,5,66995,-1175,-235.0,-1.723632,16205,-735,-147.0,-4.338843,48935,5710,1142.0,13.209948,114290.47,113003.8,-7.768707,34.14,-0.035018,0.002696,0.034156,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
MUTHOOTFIN,275,2981000,-20625,-75.0,-0.687128,1179750,56925,207.0,5.069802,1450900,19250,70.0,1.344602,2111.85,2096.5,0.338164,66.5,-0.018745,0.004408,0.018745,None,None,Weak. Price Close Below VWAP.
NATIONALUM,3750,54056250,-2910000,-776.0,-5.108288,22207500,-885000,-236.0,-3.832413,39498750,3078750,821.0,8.45346,195.98,191.6,-3.478814,42.07,-0.052704,0.003089,0.046149,None,Possible Sell,Weak. Price Close Below VWAP.
NAUKRI,75,1757250,-30300,-404.0,-1.695057,634200,114300,1524.0,21.984997,1372425,268125,3575.0,24.280087,7414.26,7253.15,2.345801,52.9,-0.074346,0.005887,0.064665,None,Possible Sell,Weak. Price Close Below VWAP.
NAVINFLUOR,175,1655850,-118125,-675.0,-6.658775,770700,-27650,-158.0,-3.463393,948325,-44625,-255.0,-4.494184,3639.94,3617.85,1.613924,60.38,-0.003608,0.010389,0.015256,None,None,Weak. Price Close Below VWAP.
NCC,1775,6629625,-580425,-327.0,-8.050222,2790300,757925,427.0,37.292576,5566400,456175,257.0,8.926711,241.68,237.95,0.601874,47.9,-0.052181,0.012338,0.049341,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
NESTLEIND,200,10148800,314000,1570.0,3.192744,1891600,83200,416.0,4.600752,2338600,133600,668.0,6.058957,2237.07,2237.35,1.605769,59.62,-0.004693,0.007112,0.010526,None,None,Strong. Price Close Above VWAP.
NHPC,6400,61004800,582400,91.0,0.963881,14982400,710400,111.0,4.977578,34425600,2438400,381.0,7.623049,73.95,72.57,3.432432,46.54,-0.052611,0.005821,0.036255,None,Possible Sell,Weak. Price Close Below VWAP.
NMDC,13500,242946000,-8856000,-656.0,-3.517049,105624000,1012500,75.0,0.967867,195817500,13500,1.0,0.006895,60.97,60.0,0.013333,46.85,-0.048223,0.005025,0.041074,None,Possible Sell,Weak. Price Close Below VWAP.
NTPC,1500,144052500,11167500,7445.0,8.403883,21937500,1150500,767.0,5.534709,56815500,2940000,1960.0,5.457026,302.68,298.2,2.555411,69.08,-0.032603,0.004548,0.037909,None,Possible Sell,Weak. Price Close Below VWAP.
NYKAA,2950,35473750,5622700,1906.0,18.835853,7484150,-41300,-14.0,-0.548804,11044800,938100,318.0,9.281961,164.12,164.54,-22.714286,34.62,-0.030407,0.017815,0.020595,None,Possible Sell,Strong. Price Close Above VWAP.
OBEROIRLTY,350,4993100,11900,34.0,0.238898,1326500,26250,75.0,2.018843,2364950,130900,374.0,5.859314,2051.36,2013.35,4.986667,34.28,-0.05401,0.00665,0.052095,None,Possible Sell,Weak. Price Close Below VWAP.
OFSS,50,847050,39650,793.0,4.910825,295500,24000,480.0,8.839779,568650,78950,1579.0,16.122116,11066.84,10846.85,3.289583,30.9,-0.052789,0.005735,0.048518,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
OIL,1075,10488775,-230050,-214.0,-2.146224,3899025,363350,338.0,10.27668,6572550,694450,646.0,11.814192,464.13,452.4,1.911243,18.82,-0.007568,0.007909,0.054842,None,Possible Sell,Weak. Price Close Below VWAP.
ONGC,1925,111911800,1961575,1019.0,1.784057,41048700,-2856700,-1484.0,-6.506489,107187850,9775150,5078.0,10.03478,260.04,255.73,-3.421833,26.41,-0.027717,0.004399,0.047915,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
PAGEIND,15,175695,-2100,-140.0,-1.181136,27045,1020,68.0,3.919308,45525,1725,115.0,3.938356,45993.44,45911.6,1.691176,53.28,-0.01784,0.007289,0.0175,None,None,Weak. Price Close Below VWAP.
PAYTM,650,19910800,3122600,4804.0,18.599969,9253400,94900,146.0,1.036196,14030250,2631850,4049.0,23.089644,806.08,789.7,27.732877,22.42,-0.06842,0.005795,0.050499,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
PEL,750,9470250,35250,47.0,0.373609,2553750,60000,80.0,2.406015,4131000,249000,332.0,6.414219,959.85,947.9,4.15,35.57,-0.040441,0.007333,0.040441,None,Possible Sell,Weak. Price Close Below VWAP.
PERSISTENT,100,1568200,9700,97.0,0.622393,590700,-29300,-293.0,-4.725806,898900,82400,824.0,10.091855,6096.82,6003.4,-2.812287,60.15,-0.050042,0.003058,0.048084,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
PETRONET,1500,33963000,-19500,-13.0,-0.057382,11580000,-123000,-82.0,-1.051013,15577500,-255000,-170.0,-1.610611,316.13,314.9,2.073171,58.53,-0.017013,0.005428,0.013007,None,None,Weak. Price Close Below VWAP.
PFC,1300,62390900,-681200,-524.0,-1.080034,20039500,14300,11.0,0.07141,38433200,2091700,1609.0,5.755679,397.23,389.3,146.272727,38.28,-0.036863,0.005943,0.046651,None,Possible Sell,Weak. Price Close Below VWAP.
PIDILITIND,250,3517500,106000,424.0,3.107138,705750,23500,94.0,3.444485,1210500,18250,73.0,1.530719,2817.76,2796.7,0.776596,58.01,-0.036069,0.002042,0.028586,None,Possible Sell,Weak. Price Close Below VWAP.
PIIND,125,2077250,86250,690.0,4.331994,435625,64875,519.0,17.498314,801250,76875,615.0,10.612597,3472.85,3400.3,1.184971,52.49,-0.059261,0.001561,0.058089,None,Possible Sell,Weak. Price Close Below VWAP.
PNB,8000,351976000,-2520000,-315.0,-0.710868,80176000,-1080000,-135.0,-1.329133,138320000,10088000,1261.0,7.866991,96.88,95.42,-9.340741,36.14,-0.032644,0.008135,0.031269,None,Possible Sell,Weak. Price Close Below VWAP.
POLICYBZR,325,2845375,152100,468.0,5.6474,1121250,228150,702.0,25.545852,2045550,245700,756.0,13.651138,1745.66,1697.15,1.076923,51.3,-0.088999,0.010118,0.058682,None,Possible Sell,Weak. Price Close Below VWAP.
POLYCAB,125,1598000,10375,83.0,0.653492,629875,25500,204.0,4.219235,1030750,78875,631.0,8.286277,6361.95,6251.8,3.093137,47.09,-0.043914,0.003797,0.043672,None,Possible Sell,Weak. Price Close Below VWAP.
POONAWALLA,1450,14482600,421950,291.0,3.000928,2695550,14500,10.0,0.540833,4642900,15950,11.0,0.34472,305.24,302.25,1.1,50.26,-0.019465,0.006997,0.021686,None,Possible Sell,Weak. Price Close Below VWAP.
POWERGRID,1800,70520400,2550600,1417.0,3.752549,12574800,473400,263.0,3.911944,24760800,639000,355.0,2.649056,292.26,287.6,1.34981,65.7,-0.040374,0.002964,0.036677,None,Possible Sell,Weak. Price Close Below VWAP.
PRESTIGE,325,2904200,7800,24.0,0.2693,598325,67275,207.0,12.668299,1289275,-96850,-298.0,-6.987104,1439.0,1426.65,-1.439614,60.35,-0.044057,0.013174,0.02949,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
PVRINOX,407,4421648,-146113,-359.0,-3.198788,2480258,52503,129.0,2.162615,5365888,246235,605.0,4.809603,1097.2,1077.95,4.689922,41.88,-0.050683,0.004473,0.051017,None,Possible Sell,Weak. Price Close Below VWAP.
RAMCOCEM,850,5171400,-160650,-189.0,-3.012912,1465400,45050,53.0,3.171753,2531300,100300,118.0,4.125874,894.4,881.75,2.226415,45.4,-0.037653,0.00599,0.032745,None,Possible Sell,Weak. Price Close Below VWAP.
RBLBANK,2500,67247500,-2000000,-800.0,-2.888191,19207500,-847500,-339.0,-4.225879,19925000,-360000,-144.0,-1.77471,150.82,149.46,0.424779,29.37,-0.030802,0.013288,0.026573,None,Possible Sell,Weak. Price Close Below VWAP.
RECLTD,1000,53556000,548000,548.0,1.033806,19405000,1085000,1085.0,5.922489,34907000,2292000,2292.0,7.027441,456.12,446.75,2.112442,34.08,-0.02743,0.006987,0.046221,None,Possible Sell,Weak. Price Close Below VWAP.
RELIANCE,500,180543000,-1247500,-2495.0,-0.686229,48354500,607500,1215.0,1.272331,72768500,3168000,6336.0,4.551691,1238.1,1239.85,5.214815,71.08,-0.001651,0.010967,0.004336,None,None,Strong. Price Close Above VWAP.
SAIL,4000,147472000,-876000,-219.0,-0.590503,34612000,-36000,-9.0,-0.103902,60036000,5420000,1355.0,9.923832,102.2,100.09,-150.555556,38.14,-0.056022,0.004315,0.05128,None,Possible Sell,Weak. Price Close Below VWAP.
SBICARD,800,20912000,340000,425.0,1.652732,6665600,-35200,-44.0,-0.52531,7366400,54400,68.0,0.743982,711.22,713.55,-1.545455,50.11,-0.012456,0.011339,0.0037,None,None,Strong. Price Close Above VWAP.
SBILIFE,375,10404000,-253500,-676.0,-2.378607,1880250,-2625,-7.0,-0.139414,2779125,-2625,-7.0,-0.094365,1466.37,1467.4,1.0,59.92,-0.007373,0.015045,0.007373,None,None,Strong. Price Close Above VWAP.
SBIN,750,130209000,354750,473.0,0.273191,38799000,653250,871.0,1.712511,87918000,4923000,6564.0,5.931683,733.81,729.5,7.536165,40.44,-0.0185,0.009689,0.019423,None,None,Weak. Price Close Below VWAP.
SHREECEM,25,412550,13350,534.0,3.344188,29275,-500,-20.0,-1.679261,55325,1050,42.0,1.934592,25116.44,24874.5,-2.1,56.38,-0.033561,0.002285,0.024526,None,Possible Sell,Weak. Price Close Below VWAP.
SHRIRAMFIN,750,33717000,1053750,1405.0,3.226103,5921250,-145500,-194.0,-2.398319,8574000,-298500,-398.0,-3.364328,528.84,521.1,2.051546,54.89,-0.020489,0.00453,0.036249,None,Possible Sell,Weak. Price Close Below VWAP.
SIEMENS,75,2379000,50700,676.0,2.177554,716400,20250,270.0,2.908856,1955475,156375,2085.0,8.691846,5909.53,5803.3,7.722222,53.31,-0.049387,0.004031,0.045424,None,Possible Sell,Weak. Price Close Below VWAP.
SJVN,4725,23369850,1946700,412.0,9.086899,13248900,1105650,234.0,9.105058,30287250,3855600,816.0,14.587058,93.1,90.6,3.487179,37.9,-0.065208,0.00488,0.065594,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
SONACOMS,775,6160475,455700,588.0,7.988045,657200,-6975,-9.0,-1.050175,1736000,34100,44.0,2.003643,566.8,561.9,-4.888889,69.75,-0.013432,0.010157,0.017142,None,None,Weak. Price Close Below VWAP.
SRF,375,5513250,-175875,-469.0,-3.091424,5172375,-281625,-751.0,-5.163641,4596000,124125,331.0,2.775681,2538.03,2516.0,-0.440746,29.73,-0.032717,0.00397,0.031376,None,Possible Sell,Weak. Price Close Below VWAP.
SUNPHARMA,350,17085600,333900,954.0,1.993231,2781100,168700,482.0,6.457663,7330750,94850,271.0,1.310825,1753.28,1746.9,0.562241,66.62,-0.021235,0.002554,0.021646,None,Possible Sell,Weak. Price Close Below VWAP.
SUNTV,750,4405500,-179250,-239.0,-3.909701,955500,53250,71.0,5.901912,2045250,90000,120.0,4.602992,650.04,644.95,1.690141,43.35,-0.037675,0.013435,0.033855,None,Possible Sell,Weak. Price Close Below VWAP.
SUPREMEIND,125,669375,17500,140.0,2.684564,74375,7875,63.0,11.842105,115750,-625,-5.0,-0.537057,4327.15,4289.3,-0.079365,52.5,-0.056228,0.008855,0.047648,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
SYNGENE,1000,5354000,492000,492.0,10.119292,2419000,245000,245.0,11.269549,2587000,224000,224.0,9.479475,828.87,822.75,0.914286,59.1,-0.043091,0.011495,0.039012,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
TATACHEM,550,8703200,-270050,-491.0,-3.0095,3979800,12100,22.0,0.304963,10409850,433950,789.0,4.349983,961.78,949.6,35.863636,49.61,-0.028791,0.002693,0.023347,None,Possible Sell,Weak. Price Close Below VWAP.
TATACOMM,250,5692750,44000,176.0,0.778933,1162750,-83750,-335.0,-6.718813,1565500,43500,174.0,2.858081,1660.89,1632.3,-0.519403,42.11,-0.050381,0.004801,0.043705,None,Possible Sell,Weak. Price Close Below VWAP.
TATACONSUM,456,13042512,-8208,-18.0,-0.062893,3958080,243960,535.0,6.568447,3906552,156408,343.0,4.17072,965.09,965.45,0.641121,62.26,-0.007556,0.02164,0.003715,None,Possible Buy,Strong. Price Close Above VWAP.
TATAELXSI,100,1562800,-74900,-749.0,-4.573487,693900,-92900,-929.0,-11.807321,1464300,-105100,-1051.0,-6.696827,6004.51,5941.6,1.131324,28.21,-0.009832,0.003649,0.0242,None,Possible Sell,Weak. Price Close Below VWAP.
TATAMOTORS,550,103175050,128150,233.0,0.124361,35407350,-1031250,-1875.0,-2.830103,58615150,1813900,3298.0,3.193416,760.91,751.0,-1.758933,35.51,-0.03053,0.002938,0.029151,None,Possible Sell,Weak. Price Close Below VWAP.
TATAPOWER,1350,90008550,454950,337.0,0.50802,31851900,1019250,755.0,3.305749,63742950,4156650,3079.0,6.975848,347.05,339.95,4.078146,44.75,-0.046022,0.00458,0.04199,None,Possible Sell,Weak. Price Close Below VWAP.
TATASTEEL,5500,244876500,-7023500,-1277.0,-2.78821,131912000,-99000,-18.0,-0.074994,225775000,14553000,2646.0,6.889907,124.43,122.93,-147.0,44.56,-0.035314,0.002528,0.028221,None,Possible Sell,Weak. Price Close Below VWAP.
TCS,175,12968025,360850,2062.0,2.862259,9543100,387450,2214.0,4.231813,9006025,-414750,-2370.0,-4.402504,4294.04,4291.1,-1.070461,55.6,0.005966,0.015068,0.007368,None,None,Weak. Price Close Below VWAP.
TECHM,600,12168000,39600,66.0,0.326506,3389400,-149400,-249.0,-4.22177,5260800,189000,315.0,3.726488,1669.6,1659.65,-1.26506,58.34,-0.026941,0.005909,0.024309,None,Possible Sell,Weak. Price Close Below VWAP.
TIINDIA,150,622800,7950,53.0,1.292998,133200,26100,174.0,24.369748,181800,8400,56.0,4.844291,3310.5,3230.9,0.321839,43.86,-0.064727,0.003557,0.063046,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
TITAN,175,8584100,199850,1142.0,2.383636,2545725,52850,302.0,2.120042,3184475,0,0.0,0.0,3406.58,3382.75,0.0,55.57,-0.016714,0.009023,0.024301,None,Possible Sell,Weak. Price Close Below VWAP.
TORNTPHARM,250,1958000,-22000,-88.0,-1.111111,291000,-62000,-248.0,-17.563739,532250,13500,54.0,2.60241,3246.22,3235.35,-0.217742,60.58,-0.011941,0.001842,0.01785,None,None,Weak. Price Close Below VWAP.
TRENT,100,3798200,-6800,-68.0,-0.178712,1373400,47900,479.0,3.613731,2850800,447600,4476.0,18.625166,6276.28,6224.4,9.344468,45.73,-0.054632,0.011275,0.045901,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
TVSMOTOR,350,9910600,273700,782.0,2.840125,1768200,78050,223.0,4.617933,2424100,300650,859.0,14.158563,2202.3,2176.6,3.852018,58.32,-0.04671,0.002395,0.044618,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
UBL,400,1948400,18000,45.0,0.932449,809600,-136400,-341.0,-14.418605,870800,-16000,-40.0,-1.80424,1967.61,1944.45,0.117302,45.3,-0.041907,0.00465,0.036662,None,Possible Sell,Weak. Price Close Below VWAP.
ULTRACEMCO,50,2423650,68300,1366.0,2.899781,433800,34500,690.0,8.64012,766750,28100,562.0,3.804237,10685.81,10615.15,0.814493,68.49,-0.023014,0.002053,0.019838,None,None,Weak. Price Close Below VWAP.
UNIONBANK,4425,49245825,327450,74.0,0.66938,24912750,1101825,249.0,4.627393,52967250,3535575,799.0,7.152448,103.08,101.25,3.208835,46.55,-0.022872,0.004365,0.031934,None,Possible Sell,Weak. Price Close Below VWAP.
UNITDSPR,350,11420850,182700,522.0,1.625712,1468600,373100,1066.0,34.057508,1728650,117600,336.0,7.299587,1500.02,1483.55,0.315197,71.06,-0.036124,0.003348,0.034776,Possible Buy,Possible Sell,Weak. Price Close Below VWAP.
UPL,1355,29190765,-1121940,-828.0,-3.70122,7014835,-78590,-58.0,-1.107927,12884695,456635,337.0,3.674226,538.39,533.65,-5.810345,46.99,-0.027694,0.005085,0.02796,None,Possible Sell,Weak. Price Close Below VWAP.
VBL,875,12010250,1018500,1164.0,9.26604,2486750,181125,207.0,7.855787,4795875,343000,392.0,7.702889,578.8,574.75,1.89372,57.52,-0.036543,0.006127,0.028071,None,Possible Sell,Weak. Price Close Below VWAP.
VEDL,1150,103769100,-1131600,-984.0,-1.078734,21737300,775100,674.0,3.697608,39445000,707250,615.0,1.825738,419.91,413.7,0.912463,44.22,-0.042694,0.004126,0.035215,None,Possible Sell,Weak. Price Close Below VWAP.
VOLTAS,300,7494300,118500,395.0,1.606605,1740900,10200,34.0,0.589357,2192400,42600,142.0,1.98158,1604.7,1591.9,4.176471,42.27,-0.043042,0.009352,0.037545,None,Possible Sell,Weak. Price Close Below VWAP.
WIPRO,3000,59598000,60000,20.0,0.100776,31209000,-816000,-272.0,-2.548009,45843000,327000,109.0,0.718429,293.47,291.85,-0.400735,46.31,-0.028947,0.005512,0.024728,None,Possible Sell,Weak. Price Close Below VWAP.
YESBANK,26000,324220000,4862000,187.0,1.522429,75452000,5278000,203.0,7.521304,167128000,8710000,335.0,5.498113,17.46,17.12,1.650246,40.04,-0.046771,0.003517,0.045176,None,Possible Sell,Weak. Price Close Below VWAP.
ZOMATO,2000,134712000,12578000,6289.0,10.298525,45824000,2834000,1417.0,6.592231,96186000,11100000,5550.0,13.045624,231.71,227.15,3.916725,52.91,-0.065034,0.0042,0.055116,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
ZYDUSLIFE,900,10184400,-241200,-268.0,-2.313536,3627900,66600,74.0,1.870104,5436900,19800,22.0,0.365509,978.88,975.1,0.297297,58.05,-0.029172,0.009159,0.022848,None,Possible Sell,Weak. Price Close Below VWAP.
