SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
BATAINDIA,2025-01-16,11,11.0,51133,65682.0,0.0,-22.0,Y,Y,,,5,5,15,3,21,52,39
BAYERCROP,2025-01-16,2,2.0,3730,12825.0,-15.0,-70.0,N,Y,,,3,8,14,0,24,39,52
BBETF0432,2025-01-16,28,153.0,400,4025.0,-81.0,-90.0,N,N,,,4,1,20,3,21,31,60
BBL,2025-01-16,4,4.0,20254,11484.0,-2.0,76.0,N,N,,,3,10,12,6,18,47,44
BBNPNBETF,2025-01-16,4,152.0,128,50750.0,-97.0,-99.0,N,N,,,2,8,15,6,18,36,55
BBNPPGOLD,2025-01-16,9,41.0,169,620.0,-75.0,-72.0,N,N,,,6,4,15,18,6,67,24
BBOX,2025-01-16,18,38.0,52352,133612.0,-53.0,-60.0,N,N,,,5,5,15,5,19,21,70
BBTC,2025-01-16,3,5.0,12802,27235.0,-32.0,-52.0,N,Y,,,4,6,15,4,20,56,35
BBTCL,2025-01-16,15,9.0,2807,1569.0,66.0,78.0,N,N,,,5,6,14,16,8,33,58
BCLIND,2025-01-16,178,119.0,696979,439059.0,50.0,58.0,N,N,,,1,9,15,2,22,31,60
BCONCEPTS,2025-01-16,17,17.0,19390,7524.0,2.0,157.0,N,N,,,2,11,12,4,20,28,63
BDL,2025-01-16,15,13.0,256346,258079.0,17.0,0.0,N,Y,,,6,5,14,18,6,46,45
BEARDSELL,2025-01-16,82,85.0,61560,43296.0,-3.0,42.0,N,N,,,7,7,11,4,8,56,23
BECTORFOOD,2025-01-16,24,7.0,284609,58427.0,216.0,387.0,N,N,,,4,4,17,6,18,25,66
BEDMUTHA,2025-01-16,33,27.0,10894,8886.0,19.0,22.0,N,N,,,3,11,11,4,20,42,49
BEL,2025-01-16,121,111.0,8901030,7336189.0,8.0,21.0,Y,Y,,,4,10,11,2,22,43,48
BEML,2025-01-16,6,6.0,86016,55972.0,0.0,53.0,N,Y,,,3,7,15,13,11,37,54
BEPL,2025-01-16,57,50.0,206198,197936.0,12.0,4.0,N,N,,,6,5,14,6,18,25,66
BERGEPAINT,2025-01-16,18,32.0,232369,368043.0,-43.0,-36.0,Y,Y,,,5,6,14,18,6,76,15
BESTAGRO,2025-01-16,12,19.0,5649,22679.0,-38.0,-75.0,N,N,,,5,6,14,1,23,8,83
BFINVEST,2025-01-16,8,14.0,8034,21134.0,-39.0,-61.0,N,N,,,5,6,14,2,22,26,65
BFSI,2025-01-16,289,505.0,97577,357226.0,-42.0,-72.0,N,N,,,3,5,17,1,11,25,54
BHAGCHEM,2025-01-16,36,57.0,32920,72785.0,-36.0,-54.0,N,N,,,4,5,16,6,18,37,54
BHAGERIA,2025-01-16,44,44.0,14447,40787.0,0.0,-64.0,N,N,,,4,7,14,0,8,0,8
BHAGYANGR,2025-01-16,22,29.0,18708,16296.0,-21.0,14.0,N,N,,,3,10,12,4,20,45,46
BHANDARI,2025-01-16,292,345.0,148644,340495.0,-15.0,-56.0,N,N,,,3,7,15,2,22,23,56
BHARATFORG,2025-01-16,59,24.0,1134085,763261.0,145.0,48.0,Y,Y,,,4,8,13,3,21,55,36
BHARATGEAR,2025-01-16,29,33.0,8037,13712.0,-13.0,-41.0,N,N,,,5,5,15,5,19,37,54
BHARATRAS,2025-01-16,2,2.0,1144,1655.0,16.0,-30.0,N,N,,,5,7,13,5,19,41,50
BHARATWIRE,2025-01-16,61,33.0,97946,50930.0,80.0,92.0,N,N,,,4,7,14,2,22,19,72
BHARTIARTL,2025-01-16,26,22.0,3437282,2072563.0,18.0,65.0,Y,Y,,,5,4,16,18,6,54,37
BHARTIHEXA,2025-01-16,5,14.0,54271,171241.0,-59.0,-68.0,N,Y,,,5,5,15,6,18,45,46
BHEL,2025-01-16,165,144.0,4839718,7095278.0,14.0,-31.0,Y,Y,,,3,9,13,5,19,46,45
BIGBLOC,2025-01-16,40,49.0,53270,89113.0,-17.0,-40.0,N,N,,,2,8,15,1,23,20,71
BIKAJI,2025-01-16,13,13.0,83149,168070.0,-5.0,-50.0,N,Y,,,3,8,14,4,20,11,80
BINANIIND,2025-01-16,98,79.0,16128,11905.0,23.0,35.0,N,N,,,3,10,12,1,22,30,49
BIOCON,2025-01-16,104,75.0,4358116,1225176.0,37.0,255.0,Y,Y,,,6,6,13,2,22,47,44
BIOFILCHEM,2025-01-16,36,42.0,11011,21859.0,-12.0,-49.0,N,N,,,4,8,13,2,22,38,53
BIRLACABLE,2025-01-16,16,19.0,9842,10537.0,-13.0,-6.0,N,N,,,5,9,11,5,19,34,57
BIRLACORPN,2025-01-16,6,6.0,26958,26602.0,9.0,1.0,N,Y,,,5,5,15,18,6,30,61
BLACKBUCK,2025-01-16,40,31.0,174629,97525.0,27.0,79.0,N,N,,,5,4,16,4,20,25,59
BLAL,2025-01-16,30,33.0,27970,33022.0,-8.0,-15.0,N,N,,,4,6,15,1,23,30,61
BLBLIMITED,2025-01-16,71,154.0,14949,50625.0,-53.0,-70.0,N,N,,,6,6,13,2,22,9,82
BLISSGVS,2025-01-16,71,88.0,179674,376048.0,-18.0,-52.0,N,N,,,7,3,15,4,20,33,58
BLKASHYAP,2025-01-16,82,119.0,135184,239258.0,-31.0,-43.0,N,N,,,5,5,15,1,23,25,66
BLS,2025-01-16,49,43.0,611847,757144.0,14.0,-19.0,N,Y,,,6,5,14,2,22,26,65
BLSE,2025-01-16,21,50.0,53181,175660.0,-58.0,-69.0,N,N,,,3,5,17,1,23,42,49
BLUEDART,2025-01-16,2,3.0,3870,8836.0,-24.0,-56.0,N,Y,,,3,8,14,7,17,37,54
BLUEJET,2025-01-16,37,31.0,104984,122429.0,16.0,-14.0,N,N,,,10,1,14,8,16,58,33
BLUESTARCO,2025-01-16,16,11.0,414446,287339.0,36.0,44.0,N,Y,,,9,3,13,11,13,39,52
BODALCHEM,2025-01-16,65,85.0,68071,106925.0,-23.0,-36.0,N,N,,,1,7,17,4,20,42,49
BOMDYEING,2025-01-16,56,66.0,561177,514236.0,-16.0,9.0,N,N,,,5,8,12,2,22,26,65
BOROLTD,2025-01-16,11,14.0,42882,53261.0,-23.0,-19.0,N,N,,,6,6,13,6,18,44,47
BOROSCI,2025-01-16,27,37.0,23520,37730.0,-25.0,-37.0,N,N,,,5,6,14,5,19,14,77
BOSCHLTD,2025-01-16,2,2.0,8513,15082.0,-3.0,-43.0,Y,Y,,,1,10,14,4,20,51,40
BPCL,2025-01-16,115,86.0,7581366,2943270.0,33.0,157.0,Y,Y,,,4,7,14,5,19,45,46
BPL,2025-01-16,63,64.0,49457,100100.0,-1.0,-50.0,N,N,,,4,6,15,2,22,36,55
BRIGADE,2025-01-16,9,10.0,139836,103055.0,-4.0,35.0,N,Y,,,9,3,13,2,22,35,56
BRITANNIA,2025-01-16,6,8.0,227855,216819.0,-24.0,5.0,Y,Y,,,3,6,16,6,18,38,53
BRNL,2025-01-16,88,37.0,63711,20567.0,139.0,209.0,N,N,,,4,10,11,1,23,8,83
BSE,2025-01-16,12,11.0,709868,400841.0,14.0,77.0,Y,Y,,,8,4,13,6,18,58,33
BSE500IETF,2025-01-16,82,177.0,43748,174246.0,-53.0,-74.0,N,N,,,2,9,14,4,20,33,58
BSHSL,2025-01-16,21,17.0,5916,5049.0,27.0,17.0,N,N,,,3,10,12,6,18,24,67
BSL,2025-01-16,14,19.0,4404,17702.0,-24.0,-75.0,N,N,,,5,5,15,1,23,42,49
BSLGOLDETF,2025-01-16,69,84.0,18906,29468.0,-17.0,-35.0,N,N,,,6,4,15,21,3,49,37
BSLNIFTY,2025-01-16,25,271.0,122965,2476486.0,-90.0,-95.0,N,N,,,3,7,15,3,21,45,46
BSLSENETFG,2025-01-16,19,26.0,1353,1751.0,-23.0,-22.0,N,N,,,4,5,16,4,20,33,58
BSOFT,2025-01-16,36,38.0,272323,644580.0,-4.0,-57.0,Y,Y,,,4,6,15,17,7,51,40
BTML,2025-01-16,483,290.0,99660,514288.0,66.0,-80.0,N,N,,,5,5,15,1,23,25,66
BURNPUR,2025-01-16,192,188.0,74405,101162.0,2.0,-26.0,N,N,,,2,10,13,1,23,1,73
BUTTERFLY,2025-01-16,6,10.0,2311,4410.0,-42.0,-47.0,N,N,,,3,8,14,4,20,48,43
BVCL,2025-01-16,21,47.0,7256,27334.0,-53.0,-73.0,N,N,,,5,6,14,0,24,33,58
CALSOFT,2025-01-16,582,302.0,18043,65186.0,92.0,-72.0,N,N,,,6,6,13,18,0,44,41
CAMLINFINE,2025-01-16,55,80.0,252843,1153089.0,-30.0,-78.0,N,N,,,9,2,14,2,22,40,51
CAMPUS,2025-01-16,26,33.0,78172,345651.0,-20.0,-77.0,N,Y,,,5,8,12,11,13,23,68
CAMS,2025-01-16,8,8.0,251882,159051.0,3.0,58.0,Y,Y,,,6,5,14,0,24,47,44
CANBK,2025-01-16,343,232.0,16822523,8822928.0,47.0,90.0,Y,Y,,,5,10,10,6,18,42,49
CANFINHOME,2025-01-16,29,19.0,378798,456065.0,51.0,-16.0,Y,Y,,,3,9,13,5,19,29,62
CANTABIL,2025-01-16,58,60.0,50113,223847.0,-3.0,-77.0,N,N,,,7,3,15,13,11,43,48
CAPACITE,2025-01-16,22,20.0,233552,211972.0,8.0,10.0,N,N,,,5,6,14,0,24,41,50
CAPITALSFB,2025-01-16,10,34.0,30444,51270.0,-69.0,-40.0,N,N,,,7,3,15,4,20,56,35
CAPLIPOINT,2025-01-16,5,8.0,37748,62337.0,-32.0,-39.0,N,Y,,,8,2,15,4,20,39,52
CARBORUNIV,2025-01-16,36,7.0,37304,52732.0,386.0,-29.0,N,Y,,,6,6,13,8,16,44,47
CAREERP,2025-01-16,15,16.0,5615,10466.0,-6.0,-46.0,N,N,,,4,9,12,5,19,29,62
CARERATING,2025-01-16,7,9.0,7083,25563.0,-20.0,-72.0,N,N,,,4,6,15,19,5,43,48
CARRARO,2025-01-16,18,17.0,227721,288512.0,4.0,-21.0,N,N,,,3,3,7,2,22,42,49
CARTRADE,2025-01-16,11,10.0,105376,124648.0,6.0,-15.0,N,N,,,6,7,12,14,10,52,39
CARYSIL,2025-01-16,9,8.0,34522,23432.0,5.0,47.0,N,N,,,2,9,14,2,22,26,65
CASTROLIND,2025-01-16,80,63.0,852625,832605.0,27.0,2.0,N,Y,,,6,8,11,4,20,45,46
CCHHL,2025-01-16,149,177.0,29288,59044.0,-15.0,-50.0,N,N,,,5,6,14,2,22,44,27
CCL,2025-01-16,12,19.0,47619,92240.0,-38.0,-48.0,N,Y,,,4,7,14,11,13,35,56
CDSL,2025-01-16,20,21.0,1001089,713392.0,-5.0,40.0,Y,Y,,,3,8,14,4,20,45,46
CEATLTD,2025-01-16,11,6.0,191475,40171.0,73.0,376.0,N,Y,,,4,4,17,22,2,43,48
CEIGALL,2025-01-16,44,29.0,63187,68801.0,51.0,-8.0,N,N,,,6,6,13,2,22,43,48
CELEBRITY,2025-01-16,139,188.0,21571,66276.0,-26.0,-67.0,N,N,,,5,5,15,12,12,19,72
CELLO,2025-01-16,8,11.0,121354,81844.0,-26.0,48.0,N,Y,,,3,8,14,7,17,43,48
CENTENKA,2025-01-16,16,12.0,11241,15606.0,32.0,-27.0,N,N,,,3,6,16,2,22,14,77
CENTEXT,2025-01-16,106,105.0,47703,57023.0,1.0,-16.0,N,N,,,6,4,15,7,17,19,72
CENTRALBK,2025-01-16,224,178.0,1619823,1047540.0,25.0,54.0,N,Y,,,5,7,13,1,23,37,54
CENTRUM,2025-01-16,197,165.0,184599,145409.0,19.0,26.0,N,N,,,3,7,15,11,13,40,51
CENTUM,2025-01-16,5,5.0,4719,8680.0,-1.0,-45.0,N,N,,,7,4,14,1,23,30,61
CENTURYPLY,2025-01-16,8,15.0,39371,182170.0,-49.0,-78.0,N,Y,,,7,4,14,15,9,48,43
CERA,2025-01-16,2,2.0,4882,7468.0,26.0,-34.0,N,Y,,,4,6,15,0,24,52,39
CESC,2025-01-16,142,113.0,5003962,2145771.0,25.0,133.0,Y,Y,,,5,11,9,3,21,55,36
CEWATER,2025-01-16,13,20.0,51744,236671.0,-33.0,-78.0,N,N,,,2,2,10,4,20,21,70
CGCL,2025-01-16,47,22.0,40032,41669.0,114.0,-3.0,N,Y,,,6,8,11,17,7,58,33
CGPOWER,2025-01-16,25,26.0,2618042,1132478.0,-3.0,131.0,Y,Y,,,4,8,13,5,19,34,57
CHALET,2025-01-16,13,12.0,140677,141618.0,6.0,0.0,N,Y,,,2,8,15,1,23,25,66
CHAMBLFERT,2025-01-16,51,48.0,468979,315365.0,6.0,48.0,Y,Y,,,6,6,13,3,21,44,47
CHEMBOND,2025-01-16,8,10.0,2667,8224.0,-23.0,-67.0,N,N,,,7,6,12,0,24,38,53
CHEMCON,2025-01-16,15,18.0,11057,17242.0,-14.0,-35.0,N,N,,,3,8,14,3,21,27,64
CHEMFAB,2025-01-16,8,7.0,4313,3347.0,10.0,28.0,N,N,,,4,6,15,4,20,45,46
CHEMPLASTS,2025-01-16,10,7.0,25819,26731.0,42.0,-3.0,N,Y,,,7,6,12,3,21,44,47
CHENNPETRO,2025-01-16,21,26.0,167428,312490.0,-17.0,-46.0,N,Y,,,4,4,17,1,23,13,78
CHEVIOT,2025-01-16,5,4.0,2314,1600.0,24.0,44.0,N,N,,,4,7,14,13,11,37,54
CHOICEIN,2025-01-16,29,33.0,110054,117644.0,-11.0,-6.0,N,N,,,6,7,12,6,18,30,61
CHOLAFIN,2025-01-16,36,27.0,1729707,1277422.0,34.0,35.0,Y,Y,,,5,4,16,17,7,55,36
CHOLAHLDNG,2025-01-16,18,9.0,286976,138649.0,86.0,106.0,N,Y,,,5,5,15,4,20,44,47
CIEINDIA,2025-01-16,13,12.0,60226,107896.0,10.0,-44.0,N,Y,,,5,5,15,9,15,28,63
CIGNITITEC,2025-01-16,9,15.0,31696,108221.0,-40.0,-70.0,N,N,,,5,7,13,4,20,36,55
CINEVISTA,2025-01-16,107,111.0,24367,25404.0,-4.0,-4.0,N,N,,,5,8,12,6,18,19,61
CIPLA,2025-01-16,14,18.0,557173,766590.0,-23.0,-27.0,Y,Y,,,7,2,16,3,21,39,52
CLEAN,2025-01-16,5,9.0,27670,78706.0,-39.0,-64.0,N,Y,,,7,5,13,1,23,25,66
CLEDUCATE,2025-01-16,89,56.0,88027,51696.0,58.0,70.0,N,N,,,6,6,13,11,13,35,56
CLSEL,2025-01-16,18,25.0,22015,46584.0,-28.0,-52.0,N,N,,,6,5,14,1,23,17,74
CMSINFO,2025-01-16,17,13.0,198243,172915.0,25.0,14.0,N,N,,,1,10,14,0,24,41,50
COALINDIA,2025-01-16,74,82.0,3407650,5114561.0,-9.0,-33.0,Y,Y,,,3,7,15,5,19,46,45
COASTCORP,2025-01-16,33,23.0,12966,17820.0,40.0,-27.0,N,N,,,6,7,12,2,22,26,65
COCHINSHIP,2025-01-16,12,16.0,118832,318410.0,-21.0,-62.0,N,Y,,,5,8,12,2,22,51,40
COFORGE,2025-01-16,7,6.0,153213,274177.0,5.0,-44.0,Y,Y,,,8,4,13,4,20,60,31
COLPAL,2025-01-16,8,11.0,130839,414075.0,-32.0,-68.0,Y,Y,,,5,5,15,5,19,37,54
COMMOIETF,2025-01-16,153,56.0,2896561,58726.0,173.0,4832.0,N,N,,,2,10,13,5,19,41,50
COMPUSOFT,2025-01-16,97,85.0,31324,33713.0,13.0,-7.0,N,N,,,2,9,14,2,22,26,60
CONCOR,2025-01-16,24,21.0,354506,469037.0,13.0,-24.0,Y,Y,,,1,9,15,19,5,49,42
CONCORDBIO,2025-01-16,4,6.0,28843,63479.0,-39.0,-54.0,N,Y,,,9,3,13,17,7,40,51
CONFIPET,2025-01-16,67,96.0,108239,256689.0,-29.0,-57.0,N,N,,,5,7,13,4,20,49,42
CONS,2025-01-16,51,42.0,3709,2253.0,20.0,64.0,N,N,,,5,8,12,15,9,34,57
CONSOFINVT,2025-01-16,8,17.0,1332,3672.0,-51.0,-63.0,N,N,,,1,9,15,1,23,13,78
CONSUMBEES,2025-01-16,78,72.0,46555,66933.0,7.0,-30.0,N,N,,,4,8,13,4,8,56,23
CONSUMER,2025-01-16,119,2397.0,15269,1992386.0,-95.0,-99.0,N,N,,,1,2,8,2,19,2,39
CONSUMIETF,2025-01-16,125,68.0,10181,14175.0,83.0,-28.0,N,N,,,4,6,15,5,19,52,39
CONTROLPR,2025-01-16,10,8.0,5208,14215.0,17.0,-63.0,N,N,,,8,4,13,3,21,35,56
CORALFINAC,2025-01-16,37,77.0,6498,70140.0,-51.0,-90.0,N,N,,,6,5,14,2,22,2,89
CORDSCABLE,2025-01-16,23,22.0,19508,21037.0,4.0,-7.0,N,N,,,4,5,16,1,23,8,83
COROMANDEL,2025-01-16,18,12.0,325116,242037.0,41.0,34.0,Y,Y,,,8,4,13,4,20,60,31
COSMOFIRST,2025-01-16,17,19.0,42610,61746.0,-7.0,-30.0,N,N,,,6,3,16,4,20,37,54
COUNCODOS,2025-01-16,154,258.0,28245,75537.0,-40.0,-62.0,N,N,,,4,8,13,0,22,40,49
CPSEETF,2025-01-16,121,113.0,469891,1101777.0,7.0,-57.0,N,N,,,6,8,11,5,19,41,50
CRAFTSMAN,2025-01-16,8,3.0,29186,10538.0,130.0,176.0,N,Y,,,6,4,15,1,23,20,71
CREATIVE,2025-01-16,13,10.0,12492,12495.0,29.0,0.0,N,N,,,4,5,16,15,9,44,47
CREDITACC,2025-01-16,17,18.0,152859,275540.0,-5.0,-44.0,N,Y,,,5,6,14,6,18,46,45
CREST,2025-01-16,15,15.0,4237,10904.0,4.0,-61.0,N,N,,,2,9,14,2,22,58,33
CRISIL,2025-01-16,3,4.0,17842,29882.0,-23.0,-40.0,N,Y,,,7,3,15,0,24,18,73
CROMPTON,2025-01-16,34,52.0,648244,1178243.0,-34.0,-44.0,Y,Y,,,5,5,15,19,5,24,67
CROWN,2025-01-16,51,47.0,21641,18051.0,7.0,19.0,N,N,,,7,7,11,5,19,47,44
CSBBANK,2025-01-16,16,20.0,198518,216483.0,-22.0,-8.0,N,N,,,6,5,14,19,5,36,55
CSLFINANCE,2025-01-16,23,20.0,103893,15769.0,19.0,558.0,N,N,,,3,6,16,2,22,26,65
CTE,2025-01-16,26,57.0,4491,44582.0,-53.0,-89.0,N,N,,,7,4,14,3,21,12,79
CUB,2025-01-16,65,74.0,515354,584096.0,-12.0,-11.0,Y,Y,,,5,6,14,14,10,50,41
CUBEXTUB,2025-01-16,91,34.0,232692,47763.0,165.0,387.0,N,N,,,6,4,15,10,14,17,74
CUMMINSIND,2025-01-16,10,12.0,387204,573709.0,-17.0,-32.0,Y,Y,,,3,7,15,6,18,25,66
CUPID,2025-01-16,76,85.0,164059,184619.0,-10.0,-11.0,N,N,,,4,6,15,13,11,13,78
CYBERMEDIA,2025-01-16,39,56.0,18881,12645.0,-29.0,49.0,N,N,,,5,5,15,2,22,35,56
CYIENT,2025-01-16,8,9.0,157582,216495.0,-12.0,-27.0,Y,Y,,,3,8,14,2,22,14,77
CYIENTDLM,2025-01-16,10,13.0,40671,63364.0,-21.0,-35.0,N,N,,,4,9,12,5,19,23,68
DABUR,2025-01-16,56,49.0,1665787,1484504.0,13.0,12.0,Y,Y,,,5,5,15,5,19,50,41
DALBHARAT,2025-01-16,11,14.0,57750,164701.0,-20.0,-64.0,Y,Y,,,4,6,15,14,10,49,42
DALMIASUG,2025-01-16,33,29.0,84591,47548.0,14.0,77.0,N,N,,,2,9,14,5,19,22,69
DAMCAPITAL,2025-01-16,58,59.0,449452,1399765.0,-1.0,-67.0,N,N,,,3,3,8,1,23,6,85
DAMODARIND,2025-01-16,45,30.0,5496,5998.0,51.0,-8.0,N,N,,,4,4,17,1,23,1,78
DANGEE,2025-01-16,254,550.0,93625,409598.0,-53.0,-77.0,N,N,,,3,7,15,1,22,8,73
DATAMATICS,2025-01-16,19,31.0,49501,104880.0,-37.0,-52.0,N,N,,,5,5,15,2,22,26,65
DATAPATTNS,2025-01-16,5,4.0,34501,32026.0,5.0,7.0,N,Y,,,4,8,13,2,22,31,60
DAVANGERE,2025-01-16,518,404.0,1919916,1004250.0,28.0,91.0,N,N,,,3,9,13,2,16,26,59
DBCORP,2025-01-16,39,20.0,77352,29650.0,95.0,160.0,N,N,,,4,10,11,2,22,26,65
DBEIL,2025-01-16,28,36.0,44805,134643.0,-21.0,-66.0,N,N,,,5,4,16,2,21,31,59
DBL,2025-01-16,57,21.0,560654,143626.0,171.0,290.0,N,N,,,4,5,16,6,18,39,52
DBOL,2025-01-16,73,49.0,125652,42137.0,47.0,198.0,N,N,,,2,10,13,2,22,26,65
DBREALTY,2025-01-16,80,78.0,967672,894712.0,3.0,8.0,N,Y,,,7,5,13,2,22,31,60
DBSTOCKBRO,2025-01-16,19,54.0,5997,28375.0,-64.0,-78.0,N,N,,,7,4,14,4,20,16,75
DCAL,2025-01-16,32,56.0,155031,284261.0,-42.0,-45.0,N,N,,,4,6,15,4,20,28,63
DCBBANK,2025-01-16,75,72.0,280298,389144.0,4.0,-27.0,N,N,,,3,8,14,7,17,43,48
DCI,2025-01-16,7,20.0,2936,36439.0,-61.0,-91.0,N,N,,,8,4,13,2,22,37,54
DCM,2025-01-16,41,39.0,40808,27028.0,5.0,50.0,N,N,,,6,6,13,5,19,21,70
DCMNVL,2025-01-16,670,27.0,171261,10833.0,2297.0,1480.0,N,N,,,5,6,14,1,23,1,90
DCMSHRIRAM,2025-01-16,3,6.0,11182,35396.0,-52.0,-68.0,N,N,,,7,5,13,15,9,39,52
DCMSRIND,2025-01-16,57,50.0,61050,66490.0,14.0,-8.0,N,N,,,5,9,11,1,23,20,71
DCW,2025-01-16,75,109.0,202738,511886.0,-31.0,-60.0,N,N,,,4,5,16,3,21,27,64
DCXINDIA,2025-01-16,64,73.0,155211,664661.0,-12.0,-76.0,N,N,,,9,2,14,6,18,30,61
DDEVPLSTIK,2025-01-16,26,24.0,124472,27202.0,7.0,357.0,N,N,,,1,0,0,1,1,1,1
DECCANCE,2025-01-16,10,18.0,7891,39239.0,-42.0,-79.0,N,N,,,8,5,12,6,18,56,35
DEEDEV,2025-01-16,29,36.0,35703,63586.0,-18.0,-43.0,N,N,,,4,5,16,3,21,27,64
DEEPAKFERT,2025-01-16,18,19.0,237703,265966.0,-7.0,-10.0,N,Y,,,5,5,15,3,21,55,36
DEEPAKNTR,2025-01-16,9,10.0,58123,108330.0,-8.0,-46.0,Y,Y,,,5,6,14,5,19,22,69
DEEPINDS,2025-01-16,29,32.0,71862,102744.0,-9.0,-30.0,N,N,,,7,5,13,0,24,24,67
DELHIVERY,2025-01-16,61,48.0,685439,437501.0,27.0,56.0,Y,Y,,,5,8,12,2,22,55,36
DELTACORP,2025-01-16,95,96.0,303235,489814.0,0.0,-38.0,N,N,,,4,6,15,2,22,38,53
DELTAMAGNT,2025-01-16,32,32.0,20000,11330.0,-2.0,76.0,N,N,,,4,6,15,2,22,18,73
DEN,2025-01-16,134,139.0,272265,345539.0,-3.0,-21.0,N,N,,,5,9,11,4,20,28,63
DENORA,2025-01-16,4,7.0,4533,5443.0,-35.0,-16.0,N,N,,,2,8,15,9,15,43,48
DEVIT,2025-01-16,47,61.0,61558,206861.0,-23.0,-70.0,N,N,,,9,4,12,4,20,37,54
DEVYANI,2025-01-16,83,68.0,1024338,1281041.0,20.0,-20.0,N,Y,,,10,2,13,4,20,28,63
DHAMPURSUG,2025-01-16,46,36.0,235207,88977.0,26.0,164.0,N,N,,,2,10,13,3,21,32,59
DHANI,2025-01-16,246,260.0,1703490,3237000.0,-5.0,-47.0,N,N,,,6,5,14,0,24,33,58
DHANUKA,2025-01-16,4,6.0,4497,14990.0,-37.0,-70.0,N,N,,,3,8,14,2,22,14,77
DHARMAJ,2025-01-16,22,25.0,19588,45141.0,-11.0,-56.0,N,N,,,0,12,13,5,19,43,48
DHRUV,2025-01-16,28,22.0,8030,6637.0,26.0,20.0,N,N,,,2,9,14,1,23,13,78
DHUNINV,2025-01-16,2,2.0,490,502.0,4.0,-2.0,N,N,,,4,9,12,0,24,12,79
DIACABS,2025-01-16,124,74.0,375740,124696.0,66.0,201.0,N,N,,,4,10,11,0,8,0,8
DIAMINESQ,2025-01-16,15,10.0,4511,3076.0,49.0,46.0,N,N,,,4,7,14,0,24,24,67
DIAMONDYD,2025-01-16,20,21.0,31059,59811.0,-4.0,-48.0,N,N,,,5,5,15,5,19,52,39
DICIND,2025-01-16,8,14.0,834,2824.0,-39.0,-70.0,N,N,,,2,7,16,0,24,9,82
DIFFNKG,2025-01-16,19,35.0,30022,51393.0,-45.0,-41.0,N,N,,,7,6,12,5,19,33,58
DIGIDRIVE,2025-01-16,30,40.0,25527,37723.0,-25.0,-32.0,N,N,,,4,7,14,4,20,20,71
DIGISPICE,2025-01-16,122,141.0,60789,80121.0,-13.0,-24.0,N,N,,,10,3,12,15,9,15,76
DISHTV,2025-01-16,877,1176.0,2440926,4172042.0,-25.0,-41.0,N,N,,,2,8,15,4,20,11,80
DIVGIITTS,2025-01-16,5,8.0,2991,6534.0,-34.0,-54.0,N,N,,,3,8,14,15,9,41,50
DIVISLAB,2025-01-16,8,8.0,239558,324937.0,0.0,-26.0,Y,Y,,,4,6,15,6,18,41,50
DIVOPPBEES,2025-01-16,37,49.0,20969,51888.0,-25.0,-59.0,N,N,,,2,10,13,5,19,46,45
DIXON,2025-01-16,4,4.0,47253,133417.0,-1.0,-64.0,Y,Y,,,7,4,14,2,22,54,37
DLF,2025-01-16,38,43.0,917306,1442618.0,-13.0,-36.0,Y,Y,,,5,6,14,5,19,46,45
DLINKINDIA,2025-01-16,33,24.0,32187,63478.0,38.0,-49.0,N,N,,,4,7,14,3,21,24,67
DMART,2025-01-16,10,13.0,183539,713381.0,-20.0,-74.0,Y,Y,,,5,5,15,5,19,35,56
DNAMEDIA,2025-01-16,297,313.0,113333,145308.0,-5.0,-22.0,N,N,,,7,3,15,17,7,29,62
DODLA,2025-01-16,4,5.0,14674,18409.0,-29.0,-20.0,N,N,,,3,9,13,4,20,27,64
DOLATALGO,2025-01-16,61,86.0,76195,185729.0,-28.0,-58.0,N,N,,,7,7,11,1,23,24,67
DOLLAR,2025-01-16,17,36.0,11255,61872.0,-50.0,-81.0,N,N,,,4,4,17,5,18,19,71
DOMS,2025-01-16,9,7.0,181738,78192.0,29.0,132.0,N,Y,,,5,4,16,5,19,57,34
DONEAR,2025-01-16,60,63.0,82518,121171.0,-6.0,-31.0,N,N,,,9,4,12,1,23,23,68
DPABHUSHAN,2025-01-16,9,13.0,20111,10054.0,-31.0,100.0,N,N,,,6,6,13,7,17,12,79
DPSCLTD,2025-01-16,146,136.0,80309,103796.0,7.0,-22.0,N,N,,,5,7,13,1,23,17,74
DPWIRES,2025-01-16,13,12.0,4760,11686.0,5.0,-59.0,N,N,,,2,6,17,5,19,27,64
DRCSYSTEMS,2025-01-16,74,128.0,55598,193819.0,-41.0,-71.0,N,N,,,2,7,16,2,22,31,60
DREAMFOLKS,2025-01-16,24,13.0,86394,41242.0,80.0,109.0,N,N,,,0,7,18,5,19,29,62
DREDGECORP,2025-01-16,9,10.0,5895,10454.0,-4.0,-43.0,N,N,,,4,9,12,2,22,26,65
DRREDDY,2025-01-16,14,21.0,440853,1016464.0,-32.0,-56.0,Y,Y,,,8,2,15,2,22,32,59
DSSL,2025-01-16,9,9.0,16131,42753.0,-2.0,-62.0,N,N,,,6,3,16,4,20,45,46
DTIL,2025-01-16,5,17.0,2928,12125.0,-66.0,-75.0,N,N,,,4,7,14,1,23,25,66
