Symbol,Lot Size,Future OI,Change (Future OI),# of lots change (Future OI),% Change in Future_OI,PE OI,Change (PE OI),# of lots change (PE OI),% Change (PE OI),CE OI,Change (CE OI),# of lots change (CE OI),% Change (CE OI),VWAP,CLOSE PRICE,Change CE / PE Ratio (OI),Delivery %,% Change in Price,% Change in Price From Low,% Change in Price From High,Decision (Based on Options,Decision (Based on Futures,Decision (Based on Price
IRB,10250,98051500,-102500,-10.0,-0.104428,32318250,850750,83.0,2.703583,48226250,1271000,124.0,2.706833,52.34,52.54,1.493976,33.84,0.027577,0.020194,0.009614,None,Possible Buy,Strong. Price Close Above VWAP.
IRCTC,875,17171000,401625,459.0,2.394991,6603625,241500,276.0,3.795902,11892125,381500,436.0,3.314329,766.35,763.2,1.57971,50.17,0.004805,0.001575,0.012933,None,None,Weak. Price Close Below VWAP.
IRFC,3525,75819225,-102225,-29.0,-0.134646,23740875,1332450,378.0,5.946201,80750700,-2904600,-824.0,-3.472105,143.34,142.98,-2.179894,18.54,0.039401,0.027155,0.019005,None,Possible Buy,Weak. Price Close Below VWAP.
ITC,1600,50267200,2668800,1668.0,5.606911,18521600,1331200,832.0,7.743857,42678400,2500800,1563.0,6.224364,432.62,432.85,1.878606,61.98,-0.010289,0.004059,0.015019,None,None,Strong. Price Close Above VWAP.
JINDALSTEL,625,17637500,274375,439.0,1.580217,4812500,21875,35.0,0.456621,4880625,-28125,-45.0,-0.572956,923.89,917.85,-1.285714,51.78,0.008349,0.006967,0.01571,None,None,Weak. Price Close Below VWAP.
JIOFIN,1650,62122500,1381050,837.0,2.273653,19311600,145200,88.0,0.757576,41484300,283800,172.0,0.688827,276.74,276.8,1.954545,50.98,0.016153,0.007095,0.007174,None,None,Strong. Price Close Above VWAP.
JKCEMENT,125,830125,25750,206.0,3.201243,227750,14250,114.0,6.674473,281875,-8250,-66.0,-2.843602,4549.21,4544.9,-0.578947,18.76,0.019562,0.021096,0.01215,None,Possible Buy,Weak. Price Close Below VWAP.
JSL,775,2976775,127100,164.0,4.460158,730050,47275,61.0,6.92395,1737550,153450,198.0,9.686888,624.82,625.4,3.245902,63.07,0.016828,0.011156,0.005565,None,None,Strong. Price Close Above VWAP.
JSWENERGY,750,11499000,-288750,-385.0,-2.449577,4714500,-33750,-45.0,-0.710788,8748750,-8250,-11.0,-0.09421,570.06,570.45,0.244444,43.56,0.015939,0.010988,0.006185,None,None,Strong. Price Close Above VWAP.
JSWSTEEL,675,32478975,269325,399.0,0.836162,5530275,135675,201.0,2.515015,6241725,146475,217.0,2.403101,905.73,906.8,1.079602,50.33,0.003042,0.007444,0.008311,None,None,Strong. Price Close Above VWAP.
JUBLFOOD,1250,15073750,-268750,-215.0,-1.75167,7055000,515000,412.0,7.874618,9845000,697500,558.0,7.625034,692.63,689.6,1.354369,48.35,-0.014857,0.007598,0.033429,None,Possible Sell,Weak. Price Close Below VWAP.
KALYANKJIL,775,16737675,-1064075,-1373.0,-5.977362,11739700,-1181100,-1524.0,-9.141075,39740450,-2245950,-2898.0,-5.349232,537.03,539.2,1.901575,14.6,-0.028643,0.040726,0.054035,None,Possible Buy,Strong. Price Close Above VWAP.
KEI,150,579750,68250,455.0,13.343109,175800,1500,10.0,0.860585,240150,31500,210.0,15.097052,4111.11,4109.35,21.0,48.66,0.010078,0.014404,0.010487,Possible Sell,None,Weak. Price Close Below VWAP.
KOTAKBANK,400,39797600,-1235200,-3088.0,-3.010275,9003200,213600,534.0,2.430145,12034400,-198000,-495.0,-1.618652,1805.36,1805.55,-0.926966,69.79,0.008913,0.011314,0.005179,None,None,Strong. Price Close Above VWAP.
KPITTECH,400,1906800,134400,336.0,7.582938,1401200,64000,160.0,4.78612,2164000,186800,467.0,9.447704,1332.39,1319.85,2.91875,46.38,-0.016578,0.0056,0.042893,None,Possible Sell,Weak. Price Close Below VWAP.
LALPATHLAB,150,1165950,-10500,-70.0,-0.892516,465600,8550,57.0,1.870692,741600,5550,37.0,0.754025,2797.5,2813.45,0.649123,58.27,0.015155,0.020864,0.002181,None,Possible Buy,Strong. Price Close Above VWAP.
LAURUSLABS,1700,22841200,311100,183.0,1.380819,8058000,90100,53.0,1.130787,11549800,749700,441.0,6.941602,560.72,557.8,8.320755,38.93,0.001616,0.007769,0.019425,None,None,Weak. Price Close Below VWAP.
LICHSGFIN,1000,24153000,-174000,-174.0,-0.715255,5932000,51000,51.0,0.867199,6922000,-183000,-183.0,-2.575651,567.5,565.45,-3.588235,45.64,0.022606,0.015535,0.013607,None,None,Weak. Price Close Below VWAP.
LICI,575,6403200,-134550,-234.0,-2.058047,2833025,-17250,-30.0,-0.605205,4667275,-15525,-27.0,-0.331532,848.16,844.35,0.9,34.8,0.009928,0.00854,0.01361,None,None,Weak. Price Close Below VWAP.
LODHA,450,4633200,98100,218.0,2.163128,1249200,-62550,-139.0,-4.768439,2843550,203400,452.0,7.704108,1141.87,1128.45,-3.251799,54.54,0.003111,0.002354,0.03237,None,Possible Sell,Weak. Price Close Below VWAP.
LT,150,16257600,138450,923.0,0.858916,4116750,124200,828.0,3.110794,5872950,519900,3466.0,9.71222,3513.22,3507.9,4.18599,57.77,0.001856,0.006932,0.010033,None,None,Weak. Price Close Below VWAP.
LTF,4462,105843102,-450662,-101.0,-0.423978,19717578,-205252,-46.0,-1.030235,33344526,-267720,-60.0,-0.796495,141.87,142.33,1.304348,32.66,0.016135,0.01657,0.004268,None,None,Strong. Price Close Above VWAP.
LTIM,150,2598450,51000,340.0,2.002002,1519650,312300,2082.0,25.866567,1856250,441750,2945.0,31.230117,5938.94,5978.8,1.414505,47.05,0.024197,0.021048,0.008746,None,Possible Buy,Strong. Price Close Above VWAP.
LTTS,100,721300,104600,1046.0,16.961245,1342000,401700,4017.0,42.720408,1248800,276000,2760.0,28.371711,5245.85,5244.4,0.68708,13.13,0.08093,0.044389,0.017332,None,Possible Buy,Weak. Price Close Below VWAP.
LUPIN,425,7539500,68000,160.0,0.910125,2871725,-14025,-33.0,-0.486009,4969950,355300,836.0,7.699392,2100.02,2098.9,-25.333333,36.52,-0.013999,0.009232,0.02115,None,Possible Sell,Weak. Price Close Below VWAP.
M&M,175,16816275,42525,243.0,0.253521,2795275,-157500,-900.0,-5.333966,5592125,3325,19.0,0.059494,2973.93,2980.6,-0.021111,57.89,0.006874,0.012088,0.005605,None,None,Strong. Price Close Above VWAP.
M&MFIN,2000,32736000,46000,23.0,0.140716,9748000,94000,47.0,0.97369,11898000,-34000,-17.0,-0.284948,272.0,269.85,-0.361702,46.41,0.007467,0.00316,0.023698,None,Possible Sell,Weak. Price Close Below VWAP.
MANAPPURAM,3000,69927000,-1383000,-461.0,-1.939419,16401000,-465000,-155.0,-2.757026,18915000,-495000,-165.0,-2.550232,183.5,183.19,1.064516,37.64,0.017609,0.010592,0.017221,None,None,Weak. Price Close Below VWAP.
MARICO,1200,18429600,-386400,-322.0,-2.053571,3380400,57600,48.0,1.733478,5170800,385200,321.0,8.049147,653.11,652.6,6.6875,47.65,-0.010837,0.006555,0.015389,None,None,Weak. Price Close Below VWAP.
MARUTI,50,3086550,90100,1802.0,3.006891,2357500,187150,3743.0,8.623033,3253200,77850,1557.0,2.451698,12066.97,12092.3,0.415976,66.46,0.012128,0.011383,0.003437,None,None,Strong. Price Close Above VWAP.
MAXHEALTH,525,6160350,-16275,-31.0,-0.263493,1071525,-19950,-38.0,-1.827802,2157225,90300,172.0,4.368809,1049.89,1049.95,-4.526316,71.66,0.01049,0.011269,0.010041,None,None,Strong. Price Close Above VWAP.
MCX,100,1895600,91000,910.0,5.042669,906000,25700,257.0,2.919459,1372000,-26500,-265.0,-1.894887,6106.73,6102.95,-1.031128,33.65,0.024492,0.015339,0.013736,None,None,Weak. Price Close Below VWAP.
METROPOLIS,400,1382400,4800,12.0,0.348432,607600,-3200,-8.0,-0.523903,1528800,213200,533.0,16.205534,1887.0,1888.85,-66.625,60.69,0.005965,0.007736,0.004873,Possible Sell,None,Strong. Price Close Above VWAP.
MFSL,800,4273600,434400,543.0,11.314857,1180000,96000,120.0,8.856089,1917600,424000,530.0,28.387788,1087.83,1063.15,4.416667,32.65,0.027546,0.021229,0.05025,Possible Sell,Possible Buy,Weak. Price Close Below VWAP.
MGL,400,6587200,36000,90.0,0.549518,2264800,53200,133.0,2.405498,2624000,120400,301.0,4.809075,1303.68,1294.5,2.263158,33.41,0.002517,0.006884,0.023019,None,Possible Sell,Weak. Price Close Below VWAP.
MOTHERSON,3550,118758150,702900,198.0,0.595399,26344550,-46150,-13.0,-0.174872,42628400,475700,134.0,1.128516,149.77,149.0,-10.307692,59.27,-0.002744,0.002692,0.016177,None,None,Weak. Price Close Below VWAP.
MPHASIS,275,3345650,-105600,-384.0,-3.059761,883300,37400,136.0,4.421326,1482525,1925,7.0,0.130015,2840.32,2821.4,0.051471,65.65,0.014983,0.01015,0.017721,None,None,Weak. Price Close Below VWAP.
MRF,5,66025,-280,-56.0,-0.422291,17125,975,195.0,6.037152,54520,1290,258.0,2.423445,114654.36,114463.6,1.323077,35.84,0.002071,0.002852,0.007255,None,None,Weak. Price Close Below VWAP.
MUTHOOTFIN,275,3089075,-22000,-80.0,-0.707151,1246850,3850,14.0,0.309735,1686025,100100,364.0,6.311774,2194.42,2180.0,26.0,53.37,0.000206,0.00276,0.016245,None,None,Weak. Price Close Below VWAP.
NATIONALUM,3750,54618750,-1961250,-523.0,-3.466331,22466250,7500,2.0,0.033395,40867500,-1215000,-324.0,-2.887186,198.98,198.63,-162.0,30.7,0.01752,0.006741,0.016196,None,None,Weak. Price Close Below VWAP.
NAUKRI,75,1875675,33975,453.0,1.844763,648225,28125,375.0,4.535559,1258350,-57675,-769.0,-4.382516,7670.55,7628.55,-2.050667,39.49,0.023259,0.022368,0.016724,None,Possible Buy,Weak. Price Close Below VWAP.
NAVINFLUOR,175,1732675,-25200,-144.0,-1.433549,1063825,56350,322.0,5.593191,1008525,71925,411.0,7.679372,3762.68,3767.6,1.276398,36.94,0.014323,0.013804,0.006159,None,None,Strong. Price Close Above VWAP.
NCC,1775,5916075,-227200,-128.0,-3.698353,3349425,181050,102.0,5.714286,6008375,223650,126.0,3.866217,247.0,247.65,1.235294,43.43,0.019975,0.014959,0.009202,None,None,Strong. Price Close Above VWAP.
NESTLEIND,200,10381400,147200,736.0,1.438315,1975800,-15600,-78.0,-0.783368,2725000,89400,447.0,3.392017,2169.39,2169.3,-5.730769,61.09,-0.013798,0.005936,0.022067,None,Possible Sell,Weak. Price Close Below VWAP.
NHPC,6400,62604800,1158400,181.0,1.88522,17728000,377600,59.0,2.176319,37612800,1414400,221.0,3.907355,78.81,78.83,3.745763,38.0,0.021379,0.011419,0.005927,None,None,Strong. Price Close Above VWAP.
NMDC,13500,251815500,-3334500,-247.0,-1.306878,111159000,2889000,214.0,2.668329,181980000,-9126000,-676.0,-4.77536,65.37,65.68,-3.158879,50.42,0.039076,0.02625,0.004698,None,Possible Buy,Strong. Price Close Above VWAP.
NTPC,1500,138174000,-2374500,-1583.0,-1.689452,25815000,978000,652.0,3.937674,56379000,-1416000,-944.0,-2.450039,325.4,325.5,-1.447853,58.1,0.012914,0.01197,0.0055,None,None,Strong. Price Close Above VWAP.
NYKAA,2950,36302700,-20650,-7.0,-0.05685,8242300,581150,197.0,7.585676,12626000,1678550,569.0,15.332794,175.29,174.98,2.888325,52.85,0.012792,0.019638,0.010574,Possible Sell,None,Weak. Price Close Below VWAP.
OBEROIRLTY,350,5056800,88900,254.0,1.789489,1804250,152600,436.0,9.239246,3250100,157150,449.0,5.08091,1998.86,1964.9,1.029817,43.47,-0.020903,0.003524,0.045771,None,Possible Sell,Weak. Price Close Below VWAP.
OFSS,50,905000,-83450,-1669.0,-8.442511,784350,310850,6217.0,65.649419,1201450,300550,6011.0,33.361083,10207.12,10189.85,0.966865,25.53,-0.034169,0.031361,0.069807,None,Possible Buy,Weak. Price Close Below VWAP.
OIL,1075,10243675,-38700,-36.0,-0.376372,3442150,-165550,-154.0,-4.588796,5720075,-414950,-386.0,-6.763624,474.36,470.8,2.506494,29.82,0.014546,0.010084,0.028076,None,Possible Sell,Weak. Price Close Below VWAP.
ONGC,1925,110610500,-581350,-302.0,-0.522835,47424300,2637250,1370.0,5.888421,126287700,1310925,681.0,1.048935,263.24,263.18,0.49708,44.11,0.019366,0.012231,0.009223,None,None,Weak. Price Close Below VWAP.
PAGEIND,15,184395,2835,189.0,1.561467,26490,480,32.0,1.845444,50310,1245,83.0,2.53745,45981.54,45941.7,2.59375,89.29,-0.002074,0.013333,0.011012,None,None,Weak. Price Close Below VWAP.
PAYTM,650,17646850,-1411800,-2172.0,-7.40766,9184500,670150,1031.0,7.87083,13056550,-292500,-450.0,-2.191167,906.78,895.0,-0.436469,15.86,0.041849,0.022857,0.034207,None,Possible Buy,Weak. Price Close Below VWAP.
PEL,750,9008250,-3000,-4.0,-0.033292,2773500,-3000,-4.0,-0.10805,4078500,-56250,-75.0,-1.360421,1034.38,1024.85,18.75,23.58,0.006679,0.002249,0.02209,None,Possible Sell,Weak. Price Close Below VWAP.
PERSISTENT,100,1921900,-21800,-218.0,-1.121572,658000,25200,252.0,3.982301,998800,11700,117.0,1.18529,6112.16,6071.6,0.464286,54.93,-0.006488,0.003388,0.023073,None,Possible Sell,Weak. Price Close Below VWAP.
PETRONET,1500,34276500,64500,43.0,0.18853,11661000,-61500,-41.0,-0.524632,14850000,-388500,-259.0,-2.549464,328.99,329.0,6.317073,57.1,0.008275,0.009202,0.00484,None,None,Strong. Price Close Above VWAP.
PFC,1300,62411700,-757900,-583.0,-1.199786,22847500,171600,132.0,0.756751,34815300,-764400,-588.0,-2.148416,436.63,435.4,-4.454545,52.09,0.01836,0.00624,0.012138,None,None,Weak. Price Close Below VWAP.
PIDILITIND,250,3561250,12500,50.0,0.352237,821000,93000,372.0,12.774725,1313750,-14500,-58.0,-1.091662,2789.71,2785.0,-0.155914,63.0,-0.006333,0.004744,0.018329,Possible Buy,None,Weak. Price Close Below VWAP.
PIIND,125,2025125,-54625,-437.0,-2.626518,449125,-24500,-196.0,-5.172869,808125,-54750,-438.0,-6.345067,3481.23,3480.45,2.234694,66.73,0.006099,0.010554,0.00716,None,None,Weak. Price Close Below VWAP.
PNB,8000,349544000,-3512000,-439.0,-0.994743,95088000,5776000,722.0,6.467216,147392000,5960000,745.0,4.214039,100.87,100.22,1.031856,38.88,0.020051,0.00896,0.016487,None,None,Weak. Price Close Below VWAP.
POLICYBZR,325,2696525,-30875,-95.0,-1.132031,1112150,-31525,-97.0,-2.756465,2446600,110500,340.0,4.730106,1819.62,1813.3,-3.505155,65.05,0.028152,0.012451,0.015233,None,None,Weak. Price Close Below VWAP.
POLYCAB,125,1742125,19500,156.0,1.131993,863750,119250,954.0,16.017461,1048750,-76625,-613.0,-6.808841,6658.02,6665.35,-0.642558,35.69,0.033259,0.021932,0.006654,Possible Buy,Possible Buy,Strong. Price Close Above VWAP.
POONAWALLA,1450,14488400,127600,88.0,0.88853,2743400,-7250,-5.0,-0.263574,4816900,136300,94.0,2.91202,314.89,311.25,-18.8,56.35,0.003223,0.002415,0.027799,None,Possible Sell,Weak. Price Close Below VWAP.
POWERGRID,1800,76102200,630000,350.0,0.834744,13755600,79200,44.0,0.5791,25133400,1146600,637.0,4.780129,298.17,297.65,14.477273,62.96,-0.003348,0.00354,0.013097,None,None,Weak. Price Close Below VWAP.
PRESTIGE,325,2963350,-99775,-307.0,-3.257294,646100,38350,118.0,6.31016,1324050,-62075,-191.0,-4.478312,1473.38,1449.85,-1.618644,40.22,0.007295,0.006805,0.031496,None,Possible Sell,Weak. Price Close Below VWAP.
PVRINOX,407,4640207,113960,280.0,2.517759,2619452,-8954,-22.0,-0.340663,5635322,42735,105.0,0.764137,1099.66,1083.2,-4.772727,37.18,-0.001245,0.002313,0.034968,None,Possible Sell,Weak. Price Close Below VWAP.
RAMCOCEM,850,5556450,272000,320.0,5.147177,1436500,-68850,-81.0,-4.573687,2820300,195500,230.0,7.448187,894.37,887.9,-2.839506,57.58,0.009953,0.005948,0.019816,None,None,Weak. Price Close Below VWAP.
RBLBANK,2500,66182500,-295000,-118.0,-0.443759,18420000,-622500,-249.0,-3.269004,19782500,-42500,-17.0,-0.214376,158.75,158.49,0.068273,36.0,0.010456,0.008784,0.012523,None,None,Weak. Price Close Below VWAP.
RECLTD,1000,54237000,-235000,-235.0,-0.431414,20229000,-33000,-33.0,-0.162866,30055000,-581000,-581.0,-1.896462,486.35,485.15,17.606061,47.36,0.01358,0.005701,0.015224,None,None,Weak. Price Close Below VWAP.
RELIANCE,500,175017000,-4310500,-8621.0,-2.403703,52366000,3509000,7018.0,7.182185,81467500,5437000,10874.0,7.151078,1262.86,1266.45,1.549444,65.92,0.01138,0.012107,0.006706,None,None,Strong. Price Close Above VWAP.
SAIL,4000,152672000,-396000,-99.0,-0.258709,38104000,-488000,-122.0,-1.264511,57960000,-1400000,-350.0,-2.358491,107.27,107.52,2.868852,25.03,0.021956,0.01501,0.008027,None,None,Strong. Price Close Above VWAP.
SBICARD,800,23486400,1759200,2199.0,8.096764,7028000,212000,265.0,3.110329,8048800,-105600,-132.0,-1.295006,749.77,752.75,-0.498113,50.29,0.023871,0.017986,0.016013,None,None,Strong. Price Close Above VWAP.
SBILIFE,375,9612375,-644250,-1718.0,-6.281306,2245500,92250,246.0,4.284222,3361125,192375,513.0,6.071006,1524.59,1513.6,2.085366,46.45,0.027737,0.018573,0.020324,None,Possible Sell,Weak. Price Close Below VWAP.
SBIN,750,126395250,-1499250,-1999.0,-1.172255,43130250,1014750,1353.0,2.409445,75155250,-6112500,-8150.0,-7.521434,768.15,766.3,-6.023651,42.25,0.016718,0.007759,0.01339,None,None,Weak. Price Close Below VWAP.
SHREECEM,25,422925,325,13.0,0.076905,29975,250,10.0,0.841043,55575,-875,-35.0,-1.550044,25475.5,25417.45,-3.5,29.7,0.004857,0.004444,0.014598,None,None,Weak. Price Close Below VWAP.
SHRIRAMFIN,750,34349250,-502500,-670.0,-1.441821,5943000,-109500,-146.0,-1.80917,8161500,-229500,-306.0,-2.735073,547.55,546.8,2.09589,53.01,0.025506,0.021006,0.012551,None,Possible Buy,Weak. Price Close Below VWAP.
SIEMENS,75,2344800,-66900,-892.0,-2.773977,736500,-24750,-330.0,-3.251232,2082975,-2325,-31.0,-0.111495,5993.74,6010.05,0.093939,43.79,0.034699,0.024548,0.005568,None,Possible Buy,Strong. Price Close Above VWAP.
SJVN,4725,25807950,453600,96.0,1.789042,13593825,-193725,-41.0,-1.405072,27938925,-2069550,-438.0,-6.896552,97.75,97.26,10.682927,26.02,0.026707,0.013231,0.017576,None,None,Weak. Price Close Below VWAP.
SONACOMS,775,6491400,133300,172.0,2.096538,857925,-41850,-54.0,-4.651163,1842175,33325,43.0,1.842331,581.29,582.7,-0.796296,65.54,0.02058,0.01684,0.004527,None,None,Strong. Price Close Above VWAP.
SRF,375,5460000,-20625,-55.0,-0.376326,5471625,319875,853.0,6.209055,4691250,36375,97.0,0.781439,2566.09,2583.8,0.113716,26.77,0.036963,0.03288,0.004642,None,Possible Buy,Strong. Price Close Above VWAP.
SUNPHARMA,350,16258200,-778750,-2225.0,-4.570947,2811550,38150,109.0,1.375568,7660450,378000,1080.0,5.190561,1758.21,1763.3,9.908257,62.15,0.003671,0.012925,0.006927,None,None,Strong. Price Close Above VWAP.
SUNTV,750,4562250,175500,234.0,4.000684,978000,22500,30.0,2.354788,2083500,75000,100.0,3.73413,654.79,652.9,3.333333,39.81,-0.000612,0.002765,0.01188,None,None,Weak. Price Close Below VWAP.
SUPREMEIND,125,721500,5875,47.0,0.820961,81250,1625,13.0,2.040816,145375,11000,88.0,8.186047,4340.7,4318.5,6.769231,65.52,-0.013365,0.006878,0.033893,None,Possible Sell,Weak. Price Close Below VWAP.
SYNGENE,1000,5986000,20000,20.0,0.335233,2647000,57000,57.0,2.200772,3070000,107000,107.0,3.611205,819.56,816.95,1.877193,34.03,-0.004145,0.004611,0.012093,None,None,Weak. Price Close Below VWAP.
TATACHEM,550,9075550,141350,257.0,1.582123,3961650,-34100,-62.0,-0.853407,10668900,39050,71.0,0.367362,974.14,972.45,-1.145161,47.92,0.010915,0.00356,0.009927,None,None,Weak. Price Close Below VWAP.
TATACOMM,250,5696250,75250,301.0,1.33873,1389250,14250,57.0,1.036364,1684000,49750,199.0,3.04421,1700.59,1707.2,3.491228,43.68,0.019072,0.015556,0.005679,None,None,Strong. Price Close Above VWAP.
TATACONSUM,456,14219448,644328,1413.0,4.746389,3555888,-92112,-202.0,-2.525,4658040,528960,1160.0,12.810602,935.43,937.7,-5.742574,40.18,-0.01868,0.01258,0.023229,Possible Sell,Possible Sell,Strong. Price Close Above VWAP.
TATAELXSI,100,1443400,-21700,-217.0,-1.481128,671600,9200,92.0,1.388889,1250800,-58600,-586.0,-4.475332,6186.36,6184.25,-6.369565,36.41,0.011201,0.00885,0.009759,None,None,Weak. Price Close Below VWAP.
TATAMOTORS,550,101118050,-647350,-1177.0,-0.63612,36277450,954250,1735.0,2.701482,54227250,-2574000,-4680.0,-4.53159,775.08,774.35,-2.697406,39.25,0.014078,0.009122,0.008515,None,None,Weak. Price Close Below VWAP.
TATAPOWER,1350,85283550,-908550,-673.0,-1.054099,34091550,-36450,-27.0,-0.106804,59142150,-406350,-301.0,-0.682385,370.22,368.9,11.148148,41.93,0.00944,0.002309,0.013636,None,None,Weak. Price Close Below VWAP.
TATASTEEL,5500,246009500,4543000,826.0,1.88142,144490500,8129000,1478.0,5.96136,235537500,3811500,693.0,1.644831,127.54,127.81,0.468877,34.23,0.010116,0.009877,0.005137,None,None,Strong. Price Close Above VWAP.
TCS,175,13002500,-272475,-1557.0,-2.052546,6773900,-783825,-4479.0,-10.371177,9290400,299425,1711.0,3.330284,4212.91,4206.3,-0.382005,64.86,-0.010189,0.003447,0.020424,None,Possible Sell,Weak. Price Close Below VWAP.
TECHM,600,13435200,-535800,-893.0,-3.835087,4393200,5400,9.0,0.123069,6838800,594000,990.0,9.511914,1687.03,1687.65,110.0,49.81,0.006981,0.009994,0.020431,None,Possible Sell,Strong. Price Close Above VWAP.
TIINDIA,150,598650,-11400,-76.0,-1.868699,144450,13950,93.0,10.689655,196800,750,5.0,0.382555,3340.91,3322.05,0.053763,47.46,0.007353,0.005615,0.019741,Possible Buy,None,Weak. Price Close Below VWAP.
TITAN,175,8956500,103075,589.0,1.164239,2665600,-1225,-7.0,-0.045935,3889200,374850,2142.0,10.666268,3300.98,3316.9,-306.0,55.13,-0.001986,0.010634,0.006574,Possible Sell,None,Strong. Price Close Above VWAP.
TORNTPHARM,250,2096750,86250,345.0,4.289978,390250,-41250,-165.0,-9.559676,561500,-8500,-34.0,-1.491228,3181.99,3178.6,0.206061,64.16,-0.011337,0.008487,0.02016,None,Possible Sell,Weak. Price Close Below VWAP.
TRENT,100,4023000,110700,1107.0,2.829538,1671300,224900,2249.0,15.548949,3656800,719100,7191.0,24.478333,6253.01,6211.55,3.197421,43.63,-0.027964,0.009926,0.044083,None,Possible Sell,Weak. Price Close Below VWAP.
TVSMOTOR,350,10799600,120050,343.0,1.124111,2053450,-23450,-67.0,-1.129087,2750300,-83300,-238.0,-2.939723,2283.75,2278.05,3.552239,61.14,0.012242,0.00665,0.012185,None,None,Weak. Price Close Below VWAP.
UBL,400,1880800,58800,147.0,3.227223,787600,5200,13.0,0.664622,870400,38800,97.0,4.665705,1930.52,1929.7,7.461538,44.85,-0.009547,0.009601,0.016964,None,None,Weak. Price Close Below VWAP.
ULTRACEMCO,50,2509550,-12100,-242.0,-0.479845,471600,3300,66.0,0.704676,869550,-27700,-554.0,-3.087211,10660.38,10636.2,-8.393939,64.17,0.010887,0.008171,0.015859,None,None,Weak. Price Close Below VWAP.
UNIONBANK,4425,48701550,-1150500,-260.0,-2.307829,25793325,1393875,315.0,5.712731,50506950,-3097500,-700.0,-5.778438,110.12,109.93,-2.222222,39.49,0.036196,0.022034,0.013107,None,Possible Buy,Weak. Price Close Below VWAP.
UNITDSPR,350,12847800,329700,942.0,2.633786,2179800,51100,146.0,2.400526,2901850,56000,160.0,1.967778,1418.7,1414.15,1.09589,52.44,0.002303,0.004439,0.019143,None,None,Weak. Price Close Below VWAP.
UPL,1355,28434675,-169375,-125.0,-0.592136,7487730,279130,206.0,3.87218,12989030,275065,203.0,2.163487,548.42,546.3,0.985437,50.17,-0.001097,0.001926,0.012026,None,None,Weak. Price Close Below VWAP.
VBL,875,14234500,191625,219.0,1.364571,3559500,220500,252.0,6.603774,6010375,170625,195.0,2.921786,574.77,574.7,0.77381,69.15,0.025335,0.016988,0.010162,None,None,Weak. Price Close Below VWAP.
VEDL,1150,106316350,1187950,1033.0,1.129999,27332050,2248250,1955.0,8.962956,36604500,-2374750,-2065.0,-6.092344,448.03,449.85,-1.056266,40.51,0.033544,0.027055,0.006515,None,Possible Buy,Strong. Price Close Above VWAP.
VOLTAS,300,7578900,227100,757.0,3.089039,2048100,83700,279.0,4.260843,2671200,277500,925.0,11.592931,1591.4,1587.6,3.315412,55.59,-0.023106,0.008865,0.065568,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
WIPRO,3000,62163000,2376000,792.0,3.974108,35421000,1722000,574.0,5.109944,52695000,5757000,1919.0,12.265116,289.09,288.05,3.343206,44.71,-0.015718,0.004709,0.028499,Possible Sell,Possible Sell,Weak. Price Close Below VWAP.
YESBANK,26000,326664000,728000,28.0,0.223357,87568000,546000,21.0,0.627428,184210000,11440000,440.0,6.62152,18.34,18.29,20.952381,24.91,0.017807,0.005498,0.014547,None,None,Weak. Price Close Below VWAP.
ZOMATO,2000,134148000,4844000,2422.0,3.74621,50418000,2694000,1347.0,5.644959,91012000,-11232000,-5616.0,-10.985486,247.02,241.9,-4.169265,39.89,-0.0082,0.003734,0.076718,None,Possible Sell,Weak. Price Close Below VWAP.
ZYDUSLIFE,900,10341000,224100,249.0,2.215105,3624300,-9900,-11.0,-0.272412,5404500,37800,42.0,0.704343,985.81,988.15,-3.818182,54.12,0.0033,0.008883,0.006685,None,None,Strong. Price Close Above VWAP.
