SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
EKC,2025-01-13,39,47.0,336185,262997.0,-16.0,27.0,N,N,-13.924051,-16.049383,2,9,14,1,6,3,11
ELDEHSG,2025-01-13,6,8.0,1114,860.0,-17.0,29.0,N,N,-5.177112,-10.077519,3,7,15,2,5,5,9
ELECON,2025-01-13,16,14.0,303935,134666.0,14.0,125.0,N,Y,-9.469697,-9.469697,5,7,13,1,6,5,9
ELECTCAST,2025-01-13,69,72.0,832979,533592.0,-3.0,56.0,N,N,-11.864407,-11.864407,3,10,12,2,5,6,8
ELGIEQUIP,2025-01-13,9,11.0,118304,61638.0,-24.0,91.0,N,Y,-4.583333,-7.287449,3,7,15,4,3,6,8
ELIN,2025-01-13,29,40.0,119244,66016.0,-27.0,80.0,N,N,-14.117647,-17.045455,4,7,14,2,5,3,11
EMAMILTD,2025-01-13,11,13.0,366397,175786.0,-16.0,108.0,N,Y,-4.296875,-2.777778,3,8,14,3,4,8,6
EMAMIPAP,2025-01-13,25,28.0,33150,19908.0,-11.0,66.0,N,N,-8.510638,-10.416667,5,5,15,1,6,3,11
EMBDL,2025-01-13,149,178.0,3718497,3789361.0,-16.0,-1.0,N,N,1.851852,12.244898,5,5,15,2,5,5,9
EMCURE,2025-01-13,9,9.0,47158,66288.0,-3.0,-28.0,N,Y,-6.393443,-4.674457,7,8,10,1,6,6,8
EMIL,2025-01-13,16,26.0,497301,196506.0,-38.0,153.0,N,N,-5.797101,-8.450704,3,7,15,3,4,7,7
EMMBI,2025-01-13,42,52.0,76256,98769.0,-19.0,-22.0,N,N,-11.764706,-14.285714,7,5,13,1,6,2,12
EMSLIMITED,2025-01-13,12,18.0,165798,166095.0,-30.0,0.0,N,N,-8.839779,-14.948454,4,5,16,3,4,7,7
EMUDHRA,2025-01-13,9,9.0,53389,43447.0,-7.0,22.0,N,N,-1.758794,1.033592,9,2,14,5,2,10,4
EMULTIMQ,2025-01-13,124,151.0,164614,86260.0,-17.0,90.0,N,N,0.0,0.0,3,9,13,4,3,8,6
ENDURANCE,2025-01-13,4,8.0,38285,107127.0,-44.0,-64.0,N,Y,-4.819277,-5.337691,4,9,12,2,5,5,9
ENGINERSIN,2025-01-13,45,64.0,1075854,742208.0,-29.0,44.0,N,Y,-10.25641,-10.25641,2,9,14,0,7,4,10
ENIL,2025-01-13,29,23.0,24682,10273.0,23.0,140.0,N,N,-8.108108,-10.526316,3,10,12,2,5,3,11
ENTERO,2025-01-13,4,5.0,12054,13258.0,-17.0,-9.0,N,N,1.541096,1.022147,6,4,15,2,5,7,7
EPACK,2025-01-13,59,72.0,359014,649868.0,-17.0,-44.0,N,N,-10.0,16.41791,8,3,14,2,5,4,6
EPIGRAL,2025-01-13,6,5.0,85985,29494.0,31.0,191.0,N,N,-10.582011,-13.554987,3,9,13,1,6,4,10
EPL,2025-01-13,28,26.0,379967,254880.0,6.0,49.0,N,N,-10.810811,-12.389381,5,5,15,3,4,7,7
EQUAL50ADD,2025-01-13,17,59.0,6729,9912.0,-70.0,-32.0,N,N,-0.775194,0.787402,2,6,17,2,5,5,9
EQUITASBNK,2025-01-13,147,157.0,3085582,1584478.0,-6.0,94.0,N,Y,3.571429,7.407407,7,3,15,5,2,8,6
ERIS,2025-01-13,6,6.0,43308,43744.0,0.0,0.0,N,Y,0.185185,-4.416961,4,8,13,2,5,7,7
ESABINDIA,2025-01-13,2,3.0,2544,1778.0,-27.0,43.0,N,N,-7.641742,-11.21643,2,9,14,1,6,4,10
ESAFSFB,2025-01-13,96,121.0,248385,251985.0,-20.0,-1.0,N,N,-5.882353,0.0,2,7,16,0,7,4,10
ESCORTS,2025-01-13,8,8.0,62973,95463.0,0.0,-34.0,Y,Y,1.708185,7.443609,4,6,15,3,4,8,6
ESG,2025-01-13,285,156.0,52235,30024.0,82.0,73.0,N,N,0.0,0.0,2,6,17,1,6,5,8
ESILVER,2025-01-13,1079,834.0,67599,52013.0,29.0,29.0,N,N,8.108108,5.263158,6,3,16,4,2,5,8
ESTER,2025-01-13,58,72.0,196086,178868.0,-18.0,9.0,N,N,-12.676056,-8.823529,8,3,14,2,5,3,11
ETHOSLTD,2025-01-13,3,4.0,19180,27085.0,-21.0,-29.0,N,N,-7.404326,-15.745647,4,6,15,3,4,7,7
EUREKAFORB,2025-01-13,10,16.0,153228,114619.0,-36.0,33.0,N,N,-4.0,-1.639344,4,9,12,4,3,10,4
EVEREADY,2025-01-13,10,11.0,55024,34071.0,-6.0,61.0,N,N,-4.242424,-5.389222,4,5,16,4,3,6,8
EVERESTIND,2025-01-13,7,9.0,14986,8236.0,-15.0,81.0,N,N,-11.692308,-10.031348,3,9,13,0,7,5,9
EVINDIA,2025-01-13,165,139.0,555764,248195.0,18.0,123.0,N,N,-7.692308,0.0,4,11,10,2,5,7,7
EXCELINDUS,2025-01-13,5,6.0,6900,6598.0,-14.0,4.0,N,N,-7.181329,-4.259259,3,10,12,1,6,4,10
EXICOM,2025-01-13,39,50.0,130391,159321.0,-22.0,-18.0,N,N,0.0,-4.545455,1,9,15,1,5,3,10
EXIDEIND,2025-01-13,39,46.0,939521,807630.0,-14.0,16.0,Y,Y,-9.039548,-8.522727,4,8,13,1,6,6,8
EXPLEOSOL,2025-01-13,7,6.0,8069,6479.0,17.0,24.0,N,N,-4.273504,-7.590759,5,5,15,3,4,5,9
EXXARO,2025-01-13,606,493.0,599491,479321.0,22.0,25.0,N,N,0.0,0.0,5,5,15,4,3,8,6
FACT,2025-01-13,13,16.0,74814,94439.0,-15.0,-20.0,N,Y,-7.160494,-7.843137,6,3,16,1,6,4,10
FAIRCHEMOR,2025-01-13,6,9.0,8109,16340.0,-35.0,-50.0,N,N,-13.807531,-22.701689,3,7,15,2,5,2,12
FAZE3Q,2025-01-13,9,11.0,7132,5270.0,-18.0,35.0,N,N,-5.524862,-8.55615,7,4,14,2,5,5,9
FCL,2025-01-13,16,16.0,240238,94284.0,4.0,154.0,N,N,-14.788732,-12.318841,4,8,13,0,7,4,10
FCSSOFT,2025-01-13,607,709.0,2161315,1589355.0,-14.0,35.0,N,N,0.0,0.0,3,7,15,0,4,2,7
FDC,2025-01-13,7,11.0,57495,43383.0,-38.0,32.0,N,N,-3.301887,-2.843602,4,5,16,2,5,5,9
FEDERALBNK,2025-01-13,123,118.0,3648534,5438084.0,4.0,-32.0,Y,Y,-5.813953,-2.409639,3,6,16,2,5,8,6
FEDFINA,2025-01-13,37,40.0,189628,182580.0,-8.0,3.0,N,N,-2.272727,-2.272727,2,9,14,0,7,4,10
FIBERWEB,2025-01-13,51,95.0,40617,81099.0,-46.0,-49.0,N,N,-16.0,-16.0,4,7,14,0,7,2,12
FIEMIND,2025-01-13,6,5.0,35277,20956.0,7.0,68.0,N,N,-4.55259,-6.891271,3,9,13,2,5,6,8
FILATEX,2025-01-13,116,173.0,406624,476961.0,-32.0,-14.0,N,N,-11.538462,-11.538462,3,6,16,1,6,4,10
FINCABLES,2025-01-13,6,12.0,91096,81209.0,-44.0,12.0,N,Y,-10.810811,-19.813084,3,6,16,2,5,4,10
FINEORG,2025-01-13,2,3.0,13516,13530.0,-22.0,0.0,N,Y,0.212314,-4.162437,2,6,17,2,5,6,8
FINIETF,2025-01-13,69,101.0,112193,62502.0,-31.0,79.0,N,N,0.0,0.0,3,8,14,2,5,7,7
FINOPB,2025-01-13,31,27.0,68196,40525.0,14.0,68.0,N,N,-7.092199,-5.072464,2,10,13,2,5,6,8
FINPIPE,2025-01-13,40,41.0,682331,440500.0,-1.0,54.0,N,Y,-13.461538,-11.764706,4,10,11,1,6,2,12
FIRSTCRY,2025-01-13,14,20.0,310545,241855.0,-30.0,28.0,N,N,-19.259259,-18.045113,7,3,15,1,6,6,8
FIVESTAR,2025-01-13,25,21.0,858342,400315.0,21.0,114.0,N,Y,-14.285714,-12.962963,7,2,16,1,6,6,8
FLAIR,2025-01-13,23,27.0,42831,89368.0,-12.0,-52.0,N,N,-8.333333,-12.698413,7,6,12,2,5,6,8
FLUOROCHEM,2025-01-13,6,7.0,51866,50679.0,-16.0,2.0,N,Y,-6.101104,-11.886587,3,5,17,1,6,6,8
FMCGIETF,2025-01-13,143,176.0,503776,550023.0,-18.0,-8.0,N,N,4.0,4.0,5,5,15,2,5,8,6
FMGOETZE,2025-01-13,47,37.0,79538,37073.0,25.0,114.0,N,N,-0.60241,-0.60241,6,7,12,1,6,5,9
FOCUS,2025-01-13,63,81.0,161641,86885.0,-21.0,86.0,N,N,-16.363636,-19.298246,6,6,13,3,4,4,7
FOODSIN,2025-01-13,47,63.0,78890,42827.0,-25.0,84.0,N,N,-12.5,-14.285714,3,9,13,0,7,2,12
FORCEMOT,2025-01-13,3,3.0,14417,15933.0,-12.0,-9.0,N,N,-9.593975,-1.603706,5,5,15,2,5,6,8
FORTIS,2025-01-13,26,28.0,659470,960075.0,-9.0,-31.0,N,Y,-5.901639,-0.347222,6,5,14,2,5,7,7
FOSECOIND,2025-01-13,2,2.0,895,776.0,-21.0,15.0,N,N,-4.188482,-4.521739,2,9,14,2,5,6,8
FSL,2025-01-13,41,53.0,841890,928195.0,-23.0,-9.0,N,Y,-5.988024,3.97351,7,3,15,0,7,6,8
FUSION,2025-01-13,40,48.0,155265,141291.0,-16.0,9.0,N,N,0.0,2.739726,2,7,16,1,6,4,10
GABRIEL,2025-01-13,8,11.0,84007,65906.0,-24.0,27.0,N,N,-9.359606,-9.359606,4,7,14,1,6,4,10
GAEL,2025-01-13,49,62.0,732556,309297.0,-21.0,136.0,N,Y,-9.433962,-9.433962,3,8,14,1,6,5,9
GAIL,2025-01-13,92,138.0,7342065,6922896.0,-33.0,6.0,Y,Y,-6.25,-9.638554,2,6,17,1,6,4,10
GALAPREC,2025-01-13,11,13.0,32758,53931.0,-20.0,-39.0,N,N,-14.795009,-1.035197,7,4,14,1,6,4,10
GALAXYSURF,2025-01-13,3,3.0,12257,13312.0,-17.0,-7.0,N,N,-1.226415,-3.3241,5,7,13,4,3,7,7
GALLANTT,2025-01-13,40,35.0,17371,18204.0,15.0,-4.0,N,N,-8.666667,-4.861111,3,8,14,3,4,7,7
GANDHAR,2025-01-13,29,34.0,190188,85304.0,-14.0,122.0,N,N,-8.791209,-9.782609,3,9,13,2,5,7,7
GANDHITUBE,2025-01-13,8,6.0,5716,2254.0,27.0,153.0,N,N,-8.308605,-8.308605,4,6,15,1,6,5,9
GANECOS,2025-01-13,4,5.0,161169,34137.0,-12.0,372.0,N,N,-14.002478,-19.019837,5,8,12,2,5,4,10
GANESHBE,2025-01-13,63,49.0,63616,50543.0,28.0,25.0,N,N,-1.785714,-3.508772,4,3,18,2,5,5,9
GANESHHOUC,2025-01-13,8,11.0,72577,81335.0,-29.0,-10.0,N,N,-5.827068,3.08642,5,9,11,3,4,7,7
GANGAFORGE,2025-01-13,623,1780.0,407596,712289.0,-64.0,-42.0,N,N,0.0,0.0,5,7,13,2,5,4,6
GANGESSECU,2025-01-13,10,14.0,6574,5776.0,-26.0,13.0,N,N,-11.764706,-14.772727,3,9,13,1,6,3,11
GARFIBRES,2025-01-13,8,8.0,75652,37958.0,3.0,99.0,N,N,-13.947368,-81.792873,3,8,14,4,3,6,8
GARUDA,2025-01-13,155,149.0,1169926,1170992.0,3.0,0.0,N,N,-8.928571,6.25,8,5,12,2,5,5,9
GATEWAY,2025-01-13,59,80.0,407037,686259.0,-26.0,-40.0,N,N,-2.941176,-2.941176,4,8,13,3,4,6,8
GEECEE,2025-01-13,10,11.0,6133,7435.0,-2.0,-17.0,N,N,-10.215054,-6.179775,5,6,14,1,6,4,10
GEEKAYWIRE,2025-01-13,44,36.0,61086,31730.0,19.0,92.0,N,N,-7.142857,-7.142857,4,7,14,0,7,3,11
GENCON,2025-01-13,57,48.0,38608,44862.0,20.0,-13.0,N,N,-11.111111,-11.111111,6,6,13,0,7,3,11
GENESYS,2025-01-13,9,13.0,109377,126556.0,-24.0,-13.0,N,N,4.060914,4.859335,7,3,15,3,4,5,9
GENSOL,2025-01-13,18,24.0,82956,89859.0,-25.0,-7.0,N,N,-0.319489,-0.952381,4,7,14,2,5,5,9
GENUSPAPER,2025-01-13,263,205.0,159512,96979.0,27.0,64.0,N,N,-11.111111,-11.111111,2,7,16,3,4,5,8
GENUSPOWER,2025-01-13,44,48.0,413828,302822.0,-8.0,36.0,N,N,-5.325444,1.265823,7,7,11,3,4,7,7
GEOJITFSL,2025-01-13,31,60.0,281859,136130.0,-47.0,107.0,N,N,-8.333333,-10.204082,4,9,12,2,5,5,9
GEPIL,2025-01-13,28,30.0,80234,61821.0,-5.0,29.0,N,N,-14.285714,-20.481928,2,8,15,2,5,3,11
GESHIP,2025-01-13,9,14.0,249870,168676.0,-33.0,48.0,N,Y,-5.365854,-5.134474,4,11,10,2,5,5,9
GFLLIMITED,2025-01-13,35,46.0,56204,44378.0,-23.0,26.0,N,N,-13.513514,-15.789474,4,9,12,1,6,4,10
GHCL,2025-01-13,11,17.0,89828,156044.0,-30.0,-42.0,N,N,-8.227848,3.202847,5,2,18,1,6,6,8
GHCLTEXTIL,2025-01-13,64,54.0,138835,114067.0,18.0,21.0,N,N,-9.52381,-13.636364,5,5,15,2,5,2,12
GICHSGFIN,2025-01-13,49,43.0,107612,57897.0,13.0,85.0,N,N,-9.195402,-7.058824,5,6,14,1,6,5,9
GICRE,2025-01-13,30,42.0,344572,600637.0,-28.0,-42.0,N,Y,-7.329843,-10.606061,7,1,17,2,5,4,10
GILLETTE,2025-01-13,2,2.0,14372,8197.0,5.0,75.0,N,Y,-0.29098,0.513322,6,9,10,3,4,9,5
GILT5YBEES,2025-01-13,432,468.0,247375,220562.0,-7.0,12.0,N,N,0.0,0.0,2,1,22,3,1,6,5
GINNIFILA,2025-01-13,75,114.0,69106,100544.0,-33.0,-31.0,N,N,-14.285714,-7.692308,5,6,14,2,5,4,10
GIPCL,2025-01-13,27,32.0,458275,272503.0,-15.0,68.0,N,N,-9.183673,-11.0,6,8,11,2,5,4,10
GKWLIMITED,2025-01-13,5,11.0,218,705.0,-57.0,-69.0,N,N,-4.401914,-5.397727,3,5,17,1,6,4,10
GLAND,2025-01-13,8,10.0,144440,145251.0,-21.0,0.0,N,Y,-7.323232,-2.133333,7,5,13,1,6,7,7
GLAXO,2025-01-13,4,5.0,43546,42560.0,-13.0,2.0,N,Y,-2.890792,-4.926625,6,6,13,3,4,6,8
GLENMARK,2025-01-13,11,15.0,199586,195010.0,-24.0,2.0,Y,Y,-4.985337,0.15456,8,3,14,2,5,8,6
GLOBAL,2025-01-13,43,37.0,57077,43890.0,14.0,30.0,N,N,-12.121212,-6.451613,5,7,13,1,6,4,10
GLOBE,2025-01-13,1645,1098.0,1902582,1932844.0,49.0,-1.0,N,N,0.0,0.0,6,5,14,0,6,2,11
GLOBUSSPR,2025-01-13,15,17.0,47201,28839.0,-13.0,63.0,N,N,-10.810811,-12.466844,6,5,14,0,7,1,13
GLOSTERLTD,2025-01-13,4,7.0,767,1373.0,-42.0,-44.0,N,N,-4.210526,-4.545455,6,5,14,1,6,2,12
GLS,2025-01-13,9,10.0,96506,36955.0,-8.0,161.0,N,N,-0.465116,5.940594,4,10,11,4,3,9,5
GMBREW,2025-01-13,13,17.0,30274,28204.0,-21.0,7.0,N,N,-13.031161,-10.755814,5,9,11,0,7,3,11
GMDCLTD,2025-01-13,28,34.0,467451,216071.0,-15.0,116.0,N,Y,-10.294118,-12.230216,4,8,13,2,5,7,7
GMMPFAUDLR,2025-01-13,5,7.0,84534,40413.0,-30.0,109.0,N,N,2.97619,1.565558,4,6,15,3,4,6,8
GMRAIRPORT,2025-01-13,255,282.0,8788581,5068232.0,-9.0,73.0,Y,Y,-9.090909,-9.090909,2,8,12,1,6,4,10
GMRP&UI,2025-01-13,123,226.0,1123849,1597471.0,-45.0,-29.0,N,N,-11.111111,14.285714,4,8,13,1,6,4,8
GNA,2025-01-13,23,15.0,43135,18890.0,54.0,128.0,N,N,-5.084746,-1.754386,5,6,14,2,5,6,8
GNFC,2025-01-13,32,31.0,317478,239301.0,4.0,32.0,Y,Y,-4.237288,-7.755102,5,6,14,3,4,7,7
GOACARBON,2025-01-13,12,15.0,24603,11084.0,-18.0,121.0,N,N,-13.157895,-10.204082,5,8,12,1,6,3,11
GOCLCORP,2025-01-13,13,21.0,12764,20642.0,-35.0,-38.0,N,N,-10.0,-0.649351,4,7,14,1,6,3,11
GOCOLORS,2025-01-13,7,29.0,8658,68070.0,-74.0,-87.0,N,N,-4.009434,0.742574,5,6,14,3,4,5,9
GODAVARIB,2025-01-13,25,29.0,96987,66662.0,-14.0,45.0,N,N,-5.46875,-10.37037,2,9,14,1,6,3,11
GODFRYPHLP,2025-01-13,4,4.0,40991,34542.0,-4.0,18.0,N,Y,-10.531265,-10.782935,7,6,12,2,5,6,8
GODIGIT,2025-01-13,14,36.0,357937,550291.0,-59.0,-34.0,N,Y,-11.678832,-9.022556,6,7,12,1,6,3,11
GODREJAGRO,2025-01-13,10,10.0,52725,48073.0,3.0,9.0,N,Y,-2.547771,0.0,8,4,13,3,4,6,8
GODREJCP,2025-01-13,16,34.0,723291,1174764.0,-51.0,-38.0,Y,Y,7.956989,10.572687,4,7,14,3,4,7,7
GODREJIND,2025-01-13,7,11.0,32398,58602.0,-36.0,-44.0,N,Y,-13.569937,-12.658228,3,8,14,0,7,4,10
GODREJPROP,2025-01-13,13,12.0,568894,204362.0,12.0,178.0,Y,Y,-14.486392,-19.30406,3,8,14,2,5,6,8
GOKEX,2025-01-13,13,8.0,96863,66867.0,59.0,44.0,N,N,-6.947368,-8.488613,4,5,16,4,3,9,5
GOKULAGRO,2025-01-13,26,28.0,145680,84006.0,-5.0,73.0,N,N,-9.210526,-4.166667,7,5,13,3,4,7,7
GOLD1,2025-01-13,224,364.0,679776,659130.0,-38.0,3.0,N,N,7.407407,7.407407,7,3,15,5,2,8,5
GOLDBEES,2025-01-13,445,205.0,22797939,5724169.0,116.0,298.0,N,N,7.407407,7.407407,10,2,13,5,2,7,7
GOLDCASE,2025-01-13,725,580.0,1583864,713214.0,25.0,122.0,N,N,0.0,0.0,8,6,11,1,2,4,5
GOLDETF,2025-01-13,174,183.0,247155,159530.0,-4.0,54.0,N,N,6.25,6.25,10,4,11,6,0,9,4
GOLDETFADD,2025-01-13,80,2232.0,22744,426785.0,-96.0,-94.0,N,N,3.125,6.451613,8,4,13,3,2,5,6
GOLDIAM,2025-01-13,59,57.0,418952,479870.0,2.0,-12.0,N,N,14.689266,17.34104,8,2,15,1,6,4,10
GOLDIETF,2025-01-13,179,216.0,2169424,1508344.0,-16.0,43.0,N,N,7.142857,7.142857,9,4,12,5,2,9,5
GOLDSHARE,2025-01-13,146,192.0,144740,131290.0,-23.0,10.0,N,N,7.407407,7.407407,7,6,12,5,1,7,6
GOODLUCK,2025-01-13,9,10.0,61544,42800.0,-11.0,43.0,N,N,-11.138015,-4.675325,4,5,16,1,6,5,9
GOPAL,2025-01-13,44,33.0,445315,100789.0,32.0,341.0,N,N,-11.612903,-15.432099,2,9,14,3,4,5,9
GOYALALUM,2025-01-13,114,138.0,118766,177660.0,-17.0,-33.0,N,N,0.0,0.0,3,6,16,3,4,5,9
GPIL,2025-01-13,58,59.0,970092,670177.0,-2.0,44.0,N,Y,-9.195402,-11.235955,3,7,15,1,6,3,11
GPPL,2025-01-13,41,34.0,590970,255297.0,20.0,131.0,N,Y,-6.578947,-6.578947,2,10,13,3,4,6,8
GPTHEALTH,2025-01-13,47,46.0,105569,66779.0,0.0,58.0,N,N,-6.493506,-7.692308,5,8,12,1,6,6,8
GPTINFRA,2025-01-13,41,53.0,84842,115813.0,-22.0,-26.0,N,N,-6.666667,0.0,6,6,13,3,4,6,8
GRANULES,2025-01-13,36,45.0,470736,576249.0,-20.0,-18.0,Y,Y,-2.380952,-2.380952,7,5,13,2,5,6,8
GRAPHITE,2025-01-13,18,33.0,278857,284163.0,-43.0,-1.0,N,Y,-9.243697,-8.085106,6,4,15,3,4,5,9
GRASIM,2025-01-13,10,14.0,226505,337912.0,-28.0,-32.0,Y,Y,-5.258126,-5.97723,3,12,10,0,7,2,12
GRAVITA,2025-01-13,8,11.0,119650,146369.0,-23.0,-18.0,N,N,-7.54717,-6.468717,5,8,12,1,6,4,10
GREAVESCOT,2025-01-13,110,134.0,1393418,3148800.0,-17.0,-55.0,N,N,-11.206897,-0.961538,7,3,15,1,6,2,12
GREENLAM,2025-01-13,38,7.0,80868,14054.0,387.0,475.0,N,N,-5.714286,0.873362,3,9,13,3,4,5,9
GREENPANEL,2025-01-13,9,10.0,56945,35137.0,-8.0,62.0,N,N,-6.535948,-5.298013,3,8,14,1,6,3,11
GREENPLY,2025-01-13,12,19.0,42917,88336.0,-38.0,-51.0,N,N,-7.633588,-9.701493,4,7,14,3,4,8,6
GREENPOWER,2025-01-13,291,290.0,2509950,1626998.0,0.0,54.0,N,N,-14.285714,-14.285714,2,7,16,0,7,2,12
GRINDWELL,2025-01-13,4,3.0,27506,20621.0,14.0,33.0,N,Y,-2.981366,-6.690562,3,8,14,1,6,2,12
GRINFRA,2025-01-13,5,4.0,17603,7798.0,21.0,125.0,N,Y,-8.443709,-11.235955,2,9,14,1,6,4,10
GRMOVER,2025-01-13,65,33.0,265675,53316.0,95.0,398.0,N,N,4.819277,8.75,3,9,13,2,5,4,10
GROBTEA,2025-01-13,6,5.0,655,461.0,10.0,42.0,N,N,-8.6629,-8.31758,4,6,15,2,5,3,7
GROWWDEFNC,2025-01-13,58,43.0,245763,74648.0,34.0,229.0,N,N,-3.703704,-7.142857,5,7,13,2,5,7,7
GROWWEV,2025-01-13,113,101.0,632544,290674.0,11.0,117.0,N,N,-7.692308,0.0,4,8,13,2,5,7,7
GROWWGOLD,2025-01-13,19,25.0,73638,39370.0,-23.0,87.0,N,N,6.25,6.25,9,2,14,3,4,5,8
GROWWLIQID,2025-01-13,1734,467.0,603729,86858.0,271.0,595.0,N,N,4.761905,2.325581,0,0,25,2,3,5,6
GRPLTD,2025-01-13,3,4.0,1523,1615.0,-21.0,-5.0,N,N,-10.249307,-2.48307,7,5,13,1,6,6,8
GRSE,2025-01-13,8,11.0,257650,121940.0,-24.0,111.0,N,Y,-13.157895,-9.863429,5,7,13,0,7,3,11
GRWRHITECH,2025-01-13,5,4.0,58566,35242.0,23.0,66.0,N,N,-18.250235,-19.944726,6,5,14,2,5,7,7
GSEC10IETF,2025-01-13,990,94.0,9329,766.0,952.0,1117.0,N,N,2.941176,1.941748,4,7,11,1,4,5,7
GSEC10YEAR,2025-01-13,65,1205.0,3469,16467.0,-94.0,-78.0,N,N,9.090909,0.0,6,6,13,4,3,6,8
GSEC5IETF,2025-01-13,75,160.0,2021,3058.0,-52.0,-33.0,N,N,4.0,4.0,4,6,15,4,2,11,2
GSFC,2025-01-13,49,64.0,981867,567668.0,-22.0,72.0,N,Y,-5.813953,-5.813953,5,5,15,2,5,5,9
GSLSU,2025-01-13,60,60.0,99100,49486.0,0.0,100.0,N,N,-14.492754,-15.714286,3,8,14,0,7,1,13
GSPL,2025-01-13,17,27.0,349498,235737.0,-36.0,48.0,N,Y,-4.575163,-5.194805,5,8,12,0,7,5,9
GSS,2025-01-13,64,87.0,88478,55018.0,-27.0,60.0,N,N,-7.692308,-4.0,3,8,14,2,5,5,9
GTL,2025-01-13,293,335.0,513907,401941.0,-12.0,27.0,N,N,0.0,0.0,3,7,15,1,5,2,11
GTLINFRA,2025-01-13,2596,1759.0,27199054,17837447.0,47.0,52.0,N,N,0.0,0.0,3,9,13,0,5,1,9
GTPL,2025-01-13,54,31.0,53414,34749.0,73.0,53.0,N,N,-8.62069,-7.017544,2,9,14,2,5,5,9
GUFICBIO,2025-01-13,32,22.0,121246,42422.0,44.0,185.0,N,N,4.040404,10.752688,10,3,12,4,3,7,7
GUJALKALI,2025-01-13,6,6.0,27895,10415.0,-1.0,167.0,N,N,1.602564,1.602564,6,7,12,4,3,8,6
GUJAPOLLO,2025-01-13,22,21.0,26230,11556.0,3.0,126.0,N,N,-2.739726,2.898551,6,6,13,1,6,6,8
GUJGASLTD,2025-01-13,50,27.0,846060,189642.0,85.0,346.0,Y,Y,-4.672897,-4.225352,4,8,13,1,6,5,9
GULFOILLUB,2025-01-13,11,8.0,65842,35552.0,29.0,85.0,N,N,-9.572301,-12.941176,4,7,14,1,6,6,8
GULFPETRO,2025-01-13,65,72.0,80061,75654.0,-9.0,5.0,N,N,-12.5,-8.695652,2,7,16,1,6,6,8
GULPOLY,2025-01-13,38,41.0,163524,57331.0,-7.0,185.0,N,N,-6.666667,-2.777778,3,6,16,4,3,6,8
GVPTECH,2025-01-13,244,291.0,90549,98183.0,-16.0,-7.0,N,N,0.0,0.0,3,7,15,2,5,7,7
HAL,2025-01-13,10,12.0,904022,566338.0,-22.0,59.0,Y,Y,-6.335616,-7.653348,3,10,12,1,6,5,9
HAPPSTMNDS,2025-01-13,17,15.0,452858,144975.0,17.0,212.0,N,Y,1.302932,5.423729,5,5,15,2,5,2,12
HAPPYFORGE,2025-01-13,7,7.0,16816,18584.0,7.0,-9.0,N,N,0.472813,1.674641,4,10,11,4,3,9,5
HARDWYN,2025-01-13,412,375.0,529708,1245621.0,9.0,-57.0,N,N,-12.5,-41.666667,3,6,16,1,6,3,11
HARIOMPIPE,2025-01-13,24,20.0,63217,69319.0,17.0,-8.0,N,N,4.854369,-1.818182,2,11,12,2,5,4,10
HARRMALAYA,2025-01-13,26,29.0,39436,30963.0,-10.0,27.0,N,N,-17.391304,-16.176471,9,1,15,3,4,6,8
HARSHA,2025-01-13,18,39.0,39152,94045.0,-53.0,-58.0,N,N,-11.981567,-9.047619,5,6,14,1,6,5,9
HATHWAY,2025-01-13,422,512.0,2238835,2301861.0,-17.0,-2.0,N,N,-14.285714,-14.285714,3,10,12,2,5,6,8
HATSUN,2025-01-13,7,6.0,12139,15461.0,17.0,-21.0,N,N,-3.102625,-4.470588,2,7,16,2,5,6,8
HAVELLS,2025-01-13,20,18.0,706572,430444.0,10.0,64.0,Y,Y,-6.214689,-5.949008,5,7,13,1,6,6,8
HAVISHA,2025-01-13,155,429.0,35348,84727.0,-63.0,-58.0,N,N,0.0,0.0,5,6,14,1,6,2,6
HBLENGINE,2025-01-13,22,24.0,886975,399988.0,-8.0,121.0,N,Y,-11.923077,-16.117216,1,6,7,0,7,3,11
HBSL,2025-01-13,22,19.0,5891,8188.0,14.0,-28.0,N,N,-15.686275,-15.686275,5,8,12,1,6,3,11
HCC,2025-01-13,417,589.0,13952168,12230228.0,-29.0,14.0,N,N,-17.647059,-12.5,4,6,15,1,6,3,10
HCG,2025-01-13,41,22.0,685503,97613.0,82.0,602.0,N,N,5.472637,3.921569,9,4,12,2,5,4,10
HCL-INSYS,2025-01-13,227,214.0,226960,181545.0,5.0,25.0,N,N,-14.285714,-14.285714,1,11,13,2,5,3,7
HCLTECH,2025-01-13,31,20.0,3758232,1650524.0,55.0,127.0,Y,Y,6.288533,7.884856,7,4,14,3,4,7,7
HDFCAMC,2025-01-13,8,8.0,177967,213760.0,11.0,-16.0,Y,Y,-5.625,-6.527856,5,6,14,3,4,6,8
HDFCBANK,2025-01-13,39,36.0,7359117,5588714.0,8.0,31.0,Y,Y,-3.155007,-6.860158,3,11,11,2,5,5,9
HDFCBSE500,2025-01-13,52,45.0,18408,10273.0,15.0,79.0,N,N,0.0,6.666667,7,5,13,2,4,4,8
