SYMBOL,DATE,qnty_per_trade,avg_qnty_per_trade,deliv_qty,avg_deliv_qty,trade_qty_deviation,delivery_qty_deviation,F&O,NIFTY_500,ROC_RS_7,ROC_RS_14,AD_Count,DD_Count,NA_Count,vwap_positive_7days,vwap_negative_7days,vwap_positive_14days,vwap_negative_14days
BATAINDIA,2025-01-15,13,12.0,67987,131728.0,4.0,-48.0,Y,Y,,,5,5,15,3,27,52,50
BAYERCROP,2025-01-15,6,2.0,21362,11730.0,124.0,82.0,N,Y,,,4,8,13,5,25,49,53
BBETF0432,2025-01-15,84,141.0,2173,4167.0,-40.0,-47.0,N,N,,,4,1,20,13,17,46,56
BBL,2025-01-15,4,4.0,18235,11577.0,-10.0,57.0,N,N,,,3,10,12,10,20,56,46
BBNPNBETF,2025-01-15,10,91.0,192,27362.0,-88.0,-99.0,N,N,,,2,9,14,10,20,45,57
BBNPPGOLD,2025-01-15,256,40.0,8221,554.0,536.0,1383.0,N,N,,,6,4,15,25,5,79,23
BBOX,2025-01-15,19,37.0,71797,127448.0,-46.0,-43.0,N,N,,,5,5,15,10,20,21,81
BBTC,2025-01-15,3,5.0,11859,25681.0,-33.0,-53.0,N,Y,,,4,6,15,10,20,57,45
BBTCL,2025-01-15,9,11.0,1335,3494.0,-20.0,-61.0,N,N,,,5,6,14,19,11,36,66
BCLIND,2025-01-15,103,117.0,246441,413688.0,-12.0,-40.0,N,N,,,0,9,16,7,23,41,61
BCONCEPTS,2025-01-15,8,17.0,15427,7687.0,-52.0,100.0,N,N,,,1,11,13,3,27,37,65
BDL,2025-01-15,9,13.0,115633,245334.0,-27.0,-52.0,N,Y,,,5,5,15,26,4,59,43
BEARDSELL,2025-01-15,72,83.0,23377,41244.0,-12.0,-43.0,N,N,,,6,7,12,10,9,57,34
BECTORFOOD,2025-01-15,4,7.0,42546,57732.0,-39.0,-26.0,N,N,,,5,4,16,5,25,34,68
BEDMUTHA,2025-01-15,26,26.0,8959,8114.0,1.0,10.0,N,N,,,4,11,10,8,22,41,61
BEL,2025-01-15,102,111.0,4124580,7038486.0,-7.0,-41.0,Y,Y,,,3,10,12,7,23,43,59
BEML,2025-01-15,9,6.0,207415,53790.0,49.0,285.0,N,Y,,,4,7,14,11,19,45,57
BEPL,2025-01-15,36,51.0,128380,190124.0,-29.0,-32.0,N,N,,,5,5,15,5,25,34,68
BERGEPAINT,2025-01-15,11,31.0,154602,336657.0,-64.0,-54.0,Y,Y,,,5,6,14,22,8,75,27
BESTAGRO,2025-01-15,11,19.0,7304,22587.0,-42.0,-67.0,N,N,,,6,6,13,2,28,9,93
BFINVEST,2025-01-15,12,15.0,14945,20575.0,-16.0,-27.0,N,N,,,5,6,14,8,22,27,75
BFSI,2025-01-15,118,461.0,60769,321404.0,-74.0,-81.0,N,N,,,2,5,18,7,12,26,65
BHAGCHEM,2025-01-15,47,61.0,19628,81977.0,-21.0,-76.0,N,N,,,5,4,16,13,17,39,63
BHAGERIA,2025-01-15,29,41.0,9819,36087.0,-28.0,-72.0,N,N,,,3,7,15,0,6,0,6
BHAGYANGR,2025-01-15,24,29.0,12507,15897.0,-17.0,-21.0,N,N,,,2,10,13,10,20,56,46
BHANDARI,2025-01-15,431,343.0,333921,329190.0,25.0,1.0,N,N,,,3,7,15,8,22,24,66
BHARATFORG,2025-01-15,40,24.0,973915,736384.0,61.0,32.0,Y,Y,,,4,8,13,8,22,55,47
BHARATGEAR,2025-01-15,38,34.0,7369,13125.0,13.0,-43.0,N,N,,,4,6,15,6,24,38,64
BHARATRAS,2025-01-15,2,2.0,2437,1675.0,-3.0,45.0,N,N,,,5,7,13,6,24,42,60
BHARATWIRE,2025-01-15,67,32.0,167001,45772.0,105.0,264.0,N,N,,,5,7,13,7,23,29,73
BHARTIARTL,2025-01-15,17,22.0,1942069,2039925.0,-25.0,-4.0,Y,Y,,,4,4,17,20,10,56,46
BHARTIHEXA,2025-01-15,5,13.0,124730,155352.0,-56.0,-19.0,N,Y,,,5,5,15,13,17,47,55
BHEL,2025-01-15,91,143.0,3201152,6688842.0,-36.0,-52.0,Y,Y,,,3,9,13,10,20,46,56
BIGBLOC,2025-01-15,58,50.0,76958,85101.0,14.0,-9.0,N,N,,,3,8,14,2,28,21,81
BIKAJI,2025-01-15,17,13.0,171234,153709.0,30.0,11.0,N,Y,,,3,8,14,4,26,11,91
BINANIIND,2025-01-15,117,77.0,23415,11627.0,52.0,101.0,N,N,,,3,10,12,1,27,30,49
BIOCON,2025-01-15,101,76.0,2565232,1090940.0,33.0,135.0,Y,Y,,,5,6,14,7,23,57,45
BIOFILCHEM,2025-01-15,28,41.0,8482,19960.0,-29.0,-57.0,N,N,,,3,8,14,1,29,37,65
BIRLACABLE,2025-01-15,14,20.0,9077,10812.0,-27.0,-16.0,N,N,,,5,9,11,11,19,35,67
BIRLACORPN,2025-01-15,5,5.0,107904,22779.0,-9.0,373.0,N,Y,,,6,5,14,22,8,29,73
BLACKBUCK,2025-01-15,23,30.0,36178,112123.0,-23.0,-67.0,N,N,,,4,4,17,8,22,29,66
BLAL,2025-01-15,21,34.0,15482,34413.0,-36.0,-55.0,N,N,,,3,6,16,7,23,31,71
BLBLIMITED,2025-01-15,91,161.0,24821,53169.0,-43.0,-53.0,N,N,,,6,6,13,2,28,9,93
BLISSGVS,2025-01-15,65,87.0,135485,349586.0,-25.0,-61.0,N,N,,,6,3,16,10,20,44,58
BLKASHYAP,2025-01-15,95,119.0,141132,223717.0,-19.0,-36.0,N,N,,,6,5,14,7,23,26,76
BLS,2025-01-15,37,41.0,893572,699897.0,-9.0,27.0,N,Y,,,5,5,15,6,24,35,67
BLSE,2025-01-15,20,48.0,39786,172479.0,-57.0,-76.0,N,N,,,2,5,18,7,23,43,59
BLUEDART,2025-01-15,2,3.0,5363,9720.0,-16.0,-44.0,N,Y,,,3,8,14,5,25,35,67
BLUEJET,2025-01-15,31,30.0,48873,121854.0,2.0,-59.0,N,N,,,9,2,14,11,19,56,46
BLUESTARCO,2025-01-15,9,11.0,208924,254464.0,-15.0,-17.0,N,Y,,,9,3,13,9,21,47,55
BODALCHEM,2025-01-15,81,88.0,89667,109839.0,-8.0,-18.0,N,N,,,1,8,16,10,20,43,59
BOMDYEING,2025-01-15,51,65.0,351332,497078.0,-21.0,-29.0,N,N,,,4,8,13,7,23,36,66
BOROLTD,2025-01-15,8,15.0,34605,55488.0,-46.0,-37.0,N,N,,,5,6,14,11,19,44,58
BOROSCI,2025-01-15,33,36.0,33186,36705.0,-8.0,-9.0,N,N,,,5,6,14,5,25,24,78
BOSCHLTD,2025-01-15,2,2.0,7026,14420.0,-15.0,-51.0,Y,Y,,,1,9,15,5,25,52,50
BPCL,2025-01-15,113,86.0,8094033,2734392.0,31.0,196.0,Y,Y,,,5,7,13,5,25,45,57
BPL,2025-01-15,51,65.0,65232,98723.0,-20.0,-33.0,N,N,,,4,6,15,7,23,36,66
BRIGADE,2025-01-15,5,9.0,66953,90526.0,-40.0,-26.0,N,Y,,,8,3,14,8,22,46,56
BRITANNIA,2025-01-15,6,8.0,135017,198895.0,-21.0,-32.0,Y,Y,,,4,5,16,9,21,41,61
BRNL,2025-01-15,109,35.0,260418,17020.0,209.0,1429.0,N,N,,,4,10,11,2,28,9,93
BSE,2025-01-15,11,11.0,1088162,381969.0,7.0,184.0,Y,Y,,,8,4,13,11,19,58,44
BSE500IETF,2025-01-15,91,175.0,37591,162164.0,-47.0,-76.0,N,N,,,2,9,14,10,20,34,68
BSHSL,2025-01-15,27,18.0,7875,5360.0,49.0,46.0,N,N,,,3,10,12,6,24,24,78
BSL,2025-01-15,20,20.0,8707,19417.0,0.0,-55.0,N,N,,,6,5,14,5,25,41,61
BSLGOLDETF,2025-01-15,1090,71.0,610609,20636.0,1420.0,2858.0,N,N,,,7,4,14,18,7,46,51
BSLNIFTY,2025-01-15,29,265.0,145978,2250396.0,-88.0,-93.0,N,N,,,3,7,15,3,27,45,57
BSLSENETFG,2025-01-15,20,26.0,1342,1690.0,-20.0,-20.0,N,N,,,4,5,16,13,17,37,65
BSOFT,2025-01-15,34,39.0,432560,629688.0,-12.0,-31.0,Y,Y,,,5,6,14,26,4,65,37
BTML,2025-01-15,379,270.0,241603,468525.0,40.0,-48.0,N,N,,,5,5,15,5,25,39,63
BURNPUR,2025-01-15,337,204.0,202493,108177.0,64.0,87.0,N,N,,,2,10,13,2,28,2,83
BUTTERFLY,2025-01-15,6,10.0,703,4210.0,-43.0,-83.0,N,N,,,3,7,15,5,25,59,43
BVCL,2025-01-15,19,49.0,5349,27540.0,-59.0,-80.0,N,N,,,5,6,14,5,25,33,69
CALSOFT,2025-01-15,915,260.0,101561,68358.0,251.0,48.0,N,N,,,6,6,13,27,0,48,51
CAMLINFINE,2025-01-15,70,78.0,617399,1090171.0,-10.0,-43.0,N,N,,,9,2,14,6,24,49,53
CAMPUS,2025-01-15,20,34.0,101719,375085.0,-39.0,-72.0,N,Y,,,6,8,11,18,12,35,67
CAMS,2025-01-15,9,7.0,157930,151164.0,13.0,4.0,Y,Y,,,6,5,14,0,30,57,45
CANBK,2025-01-15,395,228.0,15996881,8168910.0,73.0,95.0,Y,Y,,,4,10,11,6,24,42,60
CANFINHOME,2025-01-15,20,20.0,307556,426762.0,3.0,-27.0,Y,Y,,,2,9,14,11,19,40,62
CANTABIL,2025-01-15,51,60.0,54429,224885.0,-13.0,-75.0,N,N,,,8,3,14,11,19,51,51
CAPACITE,2025-01-15,17,20.0,186608,204841.0,-17.0,-8.0,N,N,,,5,6,14,5,25,41,61
CAPITALSFB,2025-01-15,23,34.0,8998,48738.0,-32.0,-81.0,N,N,,,6,3,16,8,22,55,47
CAPLIPOINT,2025-01-15,6,8.0,47827,69628.0,-27.0,-31.0,N,Y,,,9,2,14,5,25,50,52
CARBORUNIV,2025-01-15,5,7.0,23915,48831.0,-16.0,-51.0,N,Y,,,6,6,13,10,20,56,46
CAREERP,2025-01-15,18,16.0,12535,9636.0,11.0,30.0,N,N,,,4,9,12,11,19,40,62
CARERATING,2025-01-15,11,9.0,23227,26385.0,26.0,-11.0,N,N,,,4,6,15,22,8,41,61
CARRARO,2025-01-15,14,17.0,84287,285184.0,-15.0,-70.0,N,N,,,2,3,7,10,20,45,47
CARTRADE,2025-01-15,15,10.0,429165,118758.0,50.0,261.0,N,N,,,7,7,11,12,18,50,52
CARYSIL,2025-01-15,9,8.0,28408,23081.0,11.0,23.0,N,N,,,2,8,15,3,27,27,75
CASTROLIND,2025-01-15,57,62.0,635774,789293.0,-7.0,-19.0,N,Y,,,5,8,12,10,20,46,56
CCHHL,2025-01-15,85,181.0,19821,60949.0,-52.0,-67.0,N,N,,,4,6,15,2,28,44,28
CCL,2025-01-15,10,18.0,41497,86214.0,-45.0,-51.0,N,Y,,,3,7,15,18,12,47,55
CDSL,2025-01-15,20,21.0,1126823,703657.0,-4.0,60.0,Y,Y,,,3,8,14,10,20,46,56
CEATLTD,2025-01-15,5,6.0,14123,44506.0,-18.0,-68.0,N,Y,,,4,3,18,23,7,49,53
CEIGALL,2025-01-15,25,28.0,24375,77236.0,-11.0,-68.0,N,N,,,5,6,14,7,23,43,59
CELEBRITY,2025-01-15,128,193.0,49270,69001.0,-33.0,-28.0,N,N,,,6,5,14,11,19,28,74
CELLO,2025-01-15,20,11.0,441059,73671.0,84.0,498.0,N,Y,,,3,8,14,8,22,44,58
CENTENKA,2025-01-15,13,12.0,17726,15137.0,0.0,17.0,N,N,,,3,6,16,7,23,14,88
CENTEXT,2025-01-15,81,104.0,22762,57175.0,-21.0,-60.0,N,N,,,5,4,16,16,14,23,79
CENTRALBK,2025-01-15,251,180.0,3950287,1031678.0,39.0,282.0,N,Y,,,5,7,13,2,28,38,64
CENTRUM,2025-01-15,163,168.0,62747,137146.0,-3.0,-54.0,N,N,,,2,7,16,14,16,38,64
CENTUM,2025-01-15,3,5.0,3170,9896.0,-40.0,-67.0,N,N,,,6,4,15,7,23,31,71
CENTURYPLY,2025-01-15,28,14.0,344561,160778.0,89.0,114.0,N,Y,,,8,4,13,19,11,47,55
CERA,2025-01-15,2,2.0,6402,6896.0,23.0,-7.0,N,Y,,,4,6,15,5,25,52,50
CESC,2025-01-15,79,114.0,5197498,1937134.0,-31.0,168.0,Y,Y,,,5,10,10,8,22,55,47
CEWATER,2025-01-15,12,22.0,32732,517646.0,-44.0,-93.0,N,N,,,1,2,10,10,20,22,80
CGCL,2025-01-15,39,22.0,83095,39203.0,76.0,111.0,N,Y,,,5,8,12,21,9,67,35
CGPOWER,2025-01-15,26,26.0,3109575,1042134.0,0.0,198.0,Y,Y,,,4,8,13,5,25,44,58
CHALET,2025-01-15,7,12.0,80843,152241.0,-41.0,-46.0,N,Y,,,2,7,16,5,25,29,73
CHAMBLFERT,2025-01-15,58,48.0,553680,323092.0,19.0,71.0,Y,Y,,,6,6,13,8,22,44,58
CHEMBOND,2025-01-15,12,10.0,3762,8867.0,9.0,-57.0,N,N,,,8,6,11,5,25,38,64
CHEMCON,2025-01-15,14,17.0,7569,16308.0,-19.0,-53.0,N,N,,,3,8,14,3,27,37,65
CHEMFAB,2025-01-15,6,7.0,2410,4576.0,-11.0,-47.0,N,N,,,4,6,15,8,22,44,58
CHEMPLASTS,2025-01-15,6,7.0,18560,27176.0,-11.0,-31.0,N,Y,,,6,7,12,12,18,58,44
CHENNPETRO,2025-01-15,18,25.0,228650,291590.0,-26.0,-21.0,N,Y,,,4,4,17,2,28,14,88
CHEVIOT,2025-01-15,6,4.0,2335,1530.0,52.0,52.0,N,N,,,4,7,14,11,19,45,57
CHOICEIN,2025-01-15,28,34.0,139483,122215.0,-14.0,14.0,N,N,,,6,7,12,11,19,30,72
CHOLAFIN,2025-01-15,17,27.0,566683,1189739.0,-36.0,-52.0,Y,Y,,,4,4,17,21,9,59,43
CHOLAHLDNG,2025-01-15,4,9.0,52422,123839.0,-53.0,-57.0,N,Y,,,5,4,16,4,26,54,48
CIEINDIA,2025-01-15,9,11.0,38819,99434.0,-22.0,-60.0,N,Y,,,4,5,16,11,19,40,62
CIGNITITEC,2025-01-15,11,14.0,116056,95011.0,-23.0,22.0,N,N,,,5,7,13,4,26,36,66
CINEVISTA,2025-01-15,60,110.0,31682,23545.0,-45.0,34.0,N,N,,,4,8,13,6,24,29,62
CIPLA,2025-01-15,19,18.0,677083,763041.0,1.0,-11.0,Y,Y,,,7,2,16,3,27,49,53
CLEAN,2025-01-15,5,9.0,20675,72056.0,-36.0,-71.0,N,Y,,,6,5,14,0,30,34,68
CLEDUCATE,2025-01-15,61,57.0,25325,48800.0,6.0,-48.0,N,N,,,5,6,14,14,16,33,69
CLSEL,2025-01-15,16,25.0,17553,46303.0,-36.0,-62.0,N,N,,,6,5,14,2,28,28,74
CMSINFO,2025-01-15,11,13.0,105117,161275.0,-14.0,-34.0,N,N,,,1,9,15,5,25,51,51
COALINDIA,2025-01-15,80,80.0,5299775,4755421.0,0.0,11.0,Y,Y,,,3,7,15,10,20,46,56
COASTCORP,2025-01-15,21,22.0,10048,16175.0,-3.0,-37.0,N,N,,,5,7,13,7,23,31,71
COCHINSHIP,2025-01-15,14,16.0,183442,315191.0,-12.0,-41.0,N,Y,,,5,8,12,2,28,51,41
COFORGE,2025-01-15,7,6.0,413747,256837.0,14.0,61.0,Y,Y,,,8,4,13,8,22,74,28
COLPAL,2025-01-15,12,11.0,343809,371827.0,9.0,-7.0,Y,Y,,,6,5,14,4,26,36,66
COMMOIETF,2025-01-15,36,54.0,16158,59544.0,-32.0,-72.0,N,N,,,1,10,14,6,24,42,60
COMPUSOFT,2025-01-15,71,85.0,24995,34246.0,-16.0,-27.0,N,N,,,2,9,14,3,22,27,70
CONCOR,2025-01-15,19,22.0,253794,474775.0,-10.0,-46.0,Y,Y,,,0,9,16,27,3,52,50
CONCORDBIO,2025-01-15,8,6.0,111234,56534.0,25.0,96.0,N,Y,,,10,3,12,26,4,44,58
CONFIPET,2025-01-15,70,99.0,86617,273003.0,-28.0,-68.0,N,N,,,4,7,14,5,25,60,42
CONS,2025-01-15,29,40.0,2100,2021.0,-28.0,3.0,N,N,,,4,8,13,17,13,36,66
CONSOFINVT,2025-01-15,12,16.0,1308,3548.0,-27.0,-63.0,N,N,,,1,8,16,1,29,13,89
CONSUMBEES,2025-01-15,50,71.0,29745,63064.0,-28.0,-52.0,N,N,,,5,8,12,9,10,56,35
CONSUMER,2025-01-15,190,2402.0,20263,1972332.0,-92.0,-98.0,N,N,,,1,2,7,3,24,3,39
CONSUMIETF,2025-01-15,44,63.0,4572,12847.0,-30.0,-64.0,N,N,,,4,6,15,4,26,51,51
CONTROLPR,2025-01-15,9,8.0,3681,13735.0,13.0,-73.0,N,N,,,7,4,14,12,18,49,53
CORALFINAC,2025-01-15,54,77.0,14227,72120.0,-30.0,-80.0,N,N,,,6,5,14,2,28,2,90
CORDSCABLE,2025-01-15,16,23.0,14978,22407.0,-29.0,-33.0,N,N,,,3,5,17,2,28,9,93
COROMANDEL,2025-01-15,8,13.0,90957,233871.0,-34.0,-61.0,Y,Y,,,7,4,14,5,25,61,41
COSMOFIRST,2025-01-15,10,20.0,30086,65827.0,-46.0,-54.0,N,N,,,6,2,17,13,17,51,51
COUNCODOS,2025-01-15,127,255.0,24466,74678.0,-49.0,-67.0,N,N,,,4,8,13,0,29,50,51
CPSEETF,2025-01-15,175,105.0,1112410,994101.0,65.0,11.0,N,N,,,6,8,11,5,25,41,61
CRAFTSMAN,2025-01-15,4,3.0,18364,13014.0,3.0,41.0,N,Y,,,6,4,15,5,25,24,78
CREATIVE,2025-01-15,13,10.0,9759,11019.0,32.0,-11.0,N,N,,,4,5,16,19,11,43,59
CREDITACC,2025-01-15,15,17.0,363510,243762.0,-13.0,49.0,N,Y,,,5,7,13,15,15,60,42
CREST,2025-01-15,19,16.0,9095,10829.0,16.0,-16.0,N,N,,,3,9,13,3,27,69,33
CRISIL,2025-01-15,3,4.0,16269,27776.0,-14.0,-41.0,N,Y,,,7,3,15,0,30,28,74
CROMPTON,2025-01-15,37,49.0,624701,1070237.0,-23.0,-41.0,Y,Y,,,5,5,15,22,8,22,80
CROWN,2025-01-15,43,47.0,12965,18143.0,-9.0,-28.0,N,N,,,6,7,12,11,19,48,44
CSBBANK,2025-01-15,24,20.0,186791,194791.0,20.0,-4.0,N,N,,,5,5,15,22,8,39,63
CSLFINANCE,2025-01-15,27,21.0,41883,16478.0,31.0,154.0,N,N,,,4,6,15,7,23,31,71
CTE,2025-01-15,39,58.0,6326,42970.0,-32.0,-85.0,N,N,,,7,4,14,3,27,12,90
CUB,2025-01-15,43,74.0,329013,586253.0,-41.0,-43.0,Y,Y,,,4,6,15,13,17,49,53
CUBEXTUB,2025-01-15,102,33.0,344131,40260.0,202.0,754.0,N,N,,,6,4,15,13,17,20,82
CUMMINSIND,2025-01-15,9,12.0,405939,528802.0,-25.0,-23.0,Y,Y,,,4,7,14,6,24,25,77
CUPID,2025-01-15,88,83.0,140934,179703.0,5.0,-21.0,N,N,,,4,6,15,11,19,11,91
CYBERMEDIA,2025-01-15,138,53.0,68282,11663.0,158.0,485.0,N,N,,,5,6,14,8,22,36,66
CYIENT,2025-01-15,8,9.0,107665,200217.0,-8.0,-46.0,Y,Y,,,3,8,14,7,23,14,88
CYIENTDLM,2025-01-15,12,13.0,50848,61929.0,-9.0,-17.0,N,N,,,4,9,12,8,22,26,76
DABUR,2025-01-15,40,50.0,1254634,1405705.0,-18.0,-10.0,Y,Y,,,5,5,15,4,26,49,53
DALBHARAT,2025-01-15,14,14.0,207617,155422.0,0.0,33.0,Y,Y,,,5,6,14,19,11,49,53
DALMIASUG,2025-01-15,18,29.0,36611,45110.0,-37.0,-18.0,N,N,,,1,9,15,10,20,22,80
DAMCAPITAL,2025-01-15,53,60.0,350230,2629591.0,-10.0,-86.0,N,N,,,2,3,8,7,23,7,95
DAMODARIND,2025-01-15,57,30.0,3611,6448.0,88.0,-43.0,N,N,,,4,4,17,2,28,2,88
DANGEE,2025-01-15,281,544.0,57341,422610.0,-48.0,-86.0,N,N,,,2,8,15,0,29,7,85
DATAMATICS,2025-01-15,33,31.0,74614,97110.0,8.0,-23.0,N,N,,,5,5,15,7,23,36,66
DATAPATTNS,2025-01-15,4,5.0,26378,30509.0,-1.0,-13.0,N,Y,,,4,8,13,7,23,31,71
DAVANGERE,2025-01-15,552,383.0,1163467,963953.0,44.0,20.0,N,N,,,2,9,14,3,24,27,72
DBCORP,2025-01-15,20,20.0,28657,29601.0,-1.0,-3.0,N,N,,,4,9,12,7,23,41,61
DBEIL,2025-01-15,30,38.0,78797,178380.0,-19.0,-55.0,N,N,,,5,4,16,11,17,35,65
DBL,2025-01-15,14,21.0,25103,141440.0,-31.0,-82.0,N,N,,,4,5,16,11,19,44,58
DBOL,2025-01-15,51,51.0,51040,45059.0,0.0,13.0,N,N,,,2,10,13,7,23,26,76
DBREALTY,2025-01-15,66,77.0,564760,858494.0,-14.0,-34.0,N,Y,,,6,5,14,7,23,31,71
DBSTOCKBRO,2025-01-15,58,51.0,15862,25722.0,14.0,-38.0,N,N,,,7,4,14,8,22,20,82
DCAL,2025-01-15,29,56.0,134970,268742.0,-47.0,-49.0,N,N,,,5,6,14,10,20,29,73
DCBBANK,2025-01-15,98,70.0,437143,378035.0,41.0,15.0,N,N,,,4,8,13,11,19,47,55
DCI,2025-01-15,14,21.0,6577,36529.0,-32.0,-81.0,N,N,,,8,4,13,2,28,37,65
DCM,2025-01-15,63,40.0,54566,27212.0,55.0,100.0,N,N,,,7,6,12,9,21,25,77
DCMNVL,2025-01-15,62,31.0,7467,11719.0,99.0,-36.0,N,N,,,4,6,15,2,28,2,100
DCMSHRIRAM,2025-01-15,4,7.0,10140,34943.0,-45.0,-70.0,N,N,,,6,5,14,23,7,42,60
DCMSRIND,2025-01-15,72,51.0,76342,67753.0,39.0,12.0,N,N,,,4,9,12,0,30,29,73
DCW,2025-01-15,93,111.0,489692,494866.0,-16.0,-1.0,N,N,,,5,5,15,8,22,27,75
DCXINDIA,2025-01-15,60,73.0,297795,701754.0,-18.0,-57.0,N,N,,,9,3,13,16,14,45,57
DDEVPLSTIK,2025-01-15,24,,27202,,,,N,N,,,0,0,0,0,1,0,1
DECCANCE,2025-01-15,6,17.0,2201,35017.0,-65.0,-93.0,N,N,,,7,5,13,10,20,55,47
DEEDEV,2025-01-15,15,36.0,33378,62162.0,-56.0,-46.0,N,N,,,4,5,16,3,27,27,75
DEEPAKFERT,2025-01-15,11,20.0,131969,293609.0,-42.0,-55.0,N,Y,,,4,5,16,8,22,65,37
DEEPAKNTR,2025-01-15,9,9.0,68035,100932.0,-3.0,-32.0,Y,Y,,,4,6,15,9,21,21,81
DEEPINDS,2025-01-15,40,31.0,88271,101640.0,29.0,-13.0,N,N,,,6,5,14,5,25,34,68
DELHIVERY,2025-01-15,50,47.0,622675,424349.0,7.0,46.0,Y,Y,,,4,8,13,1,29,64,38
DELTACORP,2025-01-15,110,98.0,365102,570702.0,12.0,-36.0,N,N,,,5,6,14,3,27,39,63
DELTAMAGNT,2025-01-15,20,32.0,3713,10779.0,-36.0,-65.0,N,N,,,4,5,16,7,23,18,84
DEN,2025-01-15,142,138.0,306613,332632.0,2.0,-7.0,N,N,,,5,9,11,5,25,39,63
DENORA,2025-01-15,8,7.0,15804,5572.0,21.0,183.0,N,N,,,3,8,14,13,17,42,60
DEVIT,2025-01-15,66,60.0,123130,206518.0,10.0,-40.0,N,N,,,9,4,12,5,25,38,64
DEVYANI,2025-01-15,119,69.0,3257996,1393634.0,71.0,133.0,N,Y,,,10,2,13,9,21,38,64
DHAMPURSUG,2025-01-15,39,36.0,66338,91120.0,7.0,-27.0,N,N,,,1,10,14,8,22,32,70
DHANI,2025-01-15,263,258.0,3165955,3069789.0,1.0,3.0,N,N,,,6,5,14,5,25,33,69
DHANUKA,2025-01-15,5,6.0,12534,13545.0,-21.0,-7.0,N,N,,,4,8,13,8,22,15,87
DHARMAJ,2025-01-15,22,24.0,30758,42297.0,-9.0,-27.0,N,N,,,0,12,13,10,20,43,59
DHRUV,2025-01-15,36,22.0,9354,6569.0,64.0,42.0,N,N,,,2,9,14,5,25,12,90
DHUNINV,2025-01-15,2,2.0,241,459.0,-7.0,-47.0,N,N,,,3,9,13,5,25,22,80
DIACABS,2025-01-15,91,92.0,212938,164217.0,-1.0,29.0,N,N,,,4,9,12,0,6,0,6
DIAMINESQ,2025-01-15,13,11.0,2484,3338.0,14.0,-25.0,N,N,,,4,8,13,5,25,24,78
DIAMONDYD,2025-01-15,18,21.0,28355,58868.0,-13.0,-51.0,N,N,,,5,6,14,5,25,52,50
DICIND,2025-01-15,8,13.0,769,2620.0,-39.0,-70.0,N,N,,,2,6,17,0,30,9,93
DIFFNKG,2025-01-15,20,34.0,18378,48823.0,-40.0,-62.0,N,N,,,6,6,13,5,25,33,69
DIGIDRIVE,2025-01-15,34,41.0,42485,44009.0,-17.0,-3.0,N,N,,,5,7,13,5,25,21,81
DIGISPICE,2025-01-15,78,140.0,47153,80672.0,-44.0,-41.0,N,N,,,10,3,12,14,16,14,78
DISHTV,2025-01-15,1092,1138.0,4551960,4202794.0,-4.0,8.0,N,N,,,2,8,15,5,25,12,90
DIVGIITTS,2025-01-15,9,8.0,7200,6265.0,5.0,14.0,N,N,,,4,8,13,19,11,45,57
DIVISLAB,2025-01-15,7,8.0,262969,299432.0,-5.0,-12.0,Y,Y,,,4,6,15,11,19,41,61
DIVOPPBEES,2025-01-15,32,49.0,14429,49493.0,-34.0,-70.0,N,N,,,1,10,14,11,19,47,55
DIXON,2025-01-15,6,4.0,322485,126618.0,41.0,154.0,Y,Y,,,7,4,14,8,22,55,47
DLF,2025-01-15,76,41.0,3342513,1317172.0,85.0,153.0,Y,Y,,,6,6,13,11,19,47,55
DLINKINDIA,2025-01-15,21,24.0,41676,61084.0,-10.0,-31.0,N,N,,,5,7,13,8,22,24,78
DMART,2025-01-15,14,13.0,428646,646130.0,8.0,-33.0,Y,Y,,,5,6,14,6,24,46,56
DNAMEDIA,2025-01-15,387,345.0,292082,159364.0,12.0,83.0,N,N,,,7,3,15,24,6,31,71
DODLA,2025-01-15,7,5.0,38400,17288.0,41.0,122.0,N,N,,,3,9,13,10,20,28,74
DOLATALGO,2025-01-15,80,82.0,133774,173877.0,-2.0,-23.0,N,N,,,7,8,10,7,23,25,77
DOLLAR,2025-01-15,19,34.0,16666,57832.0,-41.0,-71.0,N,N,,,4,4,17,15,15,24,78
DOMS,2025-01-15,3,7.0,37390,84449.0,-48.0,-55.0,N,Y,,,5,4,16,8,22,65,37
DONEAR,2025-01-15,49,64.0,45723,120495.0,-22.0,-62.0,N,N,,,9,4,12,5,25,22,80
DPABHUSHAN,2025-01-15,4,13.0,943,9419.0,-65.0,-89.0,N,N,,,5,6,14,16,14,26,76
DPSCLTD,2025-01-15,97,136.0,72059,111229.0,-28.0,-35.0,N,N,,,4,7,14,0,30,16,86
DPWIRES,2025-01-15,17,12.0,6475,10753.0,43.0,-39.0,N,N,,,2,7,16,11,19,28,74
DRCSYSTEMS,2025-01-15,68,121.0,42294,174716.0,-43.0,-75.0,N,N,,,2,6,17,8,22,42,60
DREAMFOLKS,2025-01-15,18,14.0,120223,38182.0,31.0,214.0,N,N,,,0,7,18,6,24,30,72
DREDGECORP,2025-01-15,10,10.0,9754,10140.0,5.0,-3.0,N,N,,,4,9,12,7,23,26,76
DRREDDY,2025-01-15,25,21.0,1189167,1077410.0,16.0,10.0,Y,Y,,,8,2,15,3,27,43,59
DSSL,2025-01-15,8,9.0,16763,39073.0,-5.0,-57.0,N,N,,,6,3,16,10,20,56,46
